Region,Country,ISP,Organization,Autonomous System,Postal Code,Latitude,Longitude,count
Jujuy,Argentina,TV MUSIC HOUSE JUJUY,TV MUSIC HOUSE JUJUY,AS52312 TV MUSIC HOUSE JUJUY,46**,-24.203,-65.175,1
Jujuy,Argentina,Telecom Argentina S.A.,Telecom Argentina S.A,AS7303 Telecom Argentina S.A.,45**,-23.67,-64.467,1
Kanagawa,Japan,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION,23******,35.232,139.691,1
Kanagawa,Japan,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation,24******,35.421,139.554,1
Kanagawa,Japan,Shonan Cable Network,Shonan Cable Network,AS131918 SHONAN CABLE NETWORK,25******,35.335,139.348,1
Kanagawa,Japan,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.,23******,35.443,139.66,1
Kanagawa,Japan,UCOM Corp.,UCOM Corporation,AS17506 ARTERIA Networks Corporation,22******,35.564,139.53,1
Kanagawa,Japan,UCOM Corp.,broadgate,AS17506 ARTERIA Networks Corporation,22******,35.464,139.626,1
Kanagawa,Japan,Yokohama City University,Yokohama City University,"AS2907 Research Organization of Information and Systems, National Institute of Informatics",23******,35.435,139.648,1
Kansas,United States,Charter Communications,Spectrum,AS11427 Charter Communications Inc,66***,38.951,-94.682,1
Kansas,United States,Clearwave Communications,Clearwave Communications,AS11448 Clearwave Communications,66***,38.795,-95.231,1
Kansas,United States,Cox Communications Inc.,Cox Communications Inc.,AS22773 Cox Communications Inc.,66***,39.054,-95.71,1
Kansas,United States,HamWAN,Amateur Radio Digital Communications,AS63479 HamWAN,67***,37.09,-95.713,2
Kansas,United States,Kansas Research and Education Network,Kansas Research and Education Network,AS2495 Kansas Research and Education Network,66***,38.972,-95.237,1
Karnataka,India,BSNL Internet,Quadgen WiFi Project C/O Addl GM P3 Bangalore,AS9829 National Internet Backbone,56****,13.012,77.556,1
Kentucky,United States,"AT&T Services, Inc.",Private Customer - AT&T Internet Services,"AS7018 AT&T Services, Inc.",40***,38.213,-84.546,1
Kentucky,United States,East Kentucky Network,Appalachian Wireless,"AS36610 East Kentucky Network, LLC.",41***,37.66,-82.763,1
Kentucky,United States,Eastern Kentucky University,Eastern Kentucky University,AS13327 Eastern Kentucky University,40***,37.755,-84.298,1
Kentucky,United States,Fuse Internet Access,FUSE ADSL Ports - CNESR1,AS6181 Cincinnati Bell Telephone Company LLC,41***,38.934,-84.548,1
Kentucky,United States,Level 3,Plamp-keen Agency Inc,"AS3549 Level 3 Parent, LLC",40***,38.412,-85.579,1
Kentucky,United States,Mikrotec Internet Services,Mikrotec Internet Services,AS3801 Mikrotec Internet Services,41***,37.52,-82.523,1
Kentucky,United States,Spectrum,Road Runner,AS10796 Charter Communications Inc,40***,37.992,-84.375,1
Kentucky,United States,Verizon Business,Lumenis LTD,AS701 Verizon Business,40***,38.197,-85.657,1
Kentucky,United States,Windstream Communications LLC,Live Oak Alltel dial customers,AS7029 Windstream Communications LLC,41***,38.572,-83.56,1
Kentucky,United States,Windstream Communications LLC,Windstream Communications LLC,AS7029 Windstream Communications LLC,40***,37.887,-84.567,1
Kerala,India,Indian Institute of Information Technology and Management - Kerala,Indian Institute of Information Technology and Management - Kerala,"AS140192 IIITM-Kerala, IIITM-K Building, Techno park Campus,Thiruvananthapuram,Kerala-695581",69****,8.559,76.879,1
Kowloon,Hong Kong,"Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,"AS45102 Alibaba (US) Technology Co., Ltd.",96***,22.319,114.169,1
Kowloon,Hong Kong,Greacon Limited,Mall Ltd,AS208770 Greacon Limited,96***,22.319,114.169,1
Kowloon City,Hong Kong,Pccw IMS,PCCW Limited,AS4760 HKT Limited,96***,22.294,114.16,1
Krasnodar Krai,Russia,Dmitriy V. Kozmenko,Dmitriy V. Kozmenko,AS47586 Business Svyaz,35****,43.599,39.723,1
Kuala Lumpur,Malaysia,Akamai International B.V.,"Akamai Technologies, Inc.",AS20940 Akamai International B.V.,50***,3.141,101.685,1
Kuala Lumpur,Malaysia,Global Transit Communications,Global Transit Communications,AS24218 Global Transit Communications - Malaysia,50***,3.153,101.711,1
Kuala Lumpur,Malaysia,TM TECHNOLOGY SERVICES SDN BHD,Adsl Streamyx,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,50***,3.141,101.685,2
Kuala Lumpur,Malaysia,TM TECHNOLOGY SERVICES SDN BHD,Adsl Streamyx,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,59***,3.119,101.675,1
Kuala Lumpur,Malaysia,TM TECHNOLOGY SERVICES SDN BHD,Streamyx Home Northern,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,50***,3.141,101.685,1
Kujawsko-Pomorskie,Poland,Netia SA,INTERNETIA,AS12741 Netia SA,86****,53.396,18.706,1
KwaZulu-Natal,South Africa,Dimension Data,Dimension Data,AS10474 Dimension Data,40**,-29.859,31.022,1
KwaZulu-Natal,South Africa,Telkom SA Ltd,Telkom Internet Broadband 105,AS37457 Telkom SA Ltd.,36**,-29.906,30.94,1
KwaZulu-Natal,South Africa,Telkom SA Ltd.,Telkom SA Limited,AS37457 Telkom SA Ltd.,44**,-29.269,31.354,1
Kyiv City,Ukraine,Bilink LLC,Bilink,AS48683 Bilink LLC,31**,50.458,30.53,1
Kyiv City,Ukraine,Lifecell UA,Turkcell LLC,"AS34058 Limited Liability Company ""lifecell""",10**,50.45,30.523,1
Kyiv Oblast,Ukraine,Maximum-Net LLC,Maximum-Net LLC,AS43139 Maximum-Net LLC,81**,50.393,30.375,1
Kyoto,Japan,"Kintetsu Cable Network Co., Ltd.","Kintetsu Cable Network, Ltd","AS18081 Kintetsu Cable Network Co., Ltd.",61******,34.848,135.792,1
Kyoto,Japan,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation,60******,35.02,135.76,1
Kyoto,Japan,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.,60******,35.02,135.76,1
Kyoto,Japan,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.,60******,35.02,135.76,1
La Rioja,Spain,BARBI,Andres Santiago S.A.,AS3352 TELEFONICA DE ESPANA S.A.U.,26***,42.009,-1.956,1
Land Berlin,Germany,D2VODAFONE,Vodafone GmbH,AS3209 Vodafone GmbH,10***,52.545,13.41,1
Land Berlin,Germany,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG,13***,52.615,13.254,1
Land Berlin,Germany,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,Freie Universitaet Berlin,AS680 Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,14***,52.455,13.281,1
Lazio,Italy,Ministero della Difesa,Ministero della Difesa,AS210026 Ministero della Difesa,18*,41.89,12.513,1
Lazio,Italy,Telecom Italia S.p.A,DATACOM,AS3269 Telecom Italia S.p.A.,18*,41.963,12.464,2
Lazio,Italy,Telecom Italia S.p.A,INTERBUSINESS,AS3269 Telecom Italia S.p.A.,18*,41.963,12.464,1
Lazio,Italy,Telecom Italia S.p.A.,INTERBUSINESS,AS3269 Telecom Italia S.p.A.,13*,41.89,12.513,1
Lazio,Italy,Telecom Italia S.p.A.,Telecom Italia SPA,AS3269 Telecom Italia S.p.A.,18*,41.893,12.403,1
Lazio,Italy,Telecom Italia S.p.A. TIN EASY LITE,INTERBUSINESS,AS3269 Telecom Italia S.p.A.,18*,41.893,12.403,1
Leinster,Ireland,Amazon Technologies Inc.,AWS EC2 (eu-west-1),"AS16509 Amazon.com, Inc.",D0*,53.35,-6.26,2
Leinster,Ireland,"Amazon.com, Inc.",AWS EC2 (eu-west-1),"AS16509 Amazon.com, Inc.",D0*,53.35,-6.26,2
Leinster,Ireland,"Amazon.com, Inc.","Trimble, Inc.","AS16509 Amazon.com, Inc.",D0*,53.35,-6.26,1
Leinster,Ireland,BellSouth.net Inc.,AWS EC2 (eu-west-1),"AS16509 Amazon.com, Inc.",D0*,53.35,-6.26,1
Leinster,Ireland,HEAnet,HEAnet,AS1213 HEAnet CLG,D0*,53.349,-6.247,1
Leinster,Ireland,Microsoft Corporation,Microsoft Azure Cloud (northeurope),AS8075 Microsoft Corporation,D0*,53.348,-6.26,1
Leinster,Ireland,ROI Subs,Hutchison 3G Ireland Ltd.,AS13280 Three Ireland (Hutchison) limited,D2*,53.277,-6.415,1
Leinster,Ireland,RTC-CARLOW,Institute of Technology Carlow,AS1213 HEAnet CLG,R9*,52.826,-6.938,1
Lima region,Peru,America Movil Peru S.A.C.,America Movil Peru S.A.C,AS12252 America Movil Peru S.A.C.,15***,-12.086,-77.014,1
Lombardy,Italy,Consortium GARR,Universita' degli Studi di Milano,AS137 Consortium GARR,20***,45.472,9.192,1
Lombardy,Italy,Hivelocity Inc,Atik Srl,AS61317 Hivelocity Inc,20***,45.613,9.243,1
Lombardy,Italy,Telecom Italia Mobile,Telecom Italia S.p.A.,AS16232 Telecom Italia S.p.A.,20***,45.464,9.19,1
Lombardy,Italy,Telecom Italia S.p.A,INTERBUSINESS,AS3269 Telecom Italia S.p.A.,20***,45.464,9.19,1
Lombardy,Italy,Telecom Italia S.p.A.,Abaco S.P.A.,AS3269 Telecom Italia S.p.A.,20***,45.464,9.19,1
Lombardy,Italy,Telecom Italia S.p.A.,INTERBUSINESS,AS3269 Telecom Italia S.p.A.,20***,45.464,9.19,1
Lombardy,Italy,Telecom Italia S.p.A. TIN EASY LITE,INTERBUSINESS,AS3269 Telecom Italia S.p.A.,20***,45.572,9.078,1
Lombardy,Italy,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego",24***,45.479,9.845,1
Louisiana,United States,AT&T Mobility LLC,AT&T Mobility LLC,AS20057 AT&T Mobility LLC,71***,31.311,-92.445,1
Louisiana,United States,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS209 CenturyLink Communications, LLC",71***,32.59,-92.067,1
Louisiana,United States,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC",71***,32.59,-92.067,11
Louisiana,United States,State of Louisiana Office of Technology Services,"Louisiana School the Math, Science, and Arts",AS2048 State of Louisiana Office of Technology Services,71***,31.755,-93.1,1
Louisiana,United States,Verizon Business,BellSouth.Net,AS701 Verizon Business,70***,29.95,-90.073,1
Lower Austria,Austria,A1 Telekom Austria AG,A1ta HSI,AS8447 A1 Telekom Austria AG,36**,48.352,15.122,1
Lower Saxony,Germany,EWE TEL GmbH,EWE TEL GmbH,AS9145 EWE TEL GmbH,26***,53.016,7.862,1
Lower Saxony,Germany,EWE TEL GmbH,EWE TEL GmbH,AS9145 EWE TEL GmbH,26***,53.416,7.733,1
Lower Silesia,Poland,Orange Polska Spolka Akcyjna,Orange Polska S.A.,AS5617 Orange Polska Spolka Akcyjna,59****,51.031,15.414,1
Lubusz,Poland,Netia SA,NETIA,AS12741 Netia SA,65****,51.935,15.508,1
Lubusz,Poland,Orange Polska Spolka Akcyjna,Orange Polska S.A.,AS5617 Orange Polska Spolka Akcyjna,67****,51.803,15.717,1
Luxembourg,Luxembourg,POST Luxembourg,EPT,AS6661 POST Luxembourg,L-****,49.611,6.129,1
Madrid,Spain,Eli Lilly and Company,Eli Lilly and Company,AS4249 Eli Lilly and Company,28***,40.416,-3.693,1
Madrid,Spain,Entidad Publica Empresarial Red.es,UPM,AS766 Entidad Publica Empresarial Red.es,28***,40.376,-3.759,1
Madrid,Spain,GTT Communications Inc.,Eptisa,AS3257 GTT Communications Inc.,28***,40.417,-3.704,1
Madrid,Spain,ITL LLC,"SIA ""Singularity Telecom""",AS59729 ITL LLC,28***,40.416,-3.693,1
Madrid,Spain,Telefonica De Espana S.A.U.,Multichoice Africa Limited,AS3352 TELEFONICA DE ESPANA S.A.U.,28***,40.417,-3.704,1
Madrid,Spain,Telefonica de Espana SAU,RIMA (Red IP Multi Acceso),AS3352 TELEFONICA DE ESPANA S.A.U.,28***,40.517,-3.665,1
Maharashtra,India,Amazon Technologies Inc.,AWS EC2 (ap-south-1),"AS16509 Amazon.com, Inc.",40****,19.076,72.878,1
Maharashtra,India,Bharti Airtel Limited,Bharti Airtel Limited,AS45609 Bharti Airtel Ltd. AS for GPRS Service,40****,19.075,72.886,1
Maharashtra,India,Bharti Airtel Limited,Bharti Airtel Ltd.,AS45609 Bharti Airtel Ltd. AS for GPRS Service,40****,19.075,72.886,1
Maharashtra,India,Microsoft Corporation,Microsoft Azure Cloud (centralindia),AS8075 Microsoft Corporation,41****,18.514,73.864,1
Maharashtra,India,Tata Communications Limited,Tata Communications Limited,AS4755 TATA Communications formerly VSNL is Leading ISP,40****,19.075,72.886,1
Maine,United States,Charter Communications,Spectrum,AS11351 Charter Communications Inc,40**,43.797,-70.416,1
Manipur,India,BHARTI,ABTS Tamilnadu,"AS24560 Bharti Airtel Ltd., Telemedia Services",79****,24.81,93.939,1
Manitoba,Canada,Bell Canada,Bell Canada,AS7122 Bell Canada,R2*,49.884,-97.129,1
Manitoba,Canada,Bell Canada,Bell Canada,AS7122 Bell Canada,R5*,49.529,-96.685,1
Manitoba,Canada,Winnipeg Internet Exchange,True North NET,AS393523 Winnipeg Internet Exchange,R2*,49.829,-97.105,1
Mariy-El Republic,Russia,"JSC ""ER-Telecom Holding""","JSC ""ER-Telecom Holding"" Yoshkar-Ola Branch","AS41786 JSC ""ER-Telecom Holding""",42****,56.638,47.905,1
Maryland,United States,"Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","AS33657 Comcast Cable Communications, LLC",21***,39.303,-76.606,1
Maryland,United States,Hughes Network Systems,"Hughes Network Systems, LLC","AS6621 Hughes Network Systems, LLC",20***,39.179,-77.247,1
Maryland,United States,Sprint Communications,Sprint Relay POP,AS1239 Sprint,21***,39.24,-76.682,1
Maryland,United States,Verizon Business,Service Provider Corporation,AS6167 Verizon Business,20***,39.068,-76.993,1
Maryland,United States,Verizon Communications,"MCI Communications Services, Inc. d/b/a Verizon Business",AS701 Verizon Business,21***,39.166,-76.638,1
Massachusetts,United States,"AT&T Services, Inc.","Parametric Technology Corp, MA","AS7018 AT&T Services, Inc.",24**,42.295,-71.214,1
Massachusetts,United States,"Akamai Technologies, Inc.",The Bank of New York Mellon Corporation,"AS32787 Akamai Technologies, Inc.",17**,42.303,-71.431,1
Massachusetts,United States,Cogent Communications,"Town of Concord, MA",AS25808 Town of Concord MA,17**,42.45,-71.373,1
Massachusetts,United States,Comcast Cable Communications,"Comcast Cable Communications Holdings, Inc","AS7015 Comcast Cable Communications, LLC",24**,42.354,-71.185,1
Massachusetts,United States,"Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","AS7015 Comcast Cable Communications, LLC",21**,42.252,-71.08,1
Massachusetts,United States,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS22258 Comcast Cable Communications, LLC",21**,42.29,-71.071,1
Massachusetts,United States,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS7015 Comcast Cable Communications, LLC",24**,42.31,-71.274,1
Massachusetts,United States,Harvard University,Harvard University,AS1742 Harvard University,21**,42.374,-71.128,1
Massachusetts,United States,Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS3 Massachusetts Institute of Technology,21**,42.365,-71.099,1
Massachusetts,United States,Verizon Business,Verizon Business,AS22394 Verizon Business,21**,42.36,-71.059,1
Massachusetts,United States,Verizon Business,Verizon Business,AS22394 Verizon Business,24**,42.438,-71.224,1
Mazovia,Poland,Orange Polska Spolka Akcyjna,Telekomunikacja Polska S.A.,AS5617 Orange Polska Spolka Akcyjna,00****,52.223,21.026,1
Mazovia,Poland,PTK CENTERTEL CDMA data services,PTK-Centertel,AS5617 Orange Polska Spolka Akcyjna,02****,52.209,20.946,1
Mecklenburg-Vorpommern,Germany,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG,17***,53.598,12.764,1
Mecklenburg-Vorpommern,Germany,Vodafone D2 GmbH,ARCOR-IP,AS3209 Vodafone GmbH,19***,53.428,10.744,1
Metro Manila,Philippines,Philippine Long Distance Telephone Co.,Philippine Long Distance Telephone Co,AS9299 Philippine Long Distance Telephone Company,16**,14.532,121.078,1
Metro Manila,Philippines,Philippine Long Distance Telephone Co.,Philippine Long Distance Telephone Company,AS9299 Philippine Long Distance Telephone Company,15**,14.608,121.046,1
Mexico City,Mexico,"Mexico Red de Telecomunicaciones, S. de R.L. de C.V.","Mexico Red de Telecomunicaciones, S. de R.L. de C.V","AS13591 Mexico Red de Telecomunicaciones, S. de R.L. de C.V.",11***,19.404,-99.242,1
Mexico City,Mexico,UNINET,Gestión de direccionamiento UniNet,AS8151 UNINET,11**,19.4,-99.207,1
Mexico City,Mexico,UNINET,Gestión de direccionamiento UniNet,AS8151 UNINET,74**,19.501,-99.089,1
Mexico City,Mexico,Uninet S.A. de C.V.,UNINET,AS8151 UNINET,51**,19.389,-99.258,1
Mexico City,Mexico,Uninet S.A. de C.V.,UNINET,AS8151 UNINET,67**,19.413,-99.148,1
Mexico City,Mexico,Uninet S.A. de C.V.,UNINET,AS8151 UNINET,98**,19.346,-99.088,1
Michigan,United States,Charter Communications,Spectrum,AS20115 Charter Communications,49***,41.929,-85.003,1
Michigan,United States,"Comcast Cable Communications, LLC","Comcast Cable Communications Holdings, Inc","AS33668 Comcast Cable Communications, LLC",48***,42.558,-83.18,1
Michigan,United States,FreedomNet,Amateur Radio Digital Communications,AS22829 FreedomNet,48***,42.702,-84.482,1
Michigan,United States,Great Lakes Energy Connections Inc.,Great Lakes Energy Connections Inc,AS398143 Great Lakes Energy Connections Inc.,49***,43.541,-85.755,1
Michigan,United States,Jackson National Life Insurance CO.,"Level 3, LLC",AS29841 JACKSON NATIONAL LIFE INSURANCE CO.,48***,42.331,-83.046,1
Michigan,United States,Merit Network Inc.,Merit Network Inc,AS237 Merit Network Inc.,48***,42.214,-83.745,2
Michigan,United States,Merit Network Inc.,Wayne State University,AS237 Merit Network Inc.,48***,42.364,-83.07,1
Michigan,United States,University of Michigan,Merit Network Inc.,AS36375 University of Michigan,48***,42.271,-83.727,1
Michigan,United States,WideOpenWest Finance LLC,Wide Open West,AS12083 WideOpenWest Finance LLC,48***,42.331,-83.378,1
Mie,Japan,"Chubu Telecommunications Company, Inc.","Chubu Telecommunications Co., Inc.","AS18126 Chubu Telecommunications Company, Inc.",51******,34.738,136.521,1
Mie,Japan,"Chubu Telecommunications Company, Inc.","Chubu Telecommunications Co., Inc.","AS18126 Chubu Telecommunications Company, Inc.",51******,35.054,136.674,1
Minas Gerais,Brazil,V tal,V tal,AS7738 V tal,36***,-21.744,-43.434,1
Minas Gerais,Brazil,Videomar Rede Nordeste S/A,Videomar Rede Nordeste S/A,AS28270 Videomar Rede Nordeste S/A,37***,-21.884,-46.361,1
Minnesota,United States,"Allina Health System, Inc.","Allina Health System, Inc.","AS7800 Allina Health System, Inc.",55***,44.949,-93.261,1
Minnesota,United States,Bethel University,Augsburg College,AS40497 Bethel University,55***,45.078,-93.189,1
Minnesota,United States,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS13367 Comcast Cable Communications, LLC",55***,44.993,-92.954,1
Minnesota,United States,General Mills,"General Mills, Inc.","AS20478 General Mills, Inc.",55***,44.977,-93.398,1
Minnesota,United States,Mayo Foundation Medical Education and Research,Mayo Foundation Medical Education and Research,AS7973 Mayo Foundation for Medical Education and Research,55***,44.048,-92.495,1
Minnesota,United States,McGladrey,"RSM McGladrey, Inc.",AS46552 McGladrey,55***,44.975,-93.273,1
Mississippi,United States,AT&T Corp.,AT&T Corp,AS6389 AT&T Corp.,39***,30.51,-88.974,1
Mississippi,United States,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc.",39***,32.236,-90.26,1
Mississippi,United States,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc.",39***,32.299,-90.185,1
Missouri,United States,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc.",65***,37.168,-93.304,1
Missouri,United States,"AT&T Services, Inc.",Private Customer - AT&T Internet Services,"AS7018 AT&T Services, Inc.",64***,39.1,-94.579,1
Missouri,United States,Charter Communications,Spectrum,AS20115 Charter Communications,63***,38.576,-90.517,1
Missouri,United States,Hallmark Cards Inc.,Hallmark Cards Inc.,AS22089 Hallmark Cards Inc.,64***,39.081,-94.58,1
Missouri,United States,Internet Numbers Authority,Internet Numbers Authority,AS15804 The Way Out Company,64***,38.031,-94.09,1
Missouri,United States,Sprint,Sprint Midwest Group,"AS6157 SPRINT, Business Serices Group",64***,39.077,-94.584,1
Missouri,United States,University of Missouri - dba the Missouri Research and Education Network,Lincoln University,AS2572 University of Missouri - dba the Missouri Research and Education Network (MOREnet),65***,38.567,-92.254,1
Missouri,United States,Windstream Communications LLC,Windstream Communications LLC,AS7029 Windstream Communications LLC,65***,37.611,-93.414,1
Montana,United States,Charter Communications,Spectrum,AS33588 Charter Communications,59***,45.783,-108.501,1
Montana,United States,Montana State University,Montana State University,AS13476 Montana State University,59***,45.671,-111.044,1
Montevideo Department,Uruguay,Administracion Nacional de Telecomunicaciones,Administracion Nacional de Telecomunicaciones,AS6057 Administracion Nacional de Telecomunicaciones,11***,-34.906,-56.194,1
Montevideo Department,Uruguay,Administracion Nacional de Telecomunicaciones,Administracion Nacional de Telecomunicaciones,AS6057 Administracion Nacional de Telecomunicaciones,11***,-34.906,-56.163,1
Moravskoslezsky kraj,Czechia,CZ.CZNET,Czech Telecom a.s.,"AS5610 O2 Czech Republic, a.s.",74****,49.773,17.754,1
Moravskoslezsky kraj,Czechia,Karneval Media,"UPC Ceska republika, a.s.",AS16019 Vodafone Czech Republic a.s.,70****,49.798,18.231,1
Moscow,Russia,MTS PJSC,Customers P2P 2020 25 WAN,AS8359 MTS PJSC,12****,55.748,37.617,1
Moscow,Russia,MTS PJSC,MTS PJSC,AS8359 MTS PJSC,14****,55.767,37.619,1
Moscow,Russia,PJSC Rostelecom,Rusfin1,AS12389 PJSC Rostelecom,14****,55.756,37.617,1
Moscow,Russia,Technology & Networks Co,Technology & Networks LLC,AS30833 Technology & Networks LLC,12****,55.748,37.617,1
Moscow Oblast,Russia,Okno-TV LLC,Okno-TV Ltd.,AS61396 Okno-TV LLC,14****,56.732,37.532,1
México,Mexico,Uninet S.A. de C.V.,UNINET,AS8151 UNINET,52***,19.239,-99.599,1
Nacional,Dominican Republic,Banco Multiple BHD Leon SA,Banco Multiple BHD Leon SA,AS271959 BANCO MULTIPLE BHD LEON SA,10***,18.463,-69.936,1
Nagano,Japan,"Research Organization of Information and Systems, National Institute of Informa",Shinshu University,"AS2907 Research Organization of Information and Systems, National Institute of Informatics",39******,35.823,137.953,1
Nagasaki,Japan,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation,83******,32.75,129.878,1
Nairobi County,Kenya,Safaricom Limited,Safaricom LTD,AS33771 Safaricom Limited,98**,-1.284,36.816,1
National Capital Territory of Delhi,India,TATA Communications Internet Services Ltd,PTIL,AS17820 DIRECT INTERNET LTD.,11****,28.64,77.286,1
Nebraska,United States,Union Pacific Railroad Company,Union Pacific Railroad Company,AS10405 Union Pacific Railroad Company,68***,41.259,-95.935,1
Nevada,United States,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS209 CenturyLink Communications, LLC",89***,36.129,-115.276,1
Nevada,United States,State of Nevada,State of Nevada,AS21783 State of Nevada,89***,36.179,-115.172,1
New Brunswick,Canada,Bell Canada,Bell Aliant / FibreOp,AS855 Bell Canada,E3*,45.812,-66.678,1
New Brunswick,Canada,New Brunswick Department of Education and Early Childhood Development,New Brunswick Department of Education,AS17120 New Brunswick Department of Education and Early Childhood Development,E7*,46.553,-67.305,1
New Brunswick,Canada,Rogers Communications Canada Inc.,Rogers Communications Canada Inc,AS812 Rogers Communications Canada Inc.,E2*,45.258,-65.946,1
New Hampshire,United States,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS7015 Comcast Cable Communications, LLC",30**,43.042,-71.076,1
New Hampshire,United States,Dartmouth-Hitchcock Medical Center,Dartmouth Hitchcock Medical Center,AS11197 Dartmouth-Hitchcock Medical Center,32**,43.164,-71.404,1
New Jersey,United States,"Akamai Technologies, Inc.","Akamai Technologies, Inc.","AS16625 Akamai Technologies, Inc.",70**,40.788,-74.06,1
New Jersey,United States,Avaya Inc.,Avaya Inc,AS18676 Avaya Inc.,79**,40.695,-74.578,2
New Jersey,United States,Avaya Inc.,Avaya Inc.,AS18676 Avaya Inc.,79**,40.695,-74.578,2
New Jersey,United States,Cablevision Systems Corp.,Optimum Online (Cablevision Systems),AS6128 Cablevision Systems Corp.,88**,40.592,-74.624,1
New Jersey,United States,"Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","AS33659 Comcast Cable Communications, LLC",73**,40.718,-74.048,1
New Jersey,United States,FXDD,Unitas Global,AS54739 FXDD,73**,40.727,-74.036,1
New Jersey,United States,Nokia of America Corporation,Nokia of America Corporation,AS7345 Nokia of America Corporation,79**,40.685,-74.402,1
New Jersey,United States,Sprious LLC,"Blazing SEO, LLC",AS64267 Sprious LLC,70**,40.79,-74.056,1
New Jersey,United States,Static IP Services,Darlingt ON Swim,AS6128 Cablevision Systems Corp.,70**,40.854,-74.106,1
New Jersey,United States,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS22394 Verizon Business,71**,40.736,-74.172,1
New Jersey,United States,Verizon Business,Verizon Business,AS22394 Verizon Business,71**,40.736,-74.172,1
New Jersey,United States,Verizon Business,Verizon Business,AS701 Verizon Business,70**,40.613,-74.416,1
New Jersey,United States,Verizon Business,Verizon Online LLC,AS701 Verizon Business,88**,40.386,-74.511,1
New Jersey,United States,Verizon Communications,Princeton Theological/Internet,AS701 Verizon Business,85**,40.344,-74.664,1
New Mexico,United States,CenturyLink,"CenturyLink, Inc","AS209 CenturyLink Communications, LLC",87***,35.113,-106.578,1
New South Wales,Australia,"AT&T Global Network Services, LLC",Manhattan Associates Inc,AS2687 AT&T Corp.,10**,-33.868,151.207,1
New South Wales,Australia,SingTel Optus Pty Ltd,Optus Internet Pty Ltd,AS4804 Microplex PTY LTD,20**,-33.872,151.201,1
New South Wales,Australia,Telstra Corporation Limited,Telstra Corporation,AS1221 Telstra Corporation Ltd,10**,-33.869,151.209,1
New South Wales,Australia,Telstra Corporation Limited,Telstra Corporation,AS1221 Telstra Corporation Ltd,21**,-33.706,150.96,1
New York,United States,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc.",10***,40.713,-74.006,5
New York,United States,"AT&T Services, Inc.","AT&T Global Network Services, LLC","AS7018 AT&T Services, Inc.",10***,40.713,-74.006,3
New York,United States,"AT&T Services, Inc.",AT&T Internet Services,"AS7018 AT&T Services, Inc.",10***,40.713,-74.006,1
New York,United States,Buffalo State College,New York State University College at Buffalo,AS19933 Buffalo State College,14***,42.916,-78.882,1
New York,United States,Cablevision Systems Corp.,Optimum Online (Cablevision Systems),AS6128 Cablevision Systems Corp.,11***,40.667,-73.459,1
New York,United States,Cablevision Systems Corp.,Purdue Pharamacy,AS54004 Optimum WiFi,10***,40.873,-73.873,1
New York,United States,CenturyLink,"CenturyLink, Inc","AS209 CenturyLink Communications, LLC",10***,40.713,-74.006,1
New York,United States,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS209 CenturyLink Communications, LLC",10***,40.713,-74.006,2
New York,United States,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS22561 CenturyLink Communications, LLC",10***,40.713,-74.006,1
New York,United States,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS3561 CenturyLink Communications, LLC",10***,40.713,-74.006,2
New York,United States,Charter Communications,Spectrum,AS10838 Charter Communications Inc,10***,40.713,-74.006,1
