Device_ID,Device_Type,LAI,RAI,Network_Type
D2351,IoT Device,240-01,240-01,3G
D2352,Tablet,240-01,240-01,5G
D2353,Tablet,240-01,240-01,3G
D2354,Tablet,240-01,240-01,5G
D2355,IoT Device,240-01,240-01,5G
D2356,Smartphone,240-01,240-01,4G
D2357,Smartphone,240-01,240-01,3G
D2358,IoT Device,240-01,240-01,5G
D2359,IoT Device,240-01,240-01,5G
D2360,Smartphone,240-01,240-01,5G
D2361,Tablet,240-01,240-01,4G
D2362,Smartphone,240-01,240-01,4G
D2363,Tablet,240-01,240-01,3G
D2364,IoT Device,240-01,240-01,5G
D2365,IoT Device,240-01,240-01,3G
D2366,Tablet,240-01,240-01,4G
D2367,Tablet,240-01,240-01,4G
D2368,Smartphone,240-01,240-01,4G
D2369,Smartphone,240-01,240-01,3G
D2370,Tablet,240-01,240-01,3G
D2371,Smartphone,240-01,240-01,3G
D2372,Tablet,240-01,240-01,5G
D2373,Tablet,240-01,240-01,4G
D2374,IoT Device,240-01,240-01,5G
D2375,Smartphone,240-01,240-01,3G
D2376,Smartphone,240-01,240-01,4G
D2377,Smartphone,240-01,240-01,5G
D2378,Smartphone,240-01,240-01,5G
D2379,IoT Device,240-01,240-01,3G
D2380,IoT Device,240-01,240-01,4G
D2381,IoT Device,240-01,240-01,4G
D2382,IoT Device,240-01,240-01,3G
D2383,IoT Device,240-01,240-01,5G
D2384,Smartphone,240-01,240-01,5G
D2385,Smartphone,240-01,240-01,5G
D2386,Smartphone,240-01,240-01,5G
D2387,Smartphone,240-01,240-01,4G
D2388,Tablet,240-01,240-01,4G
D2389,Tablet,240-01,240-01,4G
D2390,Smartphone,240-01,240-01,5G
D2391,Smartphone,240-01,240-01,5G
D2392,IoT Device,240-01,240-01,3G
D2393,Smartphone,240-01,240-01,5G
D2394,Smartphone,240-01,240-01,4G
D2395,IoT Device,240-01,240-01,3G
D2396,Smartphone,240-01,240-01,3G
D2397,Smartphone,240-01,240-01,4G
D2398,Tablet,240-01,240-01,3G
D2399,Tablet,240-01,240-01,4G
D2400,Smartphone,240-01,240-01,3G
D2401,Tablet,240-01,240-01,5G
D2402,IoT Device,240-01,240-01,3G
D2403,Smartphone,240-01,240-01,5G
D2404,Tablet,240-01,240-01,5G
D2405,Smartphone,240-01,240-01,3G
D2406,Smartphone,240-01,240-01,3G
D2407,Tablet,240-01,240-01,4G
D2408,IoT Device,240-01,240-01,5G
D2409,IoT Device,240-01,240-01,3G
D2410,IoT Device,240-01,240-01,5G
D2411,Tablet,240-01,240-01,5G
D2412,Tablet,240-01,240-01,3G
D2413,Tablet,240-01,240-01,3G
D2414,Tablet,240-01,240-01,3G
D2415,Tablet,240-01,240-01,3G
D2416,Smartphone,240-01,240-01,3G
D2417,Smartphone,240-01,240-01,5G
D2418,Smartphone,240-01,240-01,4G
D2419,IoT Device,240-01,240-01,3G
D2420,IoT Device,240-01,240-01,5G
D2421,Tablet,240-01,240-01,4G
D2422,Smartphone,240-01,240-01,3G
D2423,Tablet,240-01,240-01,4G
D2424,Smartphone,240-01,240-01,3G
D2425,Smartphone,240-01,240-01,3G
D2426,Smartphone,240-01,240-01,4G
D2427,Tablet,240-01,240-01,4G
D2428,IoT Device,240-01,240-01,5G
D2429,Smartphone,240-01,240-01,4G
D2430,IoT Device,240-01,240-01,5G
D2431,Tablet,240-01,240-01,4G
D2432,Smartphone,240-01,240-01,3G
D2433,IoT Device,240-01,240-01,5G
D2434,Tablet,240-01,240-01,4G
D2435,IoT Device,240-01,240-01,5G
D2436,IoT Device,240-01,240-01,5G
D2437,Smartphone,240-01,240-01,5G
D2438,IoT Device,240-01,240-01,3G
D2439,Smartphone,240-01,240-01,3G
D2440,IoT Device,240-01,240-01,4G
D2441,Tablet,240-01,240-01,3G
D2442,Tablet,240-01,240-01,5G
D2443,Smartphone,240-01,240-01,5G
D2444,IoT Device,240-01,240-01,4G
D2445,Smartphone,240-01,240-01,5G
D2446,IoT Device,240-01,240-01,3G
D2447,Smartphone,240-01,240-01,3G
D2448,IoT Device,240-01,240-01,5G
D2449,IoT Device,240-01,240-01,3G
D2450,IoT Device,240-01,240-01,5G
D2451,Smartphone,240-01,240-01,4G
D2452,Smartphone,240-01,240-01,5G
D2453,Smartphone,240-01,240-01,3G
D2454,Tablet,240-01,240-01,5G
D2455,IoT Device,240-01,240-01,4G
D2456,Tablet,240-01,240-01,5G
D2457,IoT Device,240-01,240-01,5G
D2458,IoT Device,240-01,240-01,3G
D2459,Tablet,240-01,240-01,5G
D2460,Smartphone,240-01,240-01,5G
D2461,IoT Device,240-01,240-01,5G
D2462,IoT Device,240-01,240-01,5G
D2463,IoT Device,240-01,240-01,5G
D2464,Tablet,240-01,240-01,3G
D2465,Tablet,240-01,240-01,5G
D2466,IoT Device,240-01,240-01,5G
D2467,IoT Device,240-01,240-01,4G
D2468,IoT Device,240-01,240-01,4G
D2469,Tablet,240-01,240-01,3G
D2470,IoT Device,240-01,240-01,3G
D2471,Smartphone,240-01,240-01,4G
D2472,IoT Device,240-01,240-01,3G
D2473,IoT Device,240-01,240-01,3G
D2474,Smartphone,240-01,240-01,3G
D2475,Smartphone,240-01,240-01,4G
D2476,IoT Device,240-01,240-01,3G
D2477,Tablet,240-01,240-01,5G
D2478,Smartphone,240-01,240-01,4G
D2479,Smartphone,240-01,240-01,5G
D2480,Tablet,240-01,240-01,3G
D2481,IoT Device,240-01,240-01,4G
D2482,Tablet,240-01,240-01,4G
D2483,Tablet,240-01,240-01,5G
D2484,Smartphone,240-01,240-01,5G
D2485,IoT Device,240-01,240-01,4G
D2486,IoT Device,240-01,240-01,5G
D2487,Smartphone,240-01,240-01,5G
D2488,Tablet,240-01,240-01,5G
D2489,Tablet,240-01,240-01,4G
D2490,Tablet,240-01,240-01,3G
D2491,IoT Device,240-01,240-01,3G
D2492,Smartphone,240-01,240-01,4G
D2493,Smartphone,240-01,240-01,4G
D2494,Smartphone,240-01,240-01,3G
D2495,IoT Device,240-01,240-01,5G
D2496,Smartphone,240-01,240-01,3G
D2497,Smartphone,240-01,240-01,3G
D2498,IoT Device,240-01,240-01,3G
D2499,Tablet,240-01,240-01,4G
D2500,Smartphone,240-01,240-01,3G
D2501,Smartphone,240-01,240-01,3G
D2502,IoT Device,240-01,240-01,3G
D2503,IoT Device,240-01,240-01,4G
D2504,Smartphone,240-01,240-01,4G
D2505,IoT Device,240-01,240-01,3G
D2506,Tablet,240-01,240-01,3G
D2507,IoT Device,240-01,240-01,4G
D2508,Tablet,240-01,240-01,3G
D2509,Tablet,240-01,240-01,3G
D2510,Smartphone,240-01,240-01,3G
D2511,Tablet,240-01,240-01,4G
D2512,IoT Device,240-01,240-01,5G
D2513,IoT Device,240-01,240-01,4G
D2514,Tablet,240-01,240-01,5G
D2515,Tablet,240-01,240-01,3G
D2516,Smartphone,240-01,240-01,5G
D2517,Tablet,240-01,240-01,4G
D2518,Smartphone,240-01,240-01,3G
D2519,Smartphone,240-01,240-01,3G
D2520,Tablet,240-01,240-01,5G
D2521,Smartphone,240-01,240-01,5G
D2522,Smartphone,240-01,240-01,3G
D2523,Tablet,240-01,240-01,3G
D2524,IoT Device,240-01,240-01,3G
D2525,Smartphone,240-01,240-01,5G
D2526,IoT Device,240-01,240-01,5G
D2527,Smartphone,240-01,240-01,3G
D2528,Tablet,240-01,240-01,4G
D2529,IoT Device,240-01,240-01,5G
D2530,Smartphone,240-01,240-01,3G
D2531,Tablet,240-01,240-01,3G
D2532,Tablet,240-01,240-01,3G
D2533,IoT Device,240-01,240-01,4G
D2534,IoT Device,240-01,240-01,5G
D2535,Smartphone,240-01,240-01,3G
D2536,Smartphone,240-01,240-01,3G
D2537,Smartphone,240-01,240-01,3G
D2538,Smartphone,240-01,240-01,4G
D2539,Tablet,240-01,240-01,5G
D2540,Tablet,240-01,240-01,5G
D2541,Smartphone,240-01,240-01,3G
D2542,Smartphone,240-01,240-01,3G
D2543,IoT Device,240-01,240-01,4G
D2544,IoT Device,240-01,240-01,5G
D2545,Tablet,240-01,240-01,3G
D2546,IoT Device,240-01,240-01,5G
D2547,Smartphone,240-01,240-01,5G
D2548,Smartphone,240-01,240-01,5G
D2549,Smartphone,240-01,240-01,4G
D2550,Tablet,240-01,240-01,3G
D2551,Smartphone,240-01,240-01,4G
D2552,Smartphone,240-01,240-01,3G
D2553,Smartphone,240-01,240-01,3G
D2554,Tablet,240-01,240-01,3G
D2555,IoT Device,240-01,240-01,5G
D2556,IoT Device,240-01,240-01,5G
D2557,Tablet,240-01,240-01,4G
D2558,IoT Device,240-01,240-01,5G
D2559,Tablet,240-01,240-01,3G
D2560,IoT Device,240-01,240-01,5G
D2561,IoT Device,240-01,240-01,4G
D2562,Smartphone,240-01,240-01,5G
D2563,Smartphone,240-01,240-01,4G
D2564,IoT Device,240-01,240-01,5G
D2565,Tablet,240-01,240-01,4G
D2566,Smartphone,240-01,240-01,5G
D2567,Smartphone,240-01,240-01,5G
D2568,Tablet,240-01,240-01,3G
D2569,Smartphone,240-01,240-01,4G
D2570,Tablet,240-01,240-01,3G
D2571,IoT Device,240-01,240-01,3G
D2572,IoT Device,240-01,240-01,4G
D2573,IoT Device,240-01,240-01,3G
D2574,IoT Device,240-01,240-01,3G
D2575,Smartphone,240-01,240-01,4G
D2576,Tablet,240-01,240-01,4G
D2577,Tablet,240-01,240-01,3G
D2578,Tablet,240-01,240-01,3G
D2579,Smartphone,240-01,240-01,5G
D2580,IoT Device,240-01,240-01,3G
D2581,Smartphone,240-01,240-01,5G
D2582,Tablet,240-01,240-01,4G
D2583,Tablet,240-01,240-01,5G
D2584,IoT Device,240-01,240-01,3G
D2585,IoT Device,240-01,240-01,4G
D2586,Smartphone,240-01,240-01,4G
D2587,Tablet,240-01,240-01,5G
D2588,Smartphone,240-01,240-01,4G
D2589,Smartphone,240-01,240-01,5G
D2590,Tablet,240-01,240-01,4G
D2591,Smartphone,240-01,240-01,3G
D2592,IoT Device,240-01,240-01,4G
D2593,Tablet,240-01,240-01,3G
D2594,IoT Device,240-01,240-01,5G
D2595,Smartphone,240-01,240-01,4G
D2596,Tablet,240-01,240-01,3G
D2597,Tablet,240-01,240-01,5G
D2598,IoT Device,240-01,240-01,4G
D2599,Tablet,240-01,240-01,4G
D2600,Tablet,240-01,240-01,3G
D2601,Tablet,240-01,240-01,4G
D2602,IoT Device,240-01,240-01,4G
D2603,IoT Device,240-01,240-01,5G
D2604,Smartphone,240-01,240-01,3G
D2605,Tablet,240-01,240-01,4G
D2606,Tablet,240-01,240-01,5G
D2607,Smartphone,240-01,240-01,3G
D2608,Smartphone,240-01,240-01,5G
D2609,Smartphone,240-01,240-01,4G
D2610,Smartphone,240-01,240-01,5G
D2611,Smartphone,240-01,240-01,4G
D2612,Tablet,240-01,240-01,3G
D2613,IoT Device,240-01,240-01,4G
D2614,Tablet,240-01,240-01,5G
D2615,Tablet,240-01,240-01,5G
D2616,Smartphone,240-01,240-01,5G
D2617,Tablet,240-01,240-01,3G
D2618,Smartphone,240-01,240-01,5G
D2619,Tablet,240-01,240-01,5G
D2620,IoT Device,240-01,240-01,3G
D2621,Tablet,240-01,240-01,4G
D2622,IoT Device,240-01,240-01,4G
D2623,IoT Device,240-01,240-01,5G
D2624,Smartphone,240-01,240-01,4G
D2625,Tablet,240-01,240-01,4G
D2626,Smartphone,240-01,240-01,3G
D2627,IoT Device,240-01,240-01,4G
D2628,Tablet,240-01,240-01,4G
D2629,IoT Device,240-01,240-01,4G
D2630,Tablet,240-01,240-01,3G
D2631,Smartphone,240-01,240-01,5G
D2632,Smartphone,240-01,240-01,5G
D2633,IoT Device,240-01,240-01,5G
D2634,IoT Device,240-01,240-01,3G
D2635,IoT Device,240-01,240-01,5G
D2636,Smartphone,240-01,240-01,5G
D2637,Tablet,240-01,240-01,5G
D2638,Tablet,240-01,240-01,3G
D2639,Tablet,240-01,240-01,4G
D2640,IoT Device,240-01,240-01,4G
D2641,IoT Device,240-01,240-01,5G
D2642,IoT Device,240-01,240-01,4G
D2643,IoT Device,240-01,240-01,5G
D2644,Smartphone,240-01,240-01,3G
D2645,IoT Device,240-01,240-01,5G
D2646,Smartphone,240-01,240-01,3G
D2647,IoT Device,240-01,240-01,3G
D2648,Smartphone,240-01,240-01,3G
D2649,Tablet,240-01,240-01,4G
D2650,Smartphone,240-01,240-01,3G
D2651,Smartphone,240-01,240-01,3G
D2652,Tablet,240-01,240-01,5G
D2653,Tablet,240-01,240-01,3G
D2654,Smartphone,240-01,240-01,5G
D2655,Smartphone,240-01,240-01,4G
D2656,Tablet,240-01,240-01,5G
D2657,Tablet,240-01,240-01,3G
D2658,Smartphone,240-01,240-01,3G
D2659,IoT Device,240-01,240-01,3G
D2660,Tablet,240-01,240-01,5G
D2661,Tablet,240-01,240-01,3G
D2662,Smartphone,240-01,240-01,3G
D2663,Smartphone,240-01,240-01,4G
D2664,Smartphone,240-01,240-01,5G
D2665,Tablet,240-01,240-01,4G
D2666,IoT Device,240-01,240-01,5G
D2667,Tablet,240-01,240-01,5G
D2668,IoT Device,240-01,240-01,4G
D2669,IoT Device,240-01,240-01,4G
D2670,IoT Device,240-01,240-01,3G
D2671,Tablet,240-01,240-01,3G
D2672,Tablet,240-01,240-01,5G
D2673,Smartphone,240-01,240-01,4G
D2674,IoT Device,240-01,240-01,5G
D2675,Smartphone,240-01,240-01,5G
D2676,IoT Device,240-01,240-01,5G
D2677,IoT Device,240-01,240-01,3G
D2678,Smartphone,240-01,240-01,3G
D2679,Tablet,240-01,240-01,3G
D2680,Tablet,240-01,240-01,5G
D2681,IoT Device,240-01,240-01,4G
D2682,Smartphone,240-01,240-01,5G
D2683,Smartphone,240-01,240-01,4G
D2684,Tablet,240-01,240-01,5G
D2685,IoT Device,240-01,240-01,5G
D2686,IoT Device,240-01,240-01,5G
D2687,IoT Device,240-01,240-01,5G
D2688,Tablet,240-01,240-01,3G
D2689,Tablet,240-01,240-01,4G
D2690,Smartphone,240-01,240-01,4G
D2691,IoT Device,240-01,240-01,4G
D2692,IoT Device,240-01,240-01,5G
D2693,Tablet,240-01,240-01,3G
D2694,Smartphone,240-01,240-01,5G
D2695,Smartphone,240-01,240-01,4G
D2696,IoT Device,240-01,240-01,4G
D2697,Smartphone,240-01,240-01,5G
D2698,IoT Device,240-01,240-01,4G
D2699,IoT Device,240-01,240-01,4G
D2700,Tablet,240-01,240-01,5G
D2701,IoT Device,240-01,240-01,3G
D2702,IoT Device,240-01,240-01,4G
D2703,Smartphone,240-01,240-01,4G
D2704,IoT Device,240-01,240-01,4G
D2705,IoT Device,240-01,240-01,5G
D2706,Tablet,240-01,240-01,4G
D2707,IoT Device,240-01,240-01,5G
D2708,Tablet,240-01,240-01,4G
D2709,IoT Device,240-01,240-01,5G
D2710,Tablet,240-01,240-01,3G
D2711,Tablet,240-01,240-01,3G
D2712,Tablet,240-01,240-01,3G
D2713,IoT Device,240-01,240-01,4G
D2714,Tablet,240-01,240-01,3G
D2715,Tablet,240-01,240-01,5G
D2716,IoT Device,240-01,240-01,4G
D2717,Smartphone,240-01,240-01,3G
D2718,Tablet,240-01,240-01,3G
D2719,Smartphone,240-01,240-01,3G
D2720,Smartphone,240-01,240-01,5G
D2721,IoT Device,240-01,240-01,3G
D2722,Smartphone,240-01,240-01,3G
D2723,Smartphone,240-01,240-01,4G
D2724,IoT Device,240-01,240-01,5G
D2725,IoT Device,240-01,240-01,3G
D2726,Tablet,240-01,240-01,3G
D2727,IoT Device,240-01,240-01,3G
D2728,Tablet,240-01,240-01,3G
D2729,Tablet,240-01,240-01,5G
D2730,Tablet,240-01,240-01,3G
D2731,Smartphone,240-01,240-01,5G
D2732,Smartphone,240-01,240-01,5G
D2733,IoT Device,240-01,240-01,5G
D2734,IoT Device,240-01,240-01,3G
D2735,Smartphone,240-01,240-01,5G
D2736,IoT Device,240-01,240-01,4G
D2737,Tablet,240-01,240-01,4G
D2738,Smartphone,240-01,240-01,5G
D2739,Tablet,240-01,240-01,3G
D2740,Smartphone,240-01,240-01,4G
D2741,IoT Device,240-01,240-01,4G
D2742,Smartphone,240-01,240-01,5G
D2743,Smartphone,240-01,240-01,3G
D2744,Tablet,240-01,240-01,4G
D2745,IoT Device,240-01,240-01,3G
D2746,IoT Device,240-01,240-01,4G
D2747,Tablet,240-01,240-01,5G
D2748,Smartphone,240-01,240-01,4G
D2749,Tablet,240-01,240-01,3G
D2750,Tablet,240-01,240-01,4G
D2751,IoT Device,240-01,240-01,4G
D2752,Tablet,240-01,240-01,4G
D2753,Tablet,240-01,240-01,5G
D2754,Tablet,240-01,240-01,4G
D2755,Smartphone,240-01,240-01,5G
D2756,Smartphone,240-01,240-01,5G
D2757,Smartphone,240-01,240-01,4G
D2758,IoT Device,240-01,240-01,4G
D2759,Smartphone,240-01,240-01,4G
D2760,IoT Device,240-01,240-01,5G
D2761,IoT Device,240-01,240-01,3G
D2762,IoT Device,240-01,240-01,3G
D2763,IoT Device,240-01,240-01,5G
D2764,Tablet,240-01,240-01,5G
D2765,Smartphone,240-01,240-01,4G
D2766,Smartphone,240-01,240-01,4G
D2767,Smartphone,240-01,240-01,3G
D2768,IoT Device,240-01,240-01,3G
D2769,Smartphone,240-01,240-01,3G
D2770,Tablet,240-01,240-01,3G
D2771,Smartphone,240-01,240-01,4G
D2772,Tablet,240-01,240-01,4G
D2773,IoT Device,240-01,240-01,3G
D2774,Smartphone,240-01,240-01,4G
D2775,Tablet,240-01,240-01,4G
D2776,Smartphone,240-01,240-01,5G
D2777,IoT Device,240-01,240-01,5G
D2778,Smartphone,240-01,240-01,5G
D2779,Smartphone,240-01,240-01,5G
D2780,Tablet,240-01,240-01,3G
D2781,Smartphone,240-01,240-01,4G
D2782,Smartphone,240-01,240-01,5G
D2783,Smartphone,240-01,240-01,3G
D2784,IoT Device,240-01,240-01,4G
D2785,Smartphone,240-01,240-01,4G
D2786,Tablet,240-01,240-01,3G
D2787,Tablet,240-01,240-01,5G
D2788,Tablet,240-01,240-01,4G
D2789,IoT Device,240-01,240-01,3G
D2790,IoT Device,240-01,240-01,4G
D2791,IoT Device,240-01,240-01,3G
D2792,Tablet,240-01,240-01,3G
D2793,Smartphone,240-01,240-01,5G
D2794,Smartphone,240-01,240-01,3G
D2795,IoT Device,240-01,240-01,4G
D2796,Tablet,240-01,240-01,4G
D2797,Smartphone,240-01,240-01,3G
D2798,Tablet,240-01,240-01,4G
D2799,IoT Device,240-01,240-01,4G
D2800,Smartphone,240-01,240-01,5G
D2801,IoT Device,240-01,240-01,4G
D2802,IoT Device,240-01,240-01,5G
D2803,IoT Device,240-01,240-01,5G
D2804,IoT Device,240-01,240-01,4G
D2805,Tablet,240-01,240-01,4G
D2806,IoT Device,240-01,240-01,5G
D2807,IoT Device,240-01,240-01,3G
D2808,Tablet,240-01,240-01,5G
D2809,Tablet,240-01,240-01,4G
D2810,Smartphone,240-01,240-01,3G
D2811,IoT Device,240-01,240-01,3G
D2812,Tablet,240-01,240-01,3G
D2813,IoT Device,240-01,240-01,3G
D2814,Tablet,240-01,240-01,4G
D2815,Smartphone,240-01,240-01,3G
D2816,Smartphone,240-01,240-01,3G
D2817,IoT Device,240-01,240-01,4G
D2818,Smartphone,240-01,240-01,5G
D2819,Tablet,240-01,240-01,3G
D2820,Tablet,240-01,240-01,5G
D2821,IoT Device,240-01,240-01,4G
D2822,Tablet,240-01,240-01,4G
D2823,Smartphone,240-01,240-01,3G
D2824,Tablet,240-01,240-01,4G
D2825,Smartphone,240-01,240-01,5G
D2826,IoT Device,240-01,240-01,4G
D2827,Smartphone,240-01,240-01,4G
D2828,IoT Device,240-01,240-01,3G
D2829,IoT Device,240-01,240-01,4G
D2830,Smartphone,240-01,240-01,3G
D2831,Tablet,240-01,240-01,3G
D2832,Tablet,240-01,240-01,5G
D2833,Tablet,240-01,240-01,5G
D2834,Tablet,240-01,240-01,4G
D2835,Smartphone,240-01,240-01,3G
D2836,Smartphone,240-01,240-01,3G
D2837,IoT Device,240-01,240-01,3G
D2838,IoT Device,240-01,240-01,3G
D2839,Smartphone,240-01,240-01,5G
D2840,IoT Device,240-01,240-01,3G
D2841,Tablet,240-01,240-01,5G
D2842,IoT Device,240-01,240-01,3G
D2843,Smartphone,240-01,240-01,4G
D2844,Smartphone,240-01,240-01,3G
D2845,Smartphone,240-01,240-01,5G
D2846,Smartphone,240-01,240-01,5G
D2847,IoT Device,240-01,240-01,4G
D2848,IoT Device,240-01,240-01,4G
D2849,Tablet,240-01,240-01,4G
D2850,Smartphone,240-01,240-01,4G
D2851,Smartphone,240-01,240-01,5G
D2852,IoT Device,240-01,240-01,5G
D2853,Tablet,240-01,240-01,3G
D2854,IoT Device,240-01,240-01,4G
D2855,Tablet,240-01,240-01,4G
D2856,Smartphone,240-01,240-01,4G
D2857,Tablet,240-01,240-01,4G
D2858,Smartphone,240-01,240-01,5G
D2859,IoT Device,240-01,240-01,3G
D2860,Smartphone,240-01,240-01,4G
D2861,Tablet,240-01,240-01,4G
D2862,IoT Device,240-01,240-01,5G
D2863,Smartphone,240-01,240-01,3G
D2864,IoT Device,240-01,240-01,5G
D2865,Smartphone,240-01,240-01,4G
D2866,Tablet,240-01,240-01,5G
D2867,Smartphone,240-01,240-01,4G
D2868,Smartphone,240-01,240-01,4G
D2869,IoT Device,240-01,240-01,4G
D2870,IoT Device,240-01,240-01,5G
D2871,Smartphone,240-01,240-01,5G
D2872,Tablet,240-01,240-01,5G
D2873,IoT Device,240-01,240-01,4G
D2874,Smartphone,240-01,240-01,4G
D2875,Tablet,240-01,240-01,5G
D2876,IoT Device,240-01,240-01,4G
D2877,Tablet,240-01,240-01,4G
D2878,IoT Device,240-01,240-01,5G
D2879,Smartphone,240-01,240-01,5G
D2880,IoT Device,240-01,240-01,5G
D2881,Tablet,240-01,240-01,5G
D2882,Tablet,240-01,240-01,3G
D2883,IoT Device,240-01,240-01,4G
D2884,IoT Device,240-01,240-01,4G
D2885,Smartphone,240-01,240-01,5G
D2886,IoT Device,240-01,240-01,4G
D2887,Smartphone,240-01,240-01,4G
D2888,Smartphone,240-01,240-01,5G
D2889,IoT Device,240-01,240-01,3G
D2890,Smartphone,240-01,240-01,4G
D2891,IoT Device,240-01,240-01,4G
D2892,IoT Device,240-01,240-01,5G
D2893,IoT Device,240-01,240-01,4G
D2894,Smartphone,240-01,240-01,4G
D2895,Smartphone,240-01,240-01,5G
D2896,IoT Device,240-01,240-01,5G
D2897,Tablet,240-01,240-01,5G
D2898,IoT Device,240-01,240-01,4G
D2899,IoT Device,240-01,240-01,5G
D2900,Smartphone,240-01,240-01,5G
D2901,Smartphone,240-01,240-01,4G
D2902,IoT Device,240-01,240-01,4G
D2903,IoT Device,240-01,240-01,5G
D2904,IoT Device,240-01,240-01,4G
D2905,Smartphone,240-01,240-01,4G
D2906,Smartphone,240-01,240-01,4G
D2907,IoT Device,240-01,240-01,5G
D2908,Tablet,240-01,240-01,3G
D2909,Smartphone,240-01,240-01,3G
D2910,Smartphone,240-01,240-01,5G
D2911,Tablet,240-01,240-01,3G
D2912,Tablet,240-01,240-01,5G
D2913,Smartphone,240-01,240-01,3G
D2914,Tablet,240-01,240-01,5G
D2915,IoT Device,240-01,240-01,4G
D2916,IoT Device,240-01,240-01,3G
D2917,Smartphone,240-01,240-01,3G
D2918,Smartphone,240-01,240-01,5G
D2919,Smartphone,240-01,240-01,5G
D2920,IoT Device,240-01,240-01,5G
D2921,IoT Device,240-01,240-01,3G
D2922,Smartphone,240-01,240-01,3G
D2923,IoT Device,240-01,240-01,4G
D2924,Tablet,240-01,240-01,5G
D2925,Smartphone,240-01,240-01,3G
D2926,Smartphone,240-01,240-01,5G
D2927,Tablet,240-01,240-01,3G
D2928,Smartphone,240-01,240-01,4G
D2929,Smartphone,240-01,240-01,4G
D2930,Tablet,240-01,240-01,5G
D2931,Smartphone,240-01,240-01,4G
D2932,Tablet,240-01,240-01,3G
D2933,Tablet,240-01,240-01,3G
D2934,Smartphone,240-01,240-01,5G
D2935,Smartphone,240-01,240-01,3G
D2936,IoT Device,240-01,240-01,4G
D2937,Smartphone,240-01,240-01,4G
D2938,Smartphone,240-01,240-01,5G
D2939,Tablet,240-01,240-01,3G
D2940,Tablet,240-01,240-01,4G
D2941,Tablet,240-01,240-01,3G
D2942,Smartphone,240-01,240-01,4G
D2943,Tablet,240-01,240-01,5G
D2944,IoT Device,240-01,240-01,5G
D2945,IoT Device,240-01,240-01,4G
D2946,IoT Device,240-01,240-01,4G
D2947,IoT Device,240-01,240-01,4G
D2948,IoT Device,240-01,240-01,4G
D2949,Tablet,240-01,240-01,3G
D2950,IoT Device,240-01,240-01,5G
D2951,IoT Device,240-01,240-01,4G
D2952,Smartphone,240-01,240-01,5G
D2953,Smartphone,240-01,240-01,5G
D2954,Smartphone,240-01,240-01,5G
D2955,Tablet,240-01,240-01,3G
D2956,IoT Device,240-01,240-01,5G
D2957,IoT Device,240-01,240-01,5G
D2958,IoT Device,240-01,240-01,4G
D2959,IoT Device,240-01,240-01,3G
D2960,Tablet,240-01,240-01,4G
D2961,Smartphone,240-01,240-01,3G
D2962,Tablet,240-01,240-01,4G
D2963,Smartphone,240-01,240-01,5G
D2964,IoT Device,240-01,240-01,5G
D2965,IoT Device,240-01,240-01,5G
D2966,IoT Device,240-01,240-01,5G
D2967,IoT Device,240-01,240-01,4G
D2968,IoT Device,240-01,240-01,5G
D2969,IoT Device,240-01,240-01,5G
D2970,Tablet,240-01,240-01,3G
D2971,Tablet,240-01,240-01,3G
D2972,Tablet,240-01,240-01,3G
D2973,Tablet,240-01,240-01,5G
D2974,IoT Device,240-01,240-01,4G
D2975,IoT Device,240-01,240-01,5G
D2976,IoT Device,240-01,240-01,4G
D2977,Smartphone,240-01,240-01,5G
D2978,Tablet,240-01,240-01,4G
D2979,Smartphone,240-01,240-01,5G
D2980,Smartphone,240-01,240-01,5G
D2981,IoT Device,240-01,240-01,5G
D2982,IoT Device,240-01,240-01,3G
D2983,Tablet,240-01,240-01,3G
D2984,Smartphone,240-01,240-01,4G
D2985,Smartphone,240-01,240-01,3G
D2986,Tablet,240-01,240-01,4G
D2987,Tablet,240-01,240-01,5G
D2988,Smartphone,240-01,240-01,5G
D2989,Smartphone,240-01,240-01,3G
D2990,Tablet,240-01,240-01,4G
D2991,Smartphone,240-01,240-01,4G
D2992,Smartphone,240-01,240-01,3G
D2993,Tablet,240-01,240-01,3G
D2994,Smartphone,240-01,240-01,5G
D2995,Smartphone,240-01,240-01,5G
D2996,Tablet,240-01,240-01,4G
D2997,Smartphone,240-01,240-01,3G
D2998,IoT Device,240-01,240-01,3G
D2999,IoT Device,240-01,240-01,3G
D3000,Smartphone,240-01,240-01,3G
D3001,Smartphone,240-01,240-01,4G
D3002,Tablet,240-01,240-01,5G
D3003,IoT Device,240-01,240-01,5G
D3004,IoT Device,240-01,240-01,4G
D3005,Tablet,240-01,240-01,5G
D3006,IoT Device,240-01,240-01,4G
D3007,IoT Device,240-01,240-01,3G
D3008,Tablet,240-01,240-01,4G
D3009,Smartphone,240-01,240-01,4G
D3010,Tablet,240-01,240-01,3G
D3011,IoT Device,240-01,240-01,3G
D3012,IoT Device,240-01,240-01,3G
D3013,Tablet,240-01,240-01,3G
D3014,Smartphone,240-01,240-01,5G
D3015,Smartphone,240-01,240-01,4G
D3016,IoT Device,240-01,240-01,3G
D3017,Smartphone,240-01,240-01,4G
D3018,IoT Device,240-01,240-01,3G
D3019,IoT Device,240-01,240-01,4G
D3020,Tablet,240-01,240-01,4G
D3021,IoT Device,240-01,240-01,5G
D3022,IoT Device,240-01,240-01,5G
D3023,Tablet,240-01,240-01,5G
D3024,Tablet,240-01,240-01,3G
D3025,Tablet,240-01,240-01,4G
