Device_ID,Device_Type,LAI,RAI,Network_Type
D1973,Smartphone,240-23-7814,240-23-7814-79,5G
D1974,IoT Device,240-43-8097,240-43-8097-96,5G
D1975,Smartphone,240-07-9406,240-07-9406-40,5G
D1976,IoT Device,240-24-4518,240-24-4518-73,4G
D1977,Tablet,240-42-8480,240-42-8480-67,5G
D1978,Tablet,240-13-7540,240-13-7540-40,5G
D1979,Tablet,240-81-1764,240-81-1764-57,3G
D1980,Tablet,240-59-8051,240-59-8051-23,5G
D1981,IoT Device,240-06-4467,240-06-4467-44,4G
D1982,Smartphone,240-87-4736,240-87-4736-47,4G
D1983,IoT Device,240-50-1546,240-50-1546-22,3G
D1984,IoT Device,240-52-9053,240-52-9053-62,5G
D1985,Tablet,240-83-3941,240-83-3941-66,4G
D1986,IoT Device,240-92-8103,240-92-8103-73,5G
D1987,Smartphone,240-52-8178,240-52-8178-64,5G
D1988,Smartphone,240-62-9166,240-62-9166-28,5G
D1989,IoT Device,240-25-9358,240-25-9358-67,5G
D1990,Smartphone,240-24-5309,240-24-5309-78,4G
D1991,Tablet,240-52-3993,240-52-3993-12,4G
D1992,IoT Device,240-07-7022,240-07-7022-31,5G
D1993,Smartphone,240-22-8370,240-22-8370-87,5G
D1994,Smartphone,240-65-7063,240-65-7063-39,5G
D1995,Smartphone,240-81-9186,240-81-9186-28,5G
D1996,IoT Device,240-12-1393,240-12-1393-81,3G
D1997,Tablet,240-05-4767,240-05-4767-93,4G
D1998,Smartphone,240-90-8736,240-90-8736-77,5G
D1999,Tablet,240-45-5663,240-45-5663-69,4G
D2000,Smartphone,240-99-3449,240-99-3449-94,3G
D2001,IoT Device,240-23-1529,240-23-1529-65,3G
D2002,IoT Device,240-30-9673,240-30-9673-60,5G
D2003,IoT Device,240-64-2596,240-64-2596-75,3G
D2004,IoT Device,240-27-6887,240-27-6887-29,4G
D2005,Tablet,240-47-4412,240-47-4412-32,4G
D2006,Smartphone,240-05-7410,240-05-7410-60,5G
D2007,IoT Device,240-31-2171,240-31-2171-17,3G
D2008,Tablet,240-72-9558,240-72-9558-78,5G
D2009,Tablet,240-30-2267,240-30-2267-68,3G
D2010,Tablet,240-40-7567,240-40-7567-71,5G
D2011,Tablet,240-56-2394,240-56-2394-11,3G
D2012,Smartphone,240-13-4919,240-13-4919-98,4G
D2013,Tablet,240-43-7498,240-43-7498-15,5G
D2014,Smartphone,240-41-6846,240-41-6846-22,4G
D2015,IoT Device,240-25-8090,240-25-8090-40,5G
D2016,Smartphone,240-83-6033,240-83-6033-90,4G
D2017,Tablet,240-87-3710,240-87-3710-30,4G
D2018,Tablet,240-66-1578,240-66-1578-58,3G
D2019,IoT Device,240-35-8596,240-35-8596-70,5G
D2020,Tablet,240-88-7675,240-88-7675-21,5G
D2021,Tablet,240-36-7683,240-36-7683-40,5G
D2022,IoT Device,240-13-2387,240-13-2387-66,3G
D2023,IoT Device,240-27-9818,240-27-9818-87,5G
D2024,Tablet,240-92-6084,240-92-6084-76,4G
D2025,Smartphone,240-64-2795,240-64-2795-24,3G
D2026,Tablet,240-93-9205,240-93-9205-89,5G
D2027,Smartphone,240-58-4347,240-58-4347-29,4G
D2028,IoT Device,240-03-3075,240-03-3075-61,3G
D2029,IoT Device,240-55-4612,240-55-4612-12,4G
D2030,Tablet,240-38-7789,240-38-7789-85,5G
D2031,Tablet,240-08-3162,240-08-3162-28,3G
D2032,Smartphone,240-22-6233,240-22-6233-78,4G
D2033,Smartphone,240-11-4784,240-11-4784-39,4G
D2034,Tablet,240-23-8682,240-23-8682-24,5G
D2035,Tablet,240-67-9131,240-67-9131-37,5G
D2036,IoT Device,240-81-9844,240-81-9844-69,5G
D2037,Tablet,240-52-4722,240-52-4722-13,4G
D2038,Smartphone,240-05-2486,240-05-2486-61,3G
D2039,IoT Device,240-69-2314,240-69-2314-92,3G
D2040,Smartphone,240-26-3814,240-26-3814-57,4G
D2041,Tablet,240-47-3531,240-47-3531-79,4G
D2042,Tablet,240-56-3582,240-56-3582-17,4G
D2043,Smartphone,240-78-5377,240-78-5377-35,4G
D2044,IoT Device,240-11-5985,240-11-5985-13,4G
D2045,IoT Device,240-97-1838,240-97-1838-69,3G
D2046,Tablet,240-95-1211,240-95-1211-66,3G
D2047,IoT Device,240-15-9054,240-15-9054-19,5G
D2048,Tablet,240-68-1880,240-68-1880-45,3G
D2049,Smartphone,240-44-1918,240-44-1918-54,3G
D2050,Smartphone,240-27-9908,240-27-9908-69,5G
D2051,Tablet,240-37-2800,240-37-2800-78,3G
D2052,Tablet,240-61-6058,240-61-6058-92,4G
D2053,Smartphone,240-65-8533,240-65-8533-91,5G
D2054,Smartphone,240-52-8619,240-52-8619-49,5G
D2055,Tablet,240-76-5199,240-76-5199-97,4G
D2056,Tablet,240-58-1828,240-58-1828-80,3G
D2057,Smartphone,240-10-2232,240-10-2232-86,3G
D2058,Smartphone,240-46-5474,240-46-5474-32,4G
D2059,IoT Device,240-56-4002,240-56-4002-27,4G
D2060,Tablet,240-65-4581,240-65-4581-78,4G
D2061,Tablet,240-19-3107,240-19-3107-41,3G
D2062,Smartphone,240-44-8243,240-44-8243-90,5G
D2063,Tablet,240-02-8930,240-02-8930-31,5G
D2064,IoT Device,240-55-9992,240-55-9992-93,5G
D2065,Smartphone,240-46-3401,240-46-3401-92,3G
D2066,IoT Device,240-25-2906,240-25-2906-19,3G
D2067,IoT Device,240-43-5725,240-43-5725-86,4G
D2068,Tablet,240-84-5479,240-84-5479-52,4G
D2069,IoT Device,240-54-2052,240-54-2052-15,3G
D2070,Smartphone,240-23-4685,240-23-4685-37,4G
D2071,Tablet,240-11-9558,240-11-9558-49,5G
D2072,IoT Device,240-64-1300,240-64-1300-16,3G
D2073,Smartphone,240-26-5623,240-26-5623-48,4G
D2074,Tablet,240-29-8337,240-29-8337-14,5G
D2075,IoT Device,240-95-3028,240-95-3028-64,3G
D2076,Tablet,240-76-1391,240-76-1391-54,3G
D2077,IoT Device,240-19-4966,240-19-4966-22,4G
D2078,Tablet,240-50-1989,240-50-1989-84,3G
D2079,Smartphone,240-26-2285,240-26-2285-87,3G
D2080,Tablet,240-84-7181,240-84-7181-54,5G
D2081,Smartphone,240-83-4526,240-83-4526-68,4G
D2082,Smartphone,240-14-7195,240-14-7195-41,5G
D2083,Tablet,240-57-8456,240-57-8456-97,5G
D2084,Smartphone,240-12-2085,240-12-2085-89,3G
D2085,Smartphone,240-13-3937,240-13-3937-65,4G
D2086,IoT Device,240-33-8735,240-33-8735-41,5G
D2087,Smartphone,240-72-4992,240-72-4992-78,4G
D2088,IoT Device,240-37-4763,240-37-4763-63,4G
D2089,IoT Device,240-98-9483,240-98-9483-25,5G
D2090,IoT Device,240-26-1518,240-26-1518-16,3G
D2091,Tablet,240-38-6424,240-38-6424-55,4G
D2092,Smartphone,240-47-8017,240-47-8017-74,5G
D2093,IoT Device,240-41-8034,240-41-8034-21,5G
D2094,Tablet,240-47-3580,240-47-3580-15,4G
D2095,IoT Device,240-57-8862,240-57-8862-77,5G
D2096,Smartphone,240-18-2887,240-18-2887-14,3G
D2097,Smartphone,240-98-9521,240-98-9521-98,5G
D2098,IoT Device,240-22-6685,240-22-6685-39,4G
D2099,IoT Device,240-03-2032,240-03-2032-69,3G
D2100,Tablet,240-20-1758,240-20-1758-35,3G
D2101,Tablet,240-20-6987,240-20-6987-84,4G
D2102,Tablet,240-20-3653,240-20-3653-31,4G
D2103,Smartphone,240-31-6511,240-31-6511-36,4G
D2104,Tablet,240-59-7475,240-59-7475-20,5G
D2105,Tablet,240-54-6508,240-54-6508-94,4G
D2106,Smartphone,240-73-7941,240-73-7941-14,5G
D2107,Smartphone,240-81-4023,240-81-4023-76,4G
D2108,Tablet,240-61-1203,240-61-1203-73,3G
D2109,Smartphone,240-93-7999,240-93-7999-96,5G
D2110,IoT Device,240-02-8511,240-02-8511-78,5G
D2111,Smartphone,240-38-3587,240-38-3587-55,4G
D2112,Smartphone,240-07-3629,240-07-3629-88,4G
D2113,Smartphone,240-84-5428,240-84-5428-37,4G
D2114,Tablet,240-15-2700,240-15-2700-55,3G
D2115,Tablet,240-78-3548,240-78-3548-56,4G
D2116,Smartphone,240-56-1723,240-56-1723-11,3G
D2117,Smartphone,240-66-8280,240-66-8280-37,5G
D2118,Smartphone,240-74-2526,240-74-2526-82,3G
D2119,Smartphone,240-12-2219,240-12-2219-22,3G
D2120,IoT Device,240-07-7789,240-07-7789-66,5G
D2121,Smartphone,240-36-8488,240-36-8488-88,5G
D2122,Tablet,240-63-4723,240-63-4723-86,4G
D2123,IoT Device,240-73-1364,240-73-1364-42,3G
D2124,Smartphone,240-54-2112,240-54-2112-63,3G
D2125,IoT Device,240-46-9179,240-46-9179-49,5G
D2126,IoT Device,240-73-4110,240-73-4110-45,4G
D2127,IoT Device,240-92-9518,240-92-9518-72,5G
D2128,Smartphone,240-50-7669,240-50-7669-12,5G
D2129,IoT Device,240-17-6560,240-17-6560-27,4G
D2130,IoT Device,240-05-2067,240-05-2067-35,3G
D2131,IoT Device,240-72-5154,240-72-5154-47,4G
D2132,IoT Device,240-42-4035,240-42-4035-36,4G
D2133,IoT Device,240-56-3195,240-56-3195-67,3G
D2134,Smartphone,240-49-1246,240-49-1246-44,3G
D2135,IoT Device,240-64-5289,240-64-5289-61,4G
D2136,IoT Device,240-75-7007,240-75-7007-33,5G
D2137,Tablet,240-77-3435,240-77-3435-48,3G
D2138,Smartphone,240-34-1370,240-34-1370-71,3G
D2139,Smartphone,240-11-6399,240-11-6399-75,4G
D2140,IoT Device,240-12-3313,240-12-3313-97,3G
D2141,IoT Device,240-75-8607,240-75-8607-91,5G
D2142,IoT Device,240-40-3327,240-40-3327-55,3G
D2143,IoT Device,240-29-6510,240-29-6510-55,4G
D2144,IoT Device,240-98-1105,240-98-1105-12,3G
D2145,IoT Device,240-44-6619,240-44-6619-67,4G
D2146,Tablet,240-39-9738,240-39-9738-26,5G
D2147,Tablet,240-12-6335,240-12-6335-63,4G
D2148,Smartphone,240-86-6431,240-86-6431-94,4G
D2149,IoT Device,240-80-7750,240-80-7750-93,5G
D2150,Tablet,240-18-7306,240-18-7306-12,5G
D2151,Tablet,240-34-9937,240-34-9937-41,5G
D2152,Tablet,240-49-6042,240-49-6042-24,4G
D2153,IoT Device,240-81-9419,240-81-9419-11,5G
D2154,Tablet,240-18-9790,240-18-9790-24,5G
D2155,Smartphone,240-07-3188,240-07-3188-67,3G
D2156,Smartphone,240-16-3014,240-16-3014-46,3G
D2157,IoT Device,240-37-3726,240-37-3726-61,4G
D2158,Tablet,240-62-6786,240-62-6786-15,4G
D2159,Smartphone,240-81-4238,240-81-4238-70,4G
D2160,Tablet,240-78-2239,240-78-2239-86,3G
D2161,Tablet,240-60-3760,240-60-3760-76,4G
D2162,Tablet,240-77-7984,240-77-7984-67,5G
D2163,IoT Device,240-36-6072,240-36-6072-14,4G
D2164,Tablet,240-47-8648,240-47-8648-88,5G
D2165,IoT Device,240-77-6389,240-77-6389-51,4G
D2166,Smartphone,240-75-3931,240-75-3931-23,4G
D2167,Smartphone,240-37-7815,240-37-7815-74,5G
D2168,Smartphone,240-23-4577,240-23-4577-69,4G
D2169,Smartphone,240-16-3638,240-16-3638-86,4G
D2170,Tablet,240-54-2030,240-54-2030-40,3G
D2171,Smartphone,240-49-7075,240-49-7075-35,5G
D2172,Tablet,240-85-5240,240-85-5240-12,4G
D2173,Smartphone,240-80-4827,240-80-4827-34,4G
D2174,Smartphone,240-88-5121,240-88-5121-49,4G
D2175,Tablet,240-08-9705,240-08-9705-61,5G
D2176,Tablet,240-04-6428,240-04-6428-66,4G
D2177,Tablet,240-48-6374,240-48-6374-63,4G
D2178,IoT Device,240-66-9828,240-66-9828-55,5G
D2179,Tablet,240-02-5093,240-02-5093-20,4G
D2180,Smartphone,240-34-9007,240-34-9007-31,5G
D2181,IoT Device,240-97-8592,240-97-8592-97,5G
D2182,Tablet,240-06-3465,240-06-3465-66,3G
D2183,Smartphone,240-06-6078,240-06-6078-26,4G
D2184,Tablet,240-06-4971,240-06-4971-93,4G
D2185,IoT Device,240-53-2888,240-53-2888-71,3G
D2186,Smartphone,240-74-4019,240-74-4019-23,4G
D2187,Smartphone,240-11-7835,240-11-7835-32,5G
D2188,Tablet,240-56-7528,240-56-7528-71,5G
D2189,Tablet,240-96-4847,240-96-4847-99,4G
D2190,Tablet,240-46-2911,240-46-2911-70,3G
D2191,Smartphone,240-04-9810,240-04-9810-24,5G
D2192,Smartphone,240-36-5719,240-36-5719-12,4G
D2193,IoT Device,240-70-4189,240-70-4189-87,4G
D2194,Smartphone,240-30-1092,240-30-1092-36,3G
D2195,Smartphone,240-27-8281,240-27-8281-82,5G
D2196,Tablet,240-25-3295,240-25-3295-54,3G
D2197,IoT Device,240-09-6272,240-09-6272-40,4G
D2198,Smartphone,240-79-8224,240-79-8224-22,5G
D2199,Tablet,240-63-5148,240-63-5148-11,4G
D2200,Tablet,240-99-2300,240-99-2300-87,3G
D2201,IoT Device,240-50-3725,240-50-3725-93,4G
D2202,Smartphone,240-93-4548,240-93-4548-25,4G
D2203,Smartphone,240-22-3623,240-22-3623-91,4G
D2204,Smartphone,240-88-3306,240-88-3306-36,3G
D2205,Tablet,240-82-4720,240-82-4720-67,4G
D2206,Tablet,240-43-5185,240-43-5185-78,4G
D2207,Smartphone,240-58-7030,240-58-7030-14,5G
D2208,IoT Device,240-03-3850,240-03-3850-38,4G
D2209,Tablet,240-86-7303,240-86-7303-94,5G
D2210,Smartphone,240-86-9281,240-86-9281-71,5G
D2211,IoT Device,240-60-6111,240-60-6111-45,4G
D2212,IoT Device,240-78-2937,240-78-2937-12,3G
D2213,Tablet,240-43-9905,240-43-9905-50,5G
D2214,Smartphone,240-26-3548,240-26-3548-75,4G
D2215,Tablet,240-30-2584,240-30-2584-26,3G
D2216,Tablet,240-91-1786,240-91-1786-38,3G
D2217,Tablet,240-22-2760,240-22-2760-51,3G
D2218,IoT Device,240-79-3791,240-79-3791-93,4G
D2219,IoT Device,240-78-6934,240-78-6934-69,4G
D2220,Smartphone,240-23-4689,240-23-4689-95,4G
D2221,Smartphone,240-15-1230,240-15-1230-25,3G
D2222,Tablet,240-03-7380,240-03-7380-90,5G
D2223,IoT Device,240-76-5784,240-76-5784-26,4G
D2224,Tablet,240-90-2442,240-90-2442-51,3G
D2225,IoT Device,240-44-4309,240-44-4309-31,4G
D2226,Smartphone,240-88-8689,240-88-8689-20,5G
D2227,Smartphone,240-82-6545,240-82-6545-36,4G
D2228,Tablet,240-94-6791,240-94-6791-47,4G
D2229,Smartphone,240-34-4668,240-34-4668-69,4G
D2230,Tablet,240-49-8978,240-49-8978-20,5G
D2231,IoT Device,240-24-6562,240-24-6562-83,4G
D2232,IoT Device,240-88-5771,240-88-5771-41,4G
D2233,Smartphone,240-95-6017,240-95-6017-46,4G
D2234,Smartphone,240-81-2430,240-81-2430-28,3G
D2235,IoT Device,240-12-6207,240-12-6207-78,4G
D2236,Smartphone,240-69-9525,240-69-9525-67,5G
D2237,Tablet,240-57-4949,240-57-4949-65,4G
D2238,IoT Device,240-52-1945,240-52-1945-98,3G
D2239,Tablet,240-88-5576,240-88-5576-43,4G
D2240,Tablet,240-26-9820,240-26-9820-96,5G
D2241,Smartphone,240-24-4368,240-24-4368-61,4G
D2242,IoT Device,240-01-5047,240-01-5047-32,4G
D2243,IoT Device,240-14-4845,240-14-4845-10,4G
D2244,Smartphone,240-59-4761,240-59-4761-33,4G
D2245,Smartphone,240-76-8546,240-76-8546-68,5G
D2246,IoT Device,240-71-4540,240-71-4540-24,4G
D2247,Smartphone,240-50-5204,240-50-5204-80,4G
D2248,Smartphone,240-33-1853,240-33-1853-45,3G
D2249,Smartphone,240-04-2401,240-04-2401-17,3G
D2250,Smartphone,240-46-6238,240-46-6238-46,4G
D2251,Tablet,240-77-6870,240-77-6870-16,4G
D2252,IoT Device,240-66-5244,240-66-5244-78,4G
D2253,Smartphone,240-23-5296,240-23-5296-52,4G
D2254,Tablet,240-56-5448,240-56-5448-46,4G
D2255,Smartphone,240-26-5845,240-26-5845-90,4G
D2256,IoT Device,240-29-9370,240-29-9370-13,5G
D2257,Tablet,240-63-7739,240-63-7739-84,5G
D2258,IoT Device,240-19-1697,240-19-1697-56,3G
D2259,IoT Device,240-78-2350,240-78-2350-21,3G
D2260,Smartphone,240-60-6190,240-60-6190-41,4G
D2261,Tablet,240-76-5166,240-76-5166-75,4G
D2262,Tablet,240-18-5062,240-18-5062-18,4G
D2263,Smartphone,240-20-7641,240-20-7641-25,5G
D2264,IoT Device,240-26-9010,240-26-9010-64,5G
D2265,Tablet,240-87-9652,240-87-9652-78,5G
D2266,IoT Device,240-69-1864,240-69-1864-41,3G
D2267,Tablet,240-80-7039,240-80-7039-14,5G
D2268,Smartphone,240-25-5858,240-25-5858-48,4G
D2269,Smartphone,240-09-7968,240-09-7968-38,5G
D2270,IoT Device,240-24-7513,240-24-7513-81,5G
D2271,Tablet,240-21-2622,240-21-2622-14,3G
D2272,Tablet,240-76-5095,240-76-5095-79,4G
D2273,IoT Device,240-63-3073,240-63-3073-99,3G
D2274,Tablet,240-81-6170,240-81-6170-39,4G
D2275,Smartphone,240-08-5980,240-08-5980-51,4G
D2276,IoT Device,240-91-4219,240-91-4219-61,4G
D2277,Tablet,240-17-8117,240-17-8117-54,5G
D2278,Smartphone,240-78-1367,240-78-1367-77,3G
D2279,Smartphone,240-70-2328,240-70-2328-72,3G
D2280,Tablet,240-14-6040,240-14-6040-12,4G
D2281,Smartphone,240-02-8730,240-02-8730-12,5G
D2282,IoT Device,240-54-7421,240-54-7421-45,5G
D2283,IoT Device,240-73-2659,240-73-2659-40,3G
D2284,Smartphone,240-30-2228,240-30-2228-81,3G
D2285,IoT Device,240-30-5155,240-30-5155-31,4G
D2286,Tablet,240-94-8249,240-94-8249-83,5G
D2287,Tablet,240-30-8516,240-30-8516-90,5G
D2288,IoT Device,240-40-8462,240-40-8462-48,5G
D2289,IoT Device,240-74-4086,240-74-4086-66,4G
D2290,IoT Device,240-58-6081,240-58-6081-97,4G
D2291,Tablet,240-13-1513,240-13-1513-77,3G
D2292,Smartphone,240-10-3270,240-10-3270-66,3G
D2293,IoT Device,240-04-2239,240-04-2239-48,3G
D2294,Smartphone,240-47-8397,240-47-8397-95,5G
D2295,Tablet,240-26-5644,240-26-5644-79,4G
D2296,Smartphone,240-28-3173,240-28-3173-17,3G
D2297,Smartphone,240-68-1699,240-68-1699-31,3G
D2298,Tablet,240-80-4254,240-80-4254-19,4G
D2299,Smartphone,240-56-5826,240-56-5826-53,4G
D2300,IoT Device,240-32-5804,240-32-5804-86,4G
D2301,Tablet,240-55-3983,240-55-3983-78,4G
D2302,IoT Device,240-56-3445,240-56-3445-31,3G
D2303,Tablet,240-94-2405,240-94-2405-94,3G
D2304,Tablet,240-26-6605,240-26-6605-65,4G
D2305,Smartphone,240-32-6777,240-32-6777-58,4G
D2306,Tablet,240-89-8973,240-89-8973-43,5G
D2307,Tablet,240-93-3346,240-93-3346-62,3G
D2308,IoT Device,240-09-7726,240-09-7726-58,5G
D2309,Tablet,240-85-4659,240-85-4659-87,4G
D2310,Smartphone,240-12-3829,240-12-3829-53,4G
D2311,Smartphone,240-02-2611,240-02-2611-73,3G
D2312,Tablet,240-39-6057,240-39-6057-59,4G
D2313,IoT Device,240-68-8186,240-68-8186-56,5G
D2314,Smartphone,240-14-1263,240-14-1263-59,3G
D2315,IoT Device,240-04-2435,240-04-2435-24,3G
D2316,Smartphone,240-98-5930,240-98-5930-94,4G
D2317,Smartphone,240-61-3884,240-61-3884-21,4G
D2318,Smartphone,240-38-8973,240-38-8973-34,5G
D2319,Tablet,240-46-5889,240-46-5889-67,4G
D2320,Smartphone,240-32-7344,240-32-7344-74,5G
D2321,Tablet,240-99-1298,240-99-1298-77,3G
D2322,Tablet,240-10-3502,240-10-3502-85,4G
D2323,IoT Device,240-74-6502,240-74-6502-27,4G
D2324,IoT Device,240-15-4374,240-15-4374-31,4G
D2325,IoT Device,240-70-9594,240-70-9594-35,5G
D2326,IoT Device,240-76-4456,240-76-4456-60,4G
D2327,Tablet,240-42-2606,240-42-2606-18,3G
D2328,IoT Device,240-52-8600,240-52-8600-64,5G
D2329,Smartphone,240-79-5032,240-79-5032-12,4G
D2330,Smartphone,240-31-3758,240-31-3758-20,4G
D2331,IoT Device,240-43-1057,240-43-1057-77,3G
D2332,Smartphone,240-19-9744,240-19-9744-32,5G
D2333,Tablet,240-23-8238,240-23-8238-27,5G
D2334,Smartphone,240-35-6539,240-35-6539-63,4G
D2335,Smartphone,240-28-1343,240-28-1343-19,3G
D2336,IoT Device,240-74-6403,240-74-6403-76,4G
D2337,Tablet,240-87-7681,240-87-7681-84,5G
D2338,IoT Device,240-84-8041,240-84-8041-29,5G
D2339,Tablet,240-64-5656,240-64-5656-95,4G
D2340,Tablet,240-60-5502,240-60-5502-66,4G
D2341,Smartphone,240-60-4692,240-60-4692-15,4G
D2342,IoT Device,240-83-2084,240-83-2084-39,3G
D2343,Tablet,240-55-6335,240-55-6335-34,4G
D2344,Tablet,240-95-9558,240-95-9558-98,5G
D2345,Tablet,240-03-6494,240-03-6494-61,4G
D2346,Smartphone,240-02-2412,240-02-2412-10,3G
D2347,Tablet,240-17-8620,240-17-8620-40,5G
D2348,Tablet,240-02-9181,240-02-9181-32,5G
D2349,IoT Device,240-92-4274,240-92-4274-44,4G
D2350,IoT Device,240-86-2734,240-86-2734-80,3G
D2351,Smartphone,240-85-2285,240-85-2285-18,3G
D2352,Tablet,240-85-2853,240-85-2853-47,3G
D2353,IoT Device,240-58-3952,240-58-3952-72,4G
D2354,IoT Device,240-81-6779,240-81-6779-55,4G
D2355,IoT Device,240-03-9242,240-03-9242-23,5G
D2356,IoT Device,240-69-4737,240-69-4737-13,4G
D2357,Tablet,240-56-4736,240-56-4736-91,4G
D2358,Tablet,240-38-9426,240-38-9426-69,5G
D2359,Smartphone,240-66-8034,240-66-8034-28,5G
D2360,Smartphone,240-38-6799,240-38-6799-99,4G
D2361,IoT Device,240-76-4702,240-76-4702-69,4G
D2362,Smartphone,240-46-8823,240-46-8823-76,5G
D2363,IoT Device,240-53-4529,240-53-4529-30,4G
D2364,Tablet,240-48-8938,240-48-8938-57,5G
D2365,IoT Device,240-08-9328,240-08-9328-52,5G
D2366,IoT Device,240-88-9756,240-88-9756-88,5G
D2367,Smartphone,240-05-7973,240-05-7973-34,5G
D2368,Smartphone,240-64-2496,240-64-2496-16,3G
D2369,IoT Device,240-49-3144,240-49-3144-61,3G
D2370,Smartphone,240-63-9692,240-63-9692-52,5G
D2371,IoT Device,240-68-6753,240-68-6753-58,4G
D2372,Smartphone,240-62-2968,240-62-2968-64,3G
D2373,Smartphone,240-04-6620,240-04-6620-92,4G
D2374,Tablet,240-28-7028,240-28-7028-86,5G
D2375,Smartphone,240-49-2952,240-49-2952-98,3G
D2376,IoT Device,240-76-8616,240-76-8616-72,5G
D2377,IoT Device,240-98-2398,240-98-2398-10,3G
D2378,Smartphone,240-96-8031,240-96-8031-51,5G
D2379,Tablet,240-50-3398,240-50-3398-35,3G
D2380,IoT Device,240-25-8320,240-25-8320-35,5G
D2381,IoT Device,240-32-3097,240-32-3097-46,3G
D2382,IoT Device,240-88-7440,240-88-7440-97,5G
D2383,IoT Device,240-93-9715,240-93-9715-54,5G
D2384,Smartphone,240-19-6885,240-19-6885-68,4G
D2385,Smartphone,240-48-3550,240-48-3550-58,4G
D2386,Smartphone,240-71-5524,240-71-5524-67,4G
D2387,Tablet,240-06-1121,240-06-1121-43,3G
D2388,Tablet,240-62-4033,240-62-4033-90,4G
D2389,Tablet,240-82-3704,240-82-3704-20,4G
D2390,Smartphone,240-28-7172,240-28-7172-68,5G
D2391,Smartphone,240-93-4555,240-93-4555-80,4G
D2392,IoT Device,240-37-4672,240-37-4672-96,4G
D2393,IoT Device,240-41-2648,240-41-2648-69,3G
D2394,Smartphone,240-93-4820,240-93-4820-80,4G
D2395,Tablet,240-26-2432,240-26-2432-69,3G
D2396,Smartphone,240-22-3573,240-22-3573-64,4G
D2397,IoT Device,240-37-1162,240-37-1162-77,3G
D2398,Smartphone,240-65-8814,240-65-8814-19,5G
D2399,Tablet,240-75-1790,240-75-1790-64,3G
D2400,IoT Device,240-02-3249,240-02-3249-32,3G
D2401,Smartphone,240-86-9395,240-86-9395-95,5G
D2402,Tablet,240-13-4445,240-13-4445-36,4G
D2403,Tablet,240-57-4658,240-57-4658-70,4G
D2404,IoT Device,240-20-5427,240-20-5427-39,4G
D2405,IoT Device,240-10-9058,240-10-9058-91,5G
D2406,IoT Device,240-07-3715,240-07-3715-38,4G
D2407,Smartphone,240-09-9015,240-09-9015-80,5G
D2408,Tablet,240-50-8332,240-50-8332-90,5G
D2409,Smartphone,240-19-8159,240-19-8159-52,5G
D2410,IoT Device,240-89-8713,240-89-8713-44,5G
D2411,Smartphone,240-19-5239,240-19-5239-52,4G
D2412,Tablet,240-01-7477,240-01-7477-90,5G
D2413,IoT Device,240-64-2315,240-64-2315-39,3G
D2414,Tablet,240-47-1370,240-47-1370-68,3G
D2415,IoT Device,240-01-2695,240-01-2695-44,3G
D2416,IoT Device,240-25-7177,240-25-7177-80,5G
D2417,Smartphone,240-04-6179,240-04-6179-45,4G
D2418,IoT Device,240-03-4033,240-03-4033-28,4G
D2419,Smartphone,240-69-4739,240-69-4739-69,4G
D2420,IoT Device,240-32-8891,240-32-8891-56,5G
D2421,Smartphone,240-61-5281,240-61-5281-23,4G
D2422,Tablet,240-49-9444,240-49-9444-33,5G
D2423,Smartphone,240-47-3504,240-47-3504-28,4G
D2424,Tablet,240-29-6187,240-29-6187-96,4G
D2425,Smartphone,240-67-9996,240-67-9996-23,5G
D2426,IoT Device,240-32-8184,240-32-8184-52,5G
D2427,Smartphone,240-10-3856,240-10-3856-58,4G
D2428,IoT Device,240-71-9878,240-71-9878-43,5G
D2429,Smartphone,240-56-7303,240-56-7303-54,5G
D2430,IoT Device,240-64-6375,240-64-6375-83,4G
D2431,Tablet,240-64-8514,240-64-8514-12,5G
D2432,Tablet,240-29-3683,240-29-3683-97,4G
D2433,Smartphone,240-63-7860,240-63-7860-32,5G
D2434,Tablet,240-98-4858,240-98-4858-66,4G
D2435,Tablet,240-10-5621,240-10-5621-13,4G
D2436,IoT Device,240-11-1480,240-11-1480-96,3G
D2437,Tablet,240-64-7861,240-64-7861-52,5G
D2438,Tablet,240-43-1870,240-43-1870-61,3G
D2439,IoT Device,240-10-3091,240-10-3091-57,3G
D2440,Smartphone,240-46-6907,240-46-6907-86,4G
D2441,Smartphone,240-76-2161,240-76-2161-63,3G
D2442,Tablet,240-62-3768,240-62-3768-11,4G
D2443,Smartphone,240-59-5329,240-59-5329-62,4G
D2444,IoT Device,240-74-8468,240-74-8468-95,5G
D2445,IoT Device,240-44-5613,240-44-5613-44,4G
D2446,Smartphone,240-43-2709,240-43-2709-56,3G
D2447,Tablet,240-75-6299,240-75-6299-48,4G
D2448,Tablet,240-89-2438,240-89-2438-51,3G
D2449,Smartphone,240-13-7649,240-13-7649-74,5G
D2450,Tablet,240-71-8747,240-71-8747-41,5G
D2451,Tablet,240-07-6149,240-07-6149-54,4G
D2452,Smartphone,240-60-7244,240-60-7244-42,5G
D2453,Smartphone,240-76-3675,240-76-3675-52,4G
D2454,Smartphone,240-64-9867,240-64-9867-33,5G
D2455,IoT Device,240-99-7580,240-99-7580-52,5G
D2456,IoT Device,240-73-9682,240-73-9682-45,5G
D2457,Tablet,240-88-4932,240-88-4932-45,4G
D2458,Smartphone,240-52-7337,240-52-7337-77,5G
D2459,Smartphone,240-98-3697,240-98-3697-88,4G
