Timestamp,MCC,MNC,PLMN,LAI,RAI,Network_Type,Device_Type
260312,206,20,20620,206-20,206-20-9593-71,4G,IoT Device
260309,234,38,23438,234-38,234-38-1677-32,4G,Smartphone
260305,240,8,24008,240-08,240-08-3803-61,5G,Smartphone
260326,234,33,23433,234-33,234-33-3515-39,3G,Tablet
260308,234,15,23415,234-15,234-15-4716-29,5G,Tablet
260306,240,4,24004,240-04,240-04-5899-81,5G,Tablet
260226,310,260,310260,310-260,310-260-7166-56,4G,Smartphone
260228,310,480,310480,310-480,310-480-7802-26,4G,Smartphone
260306,234,20,23420,234-20,234-20-7899-83,5G,Smartphone
260228,240,4,24004,240-04,240-04-8066-30,5G,Smartphone
260301,234,38,23438,234-38,234-38-5072-25,3G,Tablet
260302,206,5,20605,206-05,206-05-5034-12,5G,Smartphone
260319,206,5,20605,206-05,206-05-6351-22,5G,Smartphone
260307,240,2,24002,240-02,240-02-2493-41,5G,Tablet
260304,310,120,310120,310-120,310-120-9789-94,4G,IoT Device
260311,240,1,24001,240-01,240-01-2790-15,3G,Smartphone
260312,240,16,24016,240-16,240-16-1749-54,5G,Smartphone
260301,310,120,310120,310-120,310-120-9740-38,3G,Smartphone
260303,234,10,23410,234-10,234-10-2376-64,3G,Tablet
260322,206,20,20620,206-20,206-20-9112-98,5G,Smartphone
260311,206,20,20620,206-20,206-20-8507-40,5G,Smartphone
260302,310,410,310410,310-410,310-410-7771-59,3G,Tablet
260313,234,38,23438,234-38,234-38-7045-76,4G,Smartphone
260303,206,1,20601,206-01,206-01-6347-27,4G,Tablet
260305,240,16,24016,240-16,240-16-7236-90,5G,Smartphone
260228,234,10,23410,234-10,234-10-4611-43,3G,Smartphone
260302,310,120,310120,310-120,310-120-5848-94,5G,Smartphone
260325,240,5,24005,240-05,240-05-2745-39,4G,IoT Device
260323,234,30,23430,234-30,234-30-2550-31,3G,Smartphone
260306,310,120,310120,310-120,310-120-8282-72,5G,IoT Device
260308,234,30,23430,234-30,234-30-5576-39,3G,Tablet
260319,240,24,24024,240-24,240-24-4856-23,5G,Smartphone
260314,310,120,310120,310-120,310-120-8052-10,4G,Tablet
260319,234,20,23420,234-20,234-20-8962-10,4G,Smartphone
260301,240,2,24002,240-02,240-02-8531-34,5G,Tablet
260304,240,24,24024,240-24,240-24-5014-90,5G,Tablet
260325,310,480,310480,310-480,310-480-9302-34,4G,Tablet
260322,234,15,23415,234-15,234-15-6128-33,5G,Tablet
260303,234,38,23438,234-38,234-38-7367-99,5G,IoT Device
260311,240,8,24008,240-08,240-08-6647-94,5G,Smartphone
260318,206,20,20620,206-20,206-20-8586-65,3G,Smartphone
260324,206,5,20605,206-05,206-05-8231-39,5G,IoT Device
260310,234,20,23420,234-20,234-20-2497-97,4G,Smartphone
260312,206,5,20605,206-05,206-05-5499-35,5G,Smartphone
260227,240,2,24002,240-02,240-02-8141-60,4G,Smartphone
260316,310,260,310260,310-260,310-260-3001-52,5G,IoT Device
260304,240,4,24004,240-04,240-04-6318-50,5G,Smartphone
260318,206,5,20605,206-05,206-05-7028-99,4G,Tablet
260310,234,38,23438,234-38,234-38-2705-21,5G,Smartphone
260301,206,20,20620,206-20,206-20-5600-59,5G,Tablet
260301,234,33,23433,234-33,234-33-8658-60,4G,Smartphone
260306,206,20,20620,206-20,206-20-6810-82,3G,Smartphone
260326,206,1,20601,206-01,206-01-9008-98,4G,IoT Device
260310,206,1,20601,206-01,206-01-4068-38,3G,IoT Device
260301,240,8,24008,240-08,240-08-6143-57,4G,Smartphone
260303,310,120,310120,310-120,310-120-8169-61,3G,Smartphone
260227,234,15,23415,234-15,234-15-3242-72,3G,IoT Device
260308,240,24,24024,240-24,240-24-1389-18,5G,Smartphone
260304,240,8,24008,240-08,240-08-4675-13,5G,Smartphone
260325,206,1,20601,206-01,206-01-3742-63,5G,Smartphone
260227,234,30,23430,234-30,234-30-9969-78,3G,Tablet
260228,240,7,24007,240-07,240-07-2958-66,3G,Smartphone
260301,206,5,20605,206-05,206-05-7112-96,5G,Smartphone
260317,234,20,23420,234-20,234-20-4704-38,3G,Tablet
260314,234,15,23415,234-15,234-15-4762-97,4G,Smartphone
260225,234,20,23420,234-20,234-20-4460-66,3G,IoT Device
260321,234,33,23433,234-33,234-33-9341-20,3G,Tablet
260228,240,2,24002,240-02,240-02-2483-98,5G,IoT Device
260302,206,10,20610,206-10,206-10-3537-54,5G,IoT Device
260311,240,7,24007,240-07,240-07-8773-33,3G,Smartphone
260302,310,120,310120,310-120,310-120-4860-45,3G,IoT Device
260305,234,10,23410,234-10,234-10-2145-56,3G,IoT Device
260226,310,480,310480,310-480,310-480-3653-46,4G,IoT Device
260316,234,20,23420,234-20,234-20-5857-20,4G,Smartphone
260226,206,5,20605,206-05,206-05-2298-95,4G,Tablet
260309,310,260,310260,310-260,310-260-3450-10,4G,IoT Device
260316,234,15,23415,234-15,234-15-1997-26,4G,Smartphone
260326,240,16,24016,240-16,240-16-5677-61,5G,Smartphone
260311,206,10,20610,206-10,206-10-6124-84,5G,Tablet
260324,206,20,20620,206-20,206-20-1873-51,5G,Smartphone
260305,310,410,310410,310-410,310-410-9104-53,4G,Tablet
260225,206,20,20620,206-20,206-20-6133-22,5G,Tablet
260226,240,7,24007,240-07,240-07-5681-11,5G,Smartphone
260320,206,10,20610,206-10,206-10-7662-11,3G,IoT Device
260228,240,2,24002,240-02,240-02-4339-74,3G,Smartphone
260313,240,5,24005,240-05,240-05-6258-60,5G,Tablet
260320,206,5,20605,206-05,206-05-5463-43,5G,Smartphone
260307,240,24,24024,240-24,240-24-1507-34,5G,Smartphone
260302,310,410,310410,310-410,310-410-1795-81,4G,Smartphone
260324,234,38,23438,234-38,234-38-5494-55,3G,IoT Device
260325,310,480,310480,310-480,310-480-6965-76,4G,Smartphone
260322,240,7,24007,240-07,240-07-5146-20,4G,Smartphone
260313,206,5,20605,206-05,206-05-7222-74,5G,IoT Device
260227,310,410,310410,310-410,310-410-3059-98,3G,IoT Device
260225,240,7,24007,240-07,240-07-9645-90,4G,Smartphone
260324,310,480,310480,310-480,310-480-6616-31,4G,IoT Device
260307,240,24,24024,240-24,240-24-1209-69,5G,IoT Device
260226,310,120,310120,310-120,310-120-4409-16,5G,Smartphone
260320,234,38,23438,234-38,234-38-2338-23,5G,IoT Device
260325,206,10,20610,206-10,206-10-2553-30,3G,Tablet
260314,206,1,20601,206-01,206-01-1227-34,5G,Tablet
260301,310,410,310410,310-410,310-410-9860-66,5G,IoT Device
260320,240,5,24005,240-05,240-05-6035-52,5G,Tablet
260302,234,38,23438,234-38,234-38-3432-44,3G,Tablet
260303,206,20,20620,206-20,206-20-3290-38,4G,Smartphone
260308,234,30,23430,234-30,234-30-2351-26,3G,Tablet
260228,206,5,20605,206-05,206-05-8128-47,3G,Smartphone
260322,206,1,20601,206-01,206-01-9352-57,5G,Tablet
260302,234,38,23438,234-38,234-38-1015-39,4G,Smartphone
260316,234,20,23420,234-20,234-20-8134-94,4G,Smartphone
260301,206,20,20620,206-20,206-20-7413-10,5G,Smartphone
260307,240,5,24005,240-05,240-05-9120-22,5G,Smartphone
260321,240,24,24024,240-24,240-24-9885-48,5G,Smartphone
260310,310,480,310480,310-480,310-480-3709-43,5G,Smartphone
260317,240,1,24001,240-01,240-01-4472-71,5G,Smartphone
260318,206,10,20610,206-10,206-10-3146-79,4G,Tablet
260319,240,2,24002,240-02,240-02-4107-61,5G,Tablet
260311,240,2,24002,240-02,240-02-7923-20,4G,Smartphone
260228,310,120,310120,310-120,310-120-3970-63,5G,IoT Device
260301,234,33,23433,234-33,234-33-3222-17,3G,Smartphone
260305,240,7,24007,240-07,240-07-2691-98,5G,Tablet
260227,310,410,310410,310-410,310-410-7526-65,4G,Smartphone
260301,240,5,24005,240-05,240-05-1735-22,4G,Tablet
260307,206,20,20620,206-20,206-20-9984-86,5G,IoT Device
260318,240,8,24008,240-08,240-08-9560-89,4G,Smartphone
260315,240,2,24002,240-02,240-02-3406-84,4G,Smartphone
260228,240,1,24001,240-01,240-01-1698-97,5G,Smartphone
260309,206,10,20610,206-10,206-10-4319-51,3G,IoT Device
260316,310,410,310410,310-410,310-410-9201-67,3G,IoT Device
260226,234,20,23420,234-20,234-20-3332-85,4G,Tablet
260301,206,5,20605,206-05,206-05-5824-48,5G,Smartphone
260227,240,5,24005,240-05,240-05-2925-30,4G,Smartphone
260303,310,120,310120,310-120,310-120-8361-58,5G,Smartphone
260316,206,20,20620,206-20,206-20-7568-94,5G,Smartphone
260322,206,1,20601,206-01,206-01-8763-12,4G,Tablet
260311,206,20,20620,206-20,206-20-8556-64,5G,Smartphone
260227,240,16,24016,240-16,240-16-2883-56,5G,Smartphone
260308,310,410,310410,310-410,310-410-2467-53,5G,Smartphone
260310,206,10,20610,206-10,206-10-8683-23,5G,Tablet
260304,310,120,310120,310-120,310-120-9581-53,4G,Smartphone
260301,310,410,310410,310-410,310-410-8251-20,4G,IoT Device
260227,234,30,23430,234-30,234-30-9601-10,3G,Tablet
260326,206,1,20601,206-01,206-01-6148-23,3G,Tablet
260322,234,10,23410,234-10,234-10-5647-18,3G,Smartphone
260326,310,410,310410,310-410,310-410-8750-77,4G,IoT Device
260314,310,410,310410,310-410,310-410-6962-86,4G,Tablet
260227,310,260,310260,310-260,310-260-1174-39,4G,IoT Device
260312,234,20,23420,234-20,234-20-5377-15,4G,Tablet
260228,240,5,24005,240-05,240-05-6869-61,4G,IoT Device
260325,206,20,20620,206-20,206-20-9473-26,5G,Smartphone
260321,240,24,24024,240-24,240-24-3381-96,4G,Smartphone
260227,234,38,23438,234-38,234-38-9221-68,3G,Tablet
260326,206,10,20610,206-10,206-10-9328-75,3G,Smartphone
260306,240,1,24001,240-01,240-01-5669-52,5G,Smartphone
260227,310,120,310120,310-120,310-120-3537-29,4G,IoT Device
260322,206,20,20620,206-20,206-20-7793-63,5G,Smartphone
260320,240,2,24002,240-02,240-02-7885-14,5G,IoT Device
260228,310,480,310480,310-480,310-480-1697-33,5G,IoT Device
260324,206,5,20605,206-05,206-05-7631-65,4G,Smartphone
260320,310,410,310410,310-410,310-410-5214-59,5G,Smartphone
260323,240,4,24004,240-04,240-04-3390-41,5G,Smartphone
260314,234,33,23433,234-33,234-33-7308-97,4G,IoT Device
260305,310,260,310260,310-260,310-260-5117-42,3G,Smartphone
260226,240,7,24007,240-07,240-07-4072-33,5G,Tablet
260317,234,30,23430,234-30,234-30-5841-84,4G,Tablet
260324,240,4,24004,240-04,240-04-2781-61,5G,Smartphone
260307,310,410,310410,310-410,310-410-9358-12,4G,Smartphone
260305,240,2,24002,240-02,240-02-9561-21,5G,Smartphone
260326,240,7,24007,240-07,240-07-3894-60,5G,Smartphone
260326,240,24,24024,240-24,240-24-7034-99,4G,Smartphone
260305,240,8,24008,240-08,240-08-7237-77,4G,Smartphone
260302,240,7,24007,240-07,240-07-1707-59,4G,Tablet
260319,240,16,24016,240-16,240-16-2062-25,5G,Smartphone
260321,310,120,310120,310-120,310-120-5547-95,4G,Smartphone
260227,234,15,23415,234-15,234-15-8529-46,4G,IoT Device
260301,206,10,20610,206-10,206-10-6028-37,5G,Smartphone
260302,234,38,23438,234-38,234-38-1615-37,4G,Smartphone
260322,206,20,20620,206-20,206-20-4227-47,5G,Smartphone
260226,206,5,20605,206-05,206-05-5935-37,4G,Smartphone
260305,240,16,24016,240-16,240-16-8546-10,5G,Smartphone
260316,310,260,310260,310-260,310-260-3549-90,4G,Smartphone
260304,206,5,20605,206-05,206-05-6598-42,5G,Tablet
260302,310,120,310120,310-120,310-120-7409-34,4G,Smartphone
260307,206,1,20601,206-01,206-01-6386-65,5G,IoT Device
260319,240,1,24001,240-01,240-01-2377-37,5G,IoT Device
260225,310,410,310410,310-410,310-410-5870-79,3G,Tablet
260322,240,16,24016,240-16,240-16-9742-31,5G,Smartphone
260305,206,20,20620,206-20,206-20-7989-60,5G,Smartphone
260323,240,5,24005,240-05,240-05-3914-72,5G,Smartphone
260311,240,5,24005,240-05,240-05-2159-20,5G,Smartphone
260315,310,480,310480,310-480,310-480-3052-19,4G,IoT Device
260315,240,1,24001,240-01,240-01-7729-73,4G,Smartphone
260309,206,20,20620,206-20,206-20-2034-77,5G,Tablet
260310,240,8,24008,240-08,240-08-5250-96,5G,Smartphone
260317,310,260,310260,310-260,310-260-4010-18,4G,Tablet
260314,206,5,20605,206-05,206-05-6508-56,4G,Tablet
260313,234,15,23415,234-15,234-15-9193-71,3G,Smartphone
260306,310,410,310410,310-410,310-410-2859-78,4G,IoT Device
260307,310,410,310410,310-410,310-410-5123-13,5G,Smartphone
260322,310,260,310260,310-260,310-260-2734-14,4G,Smartphone
260302,234,30,23430,234-30,234-30-3065-47,3G,IoT Device
260324,310,410,310410,310-410,310-410-1980-37,4G,Smartphone
260316,206,1,20601,206-01,206-01-5330-55,5G,Tablet
260316,206,1,20601,206-01,206-01-2196-53,4G,Tablet
260324,206,20,20620,206-20,206-20-2964-25,5G,Smartphone
260314,234,15,23415,234-15,234-15-4137-27,3G,Tablet
260307,310,480,310480,310-480,310-480-8904-42,4G,IoT Device
260324,234,38,23438,234-38,234-38-7223-12,4G,Smartphone
260322,240,7,24007,240-07,240-07-4297-25,5G,Tablet
260305,234,38,23438,234-38,234-38-6800-68,4G,IoT Device
260318,234,20,23420,234-20,234-20-7380-53,4G,Smartphone
260325,206,10,20610,206-10,206-10-5341-37,5G,Smartphone
260303,310,260,310260,310-260,310-260-9138-18,4G,Smartphone
260309,234,38,23438,234-38,234-38-6101-76,3G,IoT Device
260304,234,10,23410,234-10,234-10-3152-40,3G,IoT Device
260311,240,1,24001,240-01,240-01-1771-66,5G,Smartphone
260311,310,120,310120,310-120,310-120-9850-25,4G,IoT Device
260323,234,30,23430,234-30,234-30-5435-89,3G,IoT Device
260309,234,20,23420,234-20,234-20-5044-66,4G,Smartphone
260301,206,5,20605,206-05,206-05-5082-10,3G,Tablet
260326,240,16,24016,240-16,240-16-6543-93,4G,Smartphone
260301,234,15,23415,234-15,234-15-7349-81,3G,Tablet
260320,234,38,23438,234-38,234-38-2040-42,3G,Tablet
260306,234,33,23433,234-33,234-33-5236-54,3G,IoT Device
260305,310,480,310480,310-480,310-480-5123-71,5G,Smartphone
260314,234,38,23438,234-38,234-38-5519-28,3G,Tablet
260228,206,5,20605,206-05,206-05-4916-40,5G,IoT Device
260309,234,30,23430,234-30,234-30-9573-37,3G,IoT Device
260225,240,4,24004,240-04,240-04-5321-64,5G,Smartphone
260325,206,5,20605,206-05,206-05-9847-94,4G,Smartphone
260225,206,20,20620,206-20,206-20-3100-51,4G,Smartphone
260303,240,1,24001,240-01,240-01-3289-43,4G,Smartphone
260228,206,10,20610,206-10,206-10-6078-81,5G,Smartphone
260302,310,260,310260,310-260,310-260-5718-67,4G,Smartphone
260325,234,10,23410,234-10,234-10-1063-45,4G,Smartphone
260310,310,480,310480,310-480,310-480-2743-17,4G,Smartphone
260307,240,7,24007,240-07,240-07-5492-63,5G,Smartphone
260319,310,480,310480,310-480,310-480-1206-15,5G,Tablet
260225,206,20,20620,206-20,206-20-7770-15,4G,Smartphone
260303,234,10,23410,234-10,234-10-6007-82,3G,Smartphone
260228,234,30,23430,234-30,234-30-1079-97,5G,Tablet
260308,234,33,23433,234-33,234-33-3713-70,5G,Tablet
260314,310,410,310410,310-410,310-410-5105-87,5G,Smartphone
260316,310,120,310120,310-120,310-120-3215-92,5G,IoT Device
260309,310,120,310120,310-120,310-120-5769-10,4G,Smartphone
260311,240,16,24016,240-16,240-16-6615-37,5G,Smartphone
260306,234,10,23410,234-10,234-10-4889-94,5G,Tablet
260315,240,2,24002,240-02,240-02-4608-24,3G,Smartphone
260322,234,30,23430,234-30,234-30-8248-39,4G,Smartphone
260305,206,20,20620,206-20,206-20-9018-67,3G,Tablet
260303,310,260,310260,310-260,310-260-9986-33,4G,Smartphone
260322,310,480,310480,310-480,310-480-2272-21,4G,IoT Device
260318,234,30,23430,234-30,234-30-7588-69,3G,IoT Device
260313,234,33,23433,234-33,234-33-3656-66,3G,Smartphone
260306,240,16,24016,240-16,240-16-7941-35,5G,Tablet
260324,206,1,20601,206-01,206-01-7396-90,4G,IoT Device
260301,234,20,23420,234-20,234-20-6948-25,4G,IoT Device
260318,240,2,24002,240-02,240-02-3015-62,4G,Smartphone
260316,234,38,23438,234-38,234-38-2233-77,3G,Smartphone
260305,234,10,23410,234-10,234-10-7975-63,4G,Tablet
260323,234,15,23415,234-15,234-15-4129-20,3G,Smartphone
260321,310,260,310260,310-260,310-260-1531-17,4G,Smartphone
260227,206,1,20601,206-01,206-01-6570-50,4G,Smartphone
260225,206,20,20620,206-20,206-20-7276-64,5G,IoT Device
260306,234,33,23433,234-33,234-33-5806-17,4G,IoT Device
260323,234,30,23430,234-30,234-30-8503-85,4G,Smartphone
260302,240,7,24007,240-07,240-07-2469-53,5G,Smartphone
260305,234,10,23410,234-10,234-10-7518-41,3G,IoT Device
260321,206,10,20610,206-10,206-10-5782-46,3G,Tablet
260228,310,410,310410,310-410,310-410-6850-54,4G,Tablet
260326,240,8,24008,240-08,240-08-2144-49,5G,Smartphone
260309,206,20,20620,206-20,206-20-5083-16,4G,Smartphone
260302,234,10,23410,234-10,234-10-7292-96,4G,Tablet
260315,240,24,24024,240-24,240-24-6679-15,4G,Smartphone
260311,234,38,23438,234-38,234-38-8984-85,4G,IoT Device
260310,310,410,310410,310-410,310-410-6976-63,4G,Smartphone
260225,234,10,23410,234-10,234-10-9368-29,3G,Tablet
260326,310,410,310410,310-410,310-410-4356-59,4G,IoT Device
260312,234,15,23415,234-15,234-15-7362-10,3G,Smartphone
260310,206,5,20605,206-05,206-05-8282-48,5G,IoT Device
260307,206,20,20620,206-20,206-20-8936-87,3G,IoT Device
260301,234,15,23415,234-15,234-15-9037-56,3G,Tablet
260225,234,33,23433,234-33,234-33-6825-30,4G,Tablet
260322,310,410,310410,310-410,310-410-5405-82,4G,Smartphone
260319,310,260,310260,310-260,310-260-4412-82,4G,IoT Device
260326,206,1,20601,206-01,206-01-2092-30,3G,IoT Device
260313,234,33,23433,234-33,234-33-7685-72,3G,Smartphone
260227,206,20,20620,206-20,206-20-7874-26,4G,IoT Device
260227,310,410,310410,310-410,310-410-9128-46,4G,Smartphone
260228,234,10,23410,234-10,234-10-2418-84,4G,Smartphone
260228,310,410,310410,310-410,310-410-2163-35,5G,IoT Device
260321,206,20,20620,206-20,206-20-3005-54,5G,Smartphone
260323,234,20,23420,234-20,234-20-1548-55,4G,IoT Device
260325,234,10,23410,234-10,234-10-6065-50,3G,Smartphone
260321,310,480,310480,310-480,310-480-9100-14,4G,Smartphone
260313,206,10,20610,206-10,206-10-3267-45,5G,Smartphone
260318,310,260,310260,310-260,310-260-8690-13,4G,Tablet
260228,234,20,23420,234-20,234-20-7030-45,3G,Tablet
260225,234,10,23410,234-10,234-10-7989-74,4G,Tablet
260313,310,410,310410,310-410,310-410-7472-69,5G,IoT Device
260226,240,5,24005,240-05,240-05-5163-93,5G,Tablet
260321,240,7,24007,240-07,240-07-9635-64,3G,Smartphone
260228,234,30,23430,234-30,234-30-4618-28,5G,Tablet
260228,310,410,310410,310-410,310-410-9861-53,4G,Smartphone
260310,206,20,20620,206-20,206-20-7430-80,3G,IoT Device
260228,206,5,20605,206-05,206-05-9287-46,4G,Tablet
260320,234,20,23420,234-20,234-20-1937-44,5G,Tablet
260325,234,10,23410,234-10,234-10-4283-42,3G,Tablet
260313,240,16,24016,240-16,240-16-9466-86,4G,Smartphone
260324,310,480,310480,310-480,310-480-8698-76,3G,Smartphone
260317,310,410,310410,310-410,310-410-1494-21,3G,Tablet
260228,240,5,24005,240-05,240-05-5109-12,4G,Smartphone
260312,310,260,310260,310-260,310-260-7720-41,4G,Smartphone
260305,240,1,24001,240-01,240-01-9680-47,3G,Smartphone
260310,234,10,23410,234-10,234-10-1968-44,3G,Tablet
260315,206,1,20601,206-01,206-01-8871-98,4G,Smartphone
260322,310,260,310260,310-260,310-260-1328-42,3G,IoT Device
260318,206,5,20605,206-05,206-05-1385-98,4G,Smartphone
260303,310,120,310120,310-120,310-120-4345-65,4G,Smartphone
260317,234,38,23438,234-38,234-38-2866-98,5G,IoT Device
260326,234,15,23415,234-15,234-15-7697-24,3G,Smartphone
260312,206,5,20605,206-05,206-05-6138-65,3G,Smartphone
260318,240,16,24016,240-16,240-16-3613-24,4G,Smartphone
260314,234,33,23433,234-33,234-33-5113-41,3G,IoT Device
260317,240,1,24001,240-01,240-01-2840-98,5G,Smartphone
260323,206,5,20605,206-05,206-05-7496-30,3G,Tablet
260312,240,1,24001,240-01,240-01-5676-83,5G,Tablet
260226,310,260,310260,310-260,310-260-6964-56,4G,Smartphone
260319,234,33,23433,234-33,234-33-4213-32,3G,IoT Device
260317,240,24,24024,240-24,240-24-9145-20,5G,Smartphone
260317,310,480,310480,310-480,310-480-7914-91,4G,IoT Device
260307,206,5,20605,206-05,206-05-4702-88,3G,Smartphone
260319,310,410,310410,310-410,310-410-3889-12,5G,IoT Device
260312,234,38,23438,234-38,234-38-8292-92,3G,Tablet
260317,310,480,310480,310-480,310-480-3255-61,4G,Tablet
260308,234,20,23420,234-20,234-20-9002-51,4G,Smartphone
260326,240,2,24002,240-02,240-02-8481-25,5G,Smartphone
260303,310,410,310410,310-410,310-410-1016-70,5G,Smartphone
260321,240,4,24004,240-04,240-04-6705-35,4G,IoT Device
260319,240,5,24005,240-05,240-05-7633-95,5G,Smartphone
260320,310,120,310120,310-120,310-120-8296-75,4G,IoT Device
260310,310,260,310260,310-260,310-260-7294-87,5G,IoT Device
260302,240,24,24024,240-24,240-24-8897-20,5G,Tablet
260308,240,4,24004,240-04,240-04-9961-32,5G,Smartphone
260228,206,1,20601,206-01,206-01-3013-80,5G,Tablet
260225,240,24,24024,240-24,240-24-9706-80,5G,Smartphone
260226,234,33,23433,234-33,234-33-9171-41,3G,Smartphone
260320,234,33,23433,234-33,234-33-2525-66,4G,Tablet
260311,206,5,20605,206-05,206-05-6553-71,4G,Smartphone
260227,240,1,24001,240-01,240-01-6303-85,3G,Smartphone
260325,234,15,23415,234-15,234-15-7092-34,5G,Smartphone
260309,240,24,24024,240-24,240-24-4596-84,5G,Smartphone
260307,206,20,20620,206-20,206-20-6827-28,4G,Smartphone
260307,234,30,23430,234-30,234-30-6395-50,4G,Tablet
260326,310,480,310480,310-480,310-480-1460-33,4G,IoT Device
260228,206,1,20601,206-01,206-01-7936-66,4G,Smartphone
260324,240,8,24008,240-08,240-08-6330-77,5G,Smartphone
260325,240,8,24008,240-08,240-08-7265-65,3G,Smartphone
260308,234,38,23438,234-38,234-38-4690-93,3G,Tablet
260308,240,8,24008,240-08,240-08-4468-85,5G,Tablet
260225,240,1,24001,240-01,240-01-4765-90,5G,Smartphone
260312,206,10,20610,206-10,206-10-9162-91,5G,Smartphone
260226,234,10,23410,234-10,234-10-7061-33,3G,Smartphone
260306,310,260,310260,310-260,310-260-6119-32,5G,IoT Device
260302,234,38,23438,234-38,234-38-6899-54,3G,Smartphone
260315,206,20,20620,206-20,206-20-9675-23,5G,Smartphone
260323,234,33,23433,234-33,234-33-4176-19,3G,Tablet
260303,240,5,24005,240-05,240-05-4103-35,4G,Smartphone
260316,310,410,310410,310-410,310-410-8941-41,4G,Smartphone
260225,206,1,20601,206-01,206-01-5009-53,3G,Smartphone
260227,206,1,20601,206-01,206-01-7411-81,5G,Tablet
260313,240,7,24007,240-07,240-07-9068-46,5G,Smartphone
260324,206,20,20620,206-20,206-20-7026-47,4G,Smartphone
260315,206,10,20610,206-10,206-10-1633-11,5G,Smartphone
260308,234,10,23410,234-10,234-10-2484-89,4G,IoT Device
260316,310,480,310480,310-480,310-480-2983-87,5G,Smartphone
260318,234,20,23420,234-20,234-20-2792-40,4G,Smartphone
260305,206,5,20605,206-05,206-05-9126-97,5G,Tablet
260305,234,20,23420,234-20,234-20-7823-66,3G,IoT Device
260308,240,1,24001,240-01,240-01-2857-23,5G,Smartphone
260301,240,16,24016,240-16,240-16-5590-36,4G,Smartphone
260320,240,4,24004,240-04,240-04-4900-45,5G,Smartphone
260325,310,120,310120,310-120,310-120-1194-73,4G,IoT Device
260325,206,20,20620,206-20,206-20-1564-22,5G,Smartphone
260228,234,10,23410,234-10,234-10-6736-71,5G,Smartphone
260313,240,5,24005,240-05,240-05-2458-25,4G,Smartphone
260303,234,15,23415,234-15,234-15-5575-32,3G,Tablet
260303,234,20,23420,234-20,234-20-1825-94,3G,Tablet
260301,240,8,24008,240-08,240-08-2698-23,5G,Smartphone
260302,234,10,23410,234-10,234-10-5987-36,4G,IoT Device
260322,206,20,20620,206-20,206-20-9903-48,4G,Smartphone
260316,240,8,24008,240-08,240-08-4811-55,4G,IoT Device
260304,310,410,310410,310-410,310-410-7982-47,3G,IoT Device
260325,206,1,20601,206-01,206-01-4774-72,4G,Smartphone
260228,234,15,23415,234-15,234-15-3415-56,5G,IoT Device
260306,310,410,310410,310-410,310-410-6272-65,4G,IoT Device
260317,240,5,24005,240-05,240-05-5218-90,3G,Tablet
260321,206,20,20620,206-20,206-20-6750-31,4G,Smartphone
260225,234,33,23433,234-33,234-33-2925-57,4G,Tablet
260318,310,480,310480,310-480,310-480-9354-42,5G,Smartphone
260322,234,10,23410,234-10,234-10-1081-83,4G,Smartphone
260323,240,24,24024,240-24,240-24-3008-64,4G,Smartphone
260320,240,16,24016,240-16,240-16-8331-50,5G,Smartphone
260302,234,20,23420,234-20,234-20-3165-57,3G,Tablet
260322,206,20,20620,206-20,206-20-6357-96,5G,Smartphone
260304,310,480,310480,310-480,310-480-6814-38,4G,IoT Device
260318,234,33,23433,234-33,234-33-8805-77,3G,Tablet
260321,310,120,310120,310-120,310-120-2933-92,4G,Tablet
260324,310,260,310260,310-260,310-260-4552-83,5G,Smartphone
260316,310,410,310410,310-410,310-410-1763-52,4G,Smartphone
260303,234,33,23433,234-33,234-33-7284-88,3G,Smartphone
260301,234,38,23438,234-38,234-38-5071-68,3G,IoT Device
260308,206,1,20601,206-01,206-01-1758-99,5G,IoT Device
260322,240,4,24004,240-04,240-04-5277-11,5G,Smartphone
260319,240,8,24008,240-08,240-08-7659-17,5G,Smartphone
260302,310,480,310480,310-480,310-480-6529-43,5G,IoT Device
260319,234,38,23438,234-38,234-38-5746-21,5G,IoT Device
260226,234,30,23430,234-30,234-30-9272-24,3G,IoT Device
260226,240,1,24001,240-01,240-01-1479-73,5G,Smartphone
260317,206,5,20605,206-05,206-05-5905-85,5G,Smartphone
260308,310,120,310120,310-120,310-120-2484-32,4G,Smartphone
260226,234,30,23430,234-30,234-30-8178-58,4G,Tablet
260318,234,33,23433,234-33,234-33-8195-81,4G,Tablet
260322,310,480,310480,310-480,310-480-1625-59,4G,IoT Device
260308,240,8,24008,240-08,240-08-1818-25,5G,Smartphone
260312,206,1,20601,206-01,206-01-6236-57,5G,Smartphone
260312,240,7,24007,240-07,240-07-1683-45,5G,Smartphone
260311,310,410,310410,310-410,310-410-7762-35,4G,Smartphone
260312,240,8,24008,240-08,240-08-5586-57,5G,Smartphone
260303,206,20,20620,206-20,206-20-1066-28,4G,Tablet
260303,240,5,24005,240-05,240-05-8954-34,5G,Tablet
260315,206,20,20620,206-20,206-20-9640-97,4G,Tablet
260309,310,260,310260,310-260,310-260-5677-22,4G,Tablet
260311,234,38,23438,234-38,234-38-8501-91,3G,Smartphone
260314,310,120,310120,310-120,310-120-5707-20,4G,IoT Device
260225,234,30,23430,234-30,234-30-8122-27,3G,Smartphone
260301,310,480,310480,310-480,310-480-3859-88,3G,Tablet
260226,206,10,20610,206-10,206-10-5143-64,5G,Tablet
260312,240,2,24002,240-02,240-02-3435-64,5G,Smartphone
