Timestamp,MCC,MNC,PLMN,LAI,RAI,Network_Type,Device_Type
260302161050-0700,310,480,310480,310-480-9284,310-480-9284-58,4G,Smartphone
260313213919+0000,234,38,23438,234-38-5254,234-38-5254-18,3G,Smartphone
260304120457+0200,206,1,20601,206-01-2557,206-01-2557-74,5G,Tablet
260311184242+0000,234,20,23420,234-20-3108,234-20-3108-97,4G,Smartphone
260307113830+0000,234,10,23410,234-10-9497,234-10-9497-26,3G,IoT Device
260304040139-0700,310,480,310480,310-480-9274,310-480-9274-66,4G,Smartphone
260321103123+0100,240,7,24007,240-07-7213,240-07-7213-57,3G,Tablet
260323190259-0800,310,480,310480,310-480-7007,310-480-7007-63,5G,IoT Device
260325094419+0100,240,8,24008,240-08-9374,240-08-9374-33,5G,Smartphone
260301151124+0100,234,38,23438,234-38-8816,234-38-8816-20,3G,IoT Device
260227171021+0100,206,1,20601,206-01-4751,206-01-4751-33,5G,IoT Device
260309142625-0500,310,120,310120,310-120-9846,310-120-9846-44,5G,IoT Device
260326044449+0100,206,10,20610,206-10-4233,206-10-4233-95,5G,Tablet
260310132143+0100,206,1,20601,206-01-4351,206-01-4351-48,5G,Smartphone
260314121808+0200,240,8,24008,240-08-1324,240-08-1324-72,5G,Smartphone
260322230124+0100,206,20,20620,206-20-9380,206-20-9380-57,5G,Smartphone
260309233623+0000,234,10,23410,234-10-1174,234-10-1174-38,4G,Tablet
260316182649-0500,310,260,310260,310-260-8707,310-260-8707-56,4G,IoT Device
260306143327+0200,206,20,20620,206-20-6012,206-20-6012-40,5G,Smartphone
260302143215+0100,234,33,23433,234-33-9653,234-33-9653-96,4G,Smartphone
260318212727+0000,234,30,23430,234-30-4447,234-30-4447-81,5G,Tablet
260325220117+0100,206,10,20610,206-10-3891,206-10-3891-86,5G,Tablet
260301152209-0700,310,480,310480,310-480-9214,310-480-9214-83,5G,Smartphone
260302145839-0800,310,120,310120,310-120-4464,310-120-4464-28,4G,Smartphone
260315055943-0800,310,260,310260,310-260-5386,310-260-5386-92,5G,IoT Device
260304001301-0600,310,260,310260,310-260-3632,310-260-3632-28,4G,Smartphone
260317172519+0100,240,16,24016,240-16-9449,240-16-9449-19,4G,IoT Device
260318103650+0100,234,20,23420,234-20-2374,234-20-2374-34,4G,IoT Device
260311194803+0200,206,1,20601,206-01-2043,206-01-2043-27,5G,Smartphone
260303205236+0200,206,1,20601,206-01-6908,206-01-6908-28,3G,Smartphone
260324201624-0700,310,410,310410,310-410-8521,310-410-8521-18,4G,Smartphone
260319082751+0200,206,1,20601,206-01-7832,206-01-7832-60,5G,IoT Device
260227013442+0100,240,8,24008,240-08-3497,240-08-3497-20,5G,Tablet
260323021735+0100,240,5,24005,240-05-1121,240-05-1121-88,5G,Smartphone
260323020217+0100,240,1,24001,240-01-6903,240-01-6903-81,5G,Smartphone
260309052751+0200,240,7,24007,240-07-8007,240-07-8007-62,3G,Smartphone
260318163017+0100,240,5,24005,240-05-5514,240-05-5514-46,5G,Tablet
260312164939+0100,206,10,20610,206-10-2344,206-10-2344-90,4G,Tablet
260323095742-0600,310,260,310260,310-260-6672,310-260-6672-76,4G,IoT Device
260326141906-0500,310,260,310260,310-260-5737,310-260-5737-43,3G,Smartphone
260312133417+0100,234,20,23420,234-20-4479,234-20-4479-41,3G,IoT Device
260302183909+0100,240,1,24001,240-01-8978,240-01-8978-24,5G,Smartphone
260320070027+0100,206,20,20620,206-20-9861,206-20-9861-49,5G,IoT Device
260309180758+0100,206,1,20601,206-01-1467,206-01-1467-32,4G,Tablet
260317184335+0100,234,33,23433,234-33-4375,234-33-4375-16,5G,IoT Device
260321232900+0000,234,20,23420,234-20-4970,234-20-4970-24,5G,Smartphone
260302112344+0200,206,10,20610,206-10-7017,206-10-7017-81,5G,Smartphone
260308205805-0500,310,260,310260,310-260-2315,310-260-2315-10,3G,Smartphone
260302104510+0000,234,20,23420,234-20-5691,234-20-5691-37,3G,IoT Device
260323132342+0100,240,5,24005,240-05-1331,240-05-1331-30,4G,Smartphone
260317195948+0000,234,30,23430,234-30-2743,234-30-2743-53,4G,Smartphone
260318151124+0100,240,5,24005,240-05-7338,240-05-7338-82,5G,Smartphone
260318062636+0100,206,20,20620,206-20-9336,206-20-9336-87,5G,Smartphone
260312190631+0100,240,4,24004,240-04-5736,240-04-5736-21,4G,Smartphone
260308103632+0100,240,16,24016,240-16-6808,240-16-6808-20,4G,Smartphone
260324104656+0200,206,10,20610,206-10-4339,206-10-4339-42,5G,Smartphone
260301224122+0200,240,1,24001,240-01-6869,240-01-6869-17,5G,Smartphone
260309160332+0000,234,20,23420,234-20-1428,234-20-1428-78,5G,Tablet
260305175256-0500,310,260,310260,310-260-1131,310-260-1131-87,5G,Smartphone
260325212821-0800,310,410,310410,310-410-8549,310-410-8549-33,5G,Smartphone
260225104459+0200,206,10,20610,206-10-3586,206-10-3586-28,4G,Smartphone
260313091652+0100,234,15,23415,234-15-4010,234-15-4010-75,4G,Smartphone
260304051357+0000,234,30,23430,234-30-5725,234-30-5725-21,3G,IoT Device
260310163907+0000,234,30,23430,234-30-7502,234-30-7502-35,4G,Tablet
260304100913+0100,240,5,24005,240-05-4377,240-05-4377-38,4G,Smartphone
260226131054+0200,206,10,20610,206-10-3461,206-10-3461-60,3G,Smartphone
260226042357+0200,240,1,24001,240-01-4133,240-01-4133-17,5G,Tablet
260307002136+0000,234,15,23415,234-15-4675,234-15-4675-83,4G,Tablet
260309141009-0700,310,120,310120,310-120-5990,310-120-5990-42,4G,IoT Device
260315095641+0200,240,5,24005,240-05-4579,240-05-4579-84,4G,Smartphone
260326014129+0200,206,10,20610,206-10-2826,206-10-2826-62,3G,Smartphone
260325003732+0100,234,10,23410,234-10-6346,234-10-6346-26,3G,IoT Device
260306182331+0200,240,8,24008,240-08-2978,240-08-2978-22,5G,Smartphone
260319200218-0800,310,480,310480,310-480-1803,310-480-1803-28,4G,Smartphone
260305204759+0100,206,1,20601,206-01-4531,206-01-4531-24,5G,Tablet
260306225925+0100,206,10,20610,206-10-6893,206-10-6893-10,3G,Smartphone
260317225727+0100,240,16,24016,240-16-7442,240-16-7442-87,4G,Tablet
260314052040+0100,206,1,20601,206-01-2024,206-01-2024-66,3G,Tablet
260311141151+0200,240,8,24008,240-08-7472,240-08-7472-59,5G,Smartphone
260309212619+0200,240,1,24001,240-01-4893,240-01-4893-34,4G,Tablet
260312201431+0100,206,1,20601,206-01-1224,206-01-1224-45,3G,Smartphone
260324212834+0200,240,16,24016,240-16-4160,240-16-4160-60,5G,Smartphone
260312160854+0000,234,38,23438,234-38-7303,234-38-7303-89,3G,IoT Device
260321074222-0800,310,410,310410,310-410-1409,310-410-1409-22,4G,Tablet
260318080834+0200,206,20,20620,206-20-4030,206-20-4030-37,4G,Smartphone
260228150409+0100,206,20,20620,206-20-1048,206-20-1048-83,5G,Tablet
260319045615+0200,240,24,24024,240-24-6626,240-24-6626-57,3G,Tablet
260309120411+0000,234,30,23430,234-30-1479,234-30-1479-25,4G,Tablet
260225100539+0100,234,15,23415,234-15-7857,234-15-7857-93,5G,Tablet
260304170827+0000,234,30,23430,234-30-6666,234-30-6666-28,3G,Tablet
260312064636-0600,310,480,310480,310-480-8970,310-480-8970-82,5G,IoT Device
260228115521+0000,234,10,23410,234-10-3173,234-10-3173-18,3G,Smartphone
260318193133+0100,234,38,23438,234-38-3702,234-38-3702-33,3G,Smartphone
260322010151+0200,240,1,24001,240-01-1522,240-01-1522-78,4G,IoT Device
260324180006+0100,234,33,23433,234-33-9453,234-33-9453-73,3G,Tablet
260320235900+0100,234,33,23433,234-33-4251,234-33-4251-16,4G,Smartphone
260301175018+0100,240,2,24002,240-02-3346,240-02-3346-27,3G,IoT Device
260310225619+0100,240,4,24004,240-04-3595,240-04-3595-65,3G,Smartphone
260322031411+0000,234,10,23410,234-10-7927,234-10-7927-45,4G,Tablet
260313174116+0200,240,24,24024,240-24-1958,240-24-1958-68,5G,Smartphone
260321013732+0100,234,33,23433,234-33-5697,234-33-5697-57,4G,Tablet
260227013801-0600,310,120,310120,310-120-9005,310-120-9005-41,4G,Smartphone
260307060900+0100,240,1,24001,240-01-1656,240-01-1656-78,5G,Smartphone
260314050401+0100,234,20,23420,234-20-2632,234-20-2632-25,5G,Smartphone
260323002803-0500,310,410,310410,310-410-3531,310-410-3531-45,5G,IoT Device
260318090242+0100,234,38,23438,234-38-2599,234-38-2599-12,4G,Smartphone
260311235022+0100,240,1,24001,240-01-1311,240-01-1311-54,5G,Tablet
260321231010-0700,310,480,310480,310-480-6545,310-480-6545-68,4G,IoT Device
260302075810+0100,206,20,20620,206-20-5584,206-20-5584-51,4G,Smartphone
260320095809-0700,310,480,310480,310-480-1004,310-480-1004-65,4G,Smartphone
260312061635+0000,234,15,23415,234-15-7183,234-15-7183-35,3G,Smartphone
260302185445+0000,234,10,23410,234-10-1177,234-10-1177-35,4G,Smartphone
260320082039+0200,240,5,24005,240-05-3255,240-05-3255-74,3G,Smartphone
260321175400+0100,240,1,24001,240-01-1463,240-01-1463-11,5G,Smartphone
260303054141+0100,234,30,23430,234-30-2236,234-30-2236-76,4G,Tablet
260318114828+0200,206,10,20610,206-10-7915,206-10-7915-25,5G,Smartphone
260306095200-0700,310,480,310480,310-480-9035,310-480-9035-65,4G,IoT Device
260307015544+0200,206,10,20610,206-10-7596,206-10-7596-10,5G,Tablet
260312164634+0200,206,1,20601,206-01-8186,206-01-8186-86,5G,Tablet
260225180845+0100,234,15,23415,234-15-5195,234-15-5195-35,3G,IoT Device
260306165938+0200,240,2,24002,240-02-8614,240-02-8614-24,3G,Tablet
260313011155+0200,240,7,24007,240-07-2441,240-07-2441-45,5G,IoT Device
260305061616+0100,240,24,24024,240-24-5826,240-24-5826-43,4G,Smartphone
260225125642-0700,310,120,310120,310-120-6183,310-120-6183-37,4G,Smartphone
260303064145+0000,234,33,23433,234-33-5346,234-33-5346-70,4G,Tablet
260305050704+0000,234,15,23415,234-15-9369,234-15-9369-37,3G,Smartphone
260314071759+0100,206,10,20610,206-10-3013,206-10-3013-41,5G,Smartphone
260315113034+0200,206,10,20610,206-10-7326,206-10-7326-80,4G,IoT Device
260226142859+0100,234,10,23410,234-10-5810,234-10-5810-53,5G,IoT Device
260228061339+0100,206,5,20605,206-05-5392,206-05-5392-48,5G,Tablet
260308200825+0100,206,1,20601,206-01-5927,206-01-5927-34,5G,Smartphone
260315134226-0500,310,260,310260,310-260-3802,310-260-3802-14,4G,Smartphone
260318111450+0100,234,33,23433,234-33-9396,234-33-9396-77,3G,IoT Device
260326070040+0200,240,4,24004,240-04-1818,240-04-1818-79,4G,IoT Device
260314024606+0000,234,10,23410,234-10-3391,234-10-3391-50,4G,Tablet
260227235922+0100,240,5,24005,240-05-7004,240-05-7004-34,4G,Tablet
260311044511+0100,206,1,20601,206-01-9551,206-01-9551-74,5G,Smartphone
260322215658+0100,240,2,24002,240-02-1078,240-02-1078-62,4G,Smartphone
260308201520+0200,206,10,20610,206-10-5203,206-10-5203-78,5G,Smartphone
260320175251+0100,240,1,24001,240-01-8322,240-01-8322-54,3G,Smartphone
260311165754+0100,234,20,23420,234-20-6855,234-20-6855-78,3G,Smartphone
260307145951+0100,206,20,20620,206-20-9605,206-20-9605-25,4G,Smartphone
260305131108+0100,240,7,24007,240-07-3276,240-07-3276-54,5G,Tablet
260312074102+0100,234,15,23415,234-15-7129,234-15-7129-28,4G,Tablet
260306203511+0100,240,7,24007,240-07-7041,240-07-7041-17,5G,Smartphone
260313013213-0700,310,410,310410,310-410-9272,310-410-9272-18,5G,Smartphone
260304054404+0100,206,1,20601,206-01-2270,206-01-2270-53,4G,Tablet
260326070944-0600,310,260,310260,310-260-1772,310-260-1772-36,5G,Smartphone
260303075330+0100,234,38,23438,234-38-6601,234-38-6601-90,3G,Tablet
260320143958+0100,206,10,20610,206-10-3920,206-10-3920-26,4G,IoT Device
260313100110+0000,234,10,23410,234-10-2910,234-10-2910-21,3G,IoT Device
260319061816+0200,206,5,20605,206-05-3219,206-05-3219-68,5G,Tablet
260228121621+0200,240,16,24016,240-16-4867,240-16-4867-19,4G,Smartphone
260313173724+0100,234,38,23438,234-38-7472,234-38-7472-89,4G,Tablet
260306074445-0500,310,260,310260,310-260-4466,310-260-4466-86,4G,Smartphone
260317153135+0100,206,1,20601,206-01-4117,206-01-4117-80,5G,Smartphone
260306214139-0600,310,120,310120,310-120-8691,310-120-8691-60,5G,IoT Device
260227190838+0100,240,4,24004,240-04-3331,240-04-3331-27,3G,Smartphone
260319190322-0800,310,120,310120,310-120-7616,310-120-7616-77,4G,Tablet
260313002752+0100,206,1,20601,206-01-3650,206-01-3650-53,4G,Tablet
260302225024+0100,206,10,20610,206-10-7143,206-10-7143-50,5G,Smartphone
260306014610-0800,310,120,310120,310-120-2604,310-120-2604-13,4G,IoT Device
260324151653+0200,240,5,24005,240-05-8255,240-05-8255-70,5G,Smartphone
260326185806-0700,310,120,310120,310-120-6296,310-120-6296-99,5G,Tablet
260322121531+0000,234,30,23430,234-30-7226,234-30-7226-72,4G,Tablet
260308034802+0200,240,2,24002,240-02-8049,240-02-8049-76,5G,Smartphone
260225023402+0100,234,20,23420,234-20-2527,234-20-2527-50,4G,Tablet
260228085635-0700,310,260,310260,310-260-6407,310-260-6407-45,3G,Smartphone
260304032002+0100,234,20,23420,234-20-4777,234-20-4777-84,3G,Smartphone
260315200652+0100,234,33,23433,234-33-1904,234-33-1904-43,3G,Smartphone
260308124113+0000,234,10,23410,234-10-3415,234-10-3415-29,3G,Smartphone
260311075203+0200,240,7,24007,240-07-9879,240-07-9879-95,4G,Smartphone
260322090922+0100,234,20,23420,234-20-8317,234-20-8317-26,3G,Smartphone
260301170157+0200,240,1,24001,240-01-5039,240-01-5039-10,5G,Smartphone
260301023824+0200,240,16,24016,240-16-5742,240-16-5742-96,5G,Smartphone
260301093814+0100,206,1,20601,206-01-8797,206-01-8797-98,5G,Smartphone
260326075632+0100,240,1,24001,240-01-3714,240-01-3714-46,5G,Smartphone
260316082230+0100,206,5,20605,206-05-7048,206-05-7048-98,3G,Tablet
260323212022+0200,240,4,24004,240-04-1511,240-04-1511-45,5G,Tablet
260315184157+0100,240,8,24008,240-08-5304,240-08-5304-95,4G,Tablet
260313152610+0100,206,1,20601,206-01-2975,206-01-2975-99,4G,Smartphone
260303202937-0600,310,410,310410,310-410-9748,310-410-9748-65,5G,Tablet
260314100433+0200,206,5,20605,206-05-8808,206-05-8808-91,4G,Smartphone
260318104137+0200,206,10,20610,206-10-8175,206-10-8175-96,5G,Smartphone
260226020310+0100,206,20,20620,206-20-9483,206-20-9483-73,5G,Tablet
260318052832+0100,234,15,23415,234-15-8983,234-15-8983-96,3G,Tablet
260325222441+0100,206,20,20620,206-20-3776,206-20-3776-86,5G,Smartphone
260311004251-0700,310,260,310260,310-260-9402,310-260-9402-53,3G,Tablet
260304103136+0100,240,4,24004,240-04-8780,240-04-8780-31,4G,Tablet
260317142936+0100,206,20,20620,206-20-7983,206-20-7983-33,4G,Smartphone
260315112054-0700,310,120,310120,310-120-6323,310-120-6323-76,4G,Smartphone
260311033244-0500,310,480,310480,310-480-1097,310-480-1097-94,5G,IoT Device
260314071255+0100,234,33,23433,234-33-6243,234-33-6243-34,5G,Tablet
260325213443+0100,234,20,23420,234-20-8815,234-20-8815-97,3G,Smartphone
260302023358-0800,310,120,310120,310-120-9844,310-120-9844-17,5G,Smartphone
260318212247+0100,206,10,20610,206-10-5079,206-10-5079-93,4G,IoT Device
260315230322-0800,310,480,310480,310-480-2475,310-480-2475-69,4G,Tablet
260316183038+0000,234,30,23430,234-30-2196,234-30-2196-85,3G,Smartphone
260305162803-0700,310,120,310120,310-120-8467,310-120-8467-80,5G,IoT Device
260322150003+0200,206,5,20605,206-05-3140,206-05-3140-66,5G,Smartphone
260315132004+0100,234,33,23433,234-33-8995,234-33-8995-17,3G,IoT Device
260225121111+0100,234,33,23433,234-33-8948,234-33-8948-87,3G,Smartphone
260324091517+0100,206,5,20605,206-05-7741,206-05-7741-83,5G,Smartphone
260308041132+0200,206,5,20605,206-05-3786,206-05-3786-56,4G,Smartphone
260311150605+0200,240,7,24007,240-07-2394,240-07-2394-79,4G,Smartphone
260307084839+0100,234,20,23420,234-20-6363,234-20-6363-76,4G,Smartphone
260314224507+0000,234,15,23415,234-15-3835,234-15-3835-21,3G,Smartphone
260319155654+0200,206,5,20605,206-05-4752,206-05-4752-18,5G,Smartphone
260304051656+0100,240,24,24024,240-24-9359,240-24-9359-51,5G,IoT Device
260303094637+0200,240,16,24016,240-16-2710,240-16-2710-21,4G,Smartphone
260226170429-0800,310,120,310120,310-120-6624,310-120-6624-44,4G,IoT Device
260226154637+0000,234,20,23420,234-20-7712,234-20-7712-42,5G,Smartphone
260306025640+0100,240,2,24002,240-02-3435,240-02-3435-55,4G,Smartphone
260308112500+0200,206,1,20601,206-01-8676,206-01-8676-27,5G,Tablet
260304230301+0100,234,20,23420,234-20-6748,234-20-6748-25,4G,Tablet
260225103005+0200,206,20,20620,206-20-3057,206-20-3057-49,5G,Smartphone
260308130011-0700,310,260,310260,310-260-3664,310-260-3664-33,5G,IoT Device
260228000345-0800,310,410,310410,310-410-4092,310-410-4092-62,5G,Tablet
260325182445-0500,310,480,310480,310-480-7861,310-480-7861-61,4G,IoT Device
260307030812-0700,310,120,310120,310-120-3973,310-120-3973-64,4G,Tablet
260304174828+0200,240,24,24024,240-24-7571,240-24-7571-14,4G,Smartphone
260320063744+0200,206,5,20605,206-05-6551,206-05-6551-91,5G,Smartphone
260312161933+0200,206,20,20620,206-20-2345,206-20-2345-74,5G,Smartphone
260306113052+0200,206,10,20610,206-10-1466,206-10-1466-47,4G,IoT Device
260322004636+0200,206,10,20610,206-10-8496,206-10-8496-32,4G,IoT Device
260312200901+0100,234,30,23430,234-30-2289,234-30-2289-78,4G,Tablet
260303155624-0500,310,410,310410,310-410-8688,310-410-8688-23,5G,Smartphone
260226022813+0100,234,30,23430,234-30-8200,234-30-8200-77,4G,Smartphone
260325054103-0600,310,480,310480,310-480-9593,310-480-9593-11,4G,Smartphone
260325141844+0100,206,5,20605,206-05-3883,206-05-3883-36,5G,IoT Device
260227160930+0100,240,4,24004,240-04-3127,240-04-3127-85,5G,Smartphone
260316183351-0700,310,260,310260,310-260-9946,310-260-9946-28,5G,Tablet
260323230453+0100,240,1,24001,240-01-7520,240-01-7520-99,5G,Smartphone
260305220258+0100,234,33,23433,234-33-4883,234-33-4883-14,3G,IoT Device
260316055256+0100,206,1,20601,206-01-1905,206-01-1905-87,3G,Smartphone
260320035355+0000,234,33,23433,234-33-8676,234-33-8676-69,4G,IoT Device
260304191433+0000,234,15,23415,234-15-1775,234-15-1775-59,3G,Smartphone
260320092835+0100,206,10,20610,206-10-8853,206-10-8853-36,5G,IoT Device
260326230301+0100,206,10,20610,206-10-9891,206-10-9891-27,4G,Tablet
260302100410+0200,206,10,20610,206-10-6167,206-10-6167-67,5G,Tablet
260315092239+0200,206,5,20605,206-05-4902,206-05-4902-37,3G,Tablet
260228080148+0100,234,20,23420,234-20-2245,234-20-2245-79,3G,Smartphone
260303151154+0200,206,20,20620,206-20-4324,206-20-4324-32,3G,Smartphone
260318130254+0100,240,4,24004,240-04-8748,240-04-8748-44,3G,Smartphone
260227043925-0600,310,480,310480,310-480-7816,310-480-7816-88,5G,IoT Device
260225152815-0700,310,410,310410,310-410-4612,310-410-4612-40,4G,IoT Device
260325013837+0200,206,10,20610,206-10-5717,206-10-5717-39,5G,Smartphone
260301150703+0200,240,16,24016,240-16-4657,240-16-4657-54,4G,Smartphone
260314074204+0000,234,20,23420,234-20-7008,234-20-7008-81,5G,Smartphone
260311101314+0100,240,4,24004,240-04-5852,240-04-5852-14,5G,Tablet
260313065110+0200,240,7,24007,240-07-3212,240-07-3212-28,5G,Smartphone
260228171336+0100,206,20,20620,206-20-4777,206-20-4777-63,4G,Tablet
260307020212+0100,234,20,23420,234-20-8816,234-20-8816-43,4G,Tablet
260316011147+0000,234,33,23433,234-33-6504,234-33-6504-59,3G,Smartphone
260308010058-0800,310,410,310410,310-410-5537,310-410-5537-18,4G,Smartphone
260227115320+0100,206,1,20601,206-01-8764,206-01-8764-74,4G,Smartphone
260316122215+0000,234,10,23410,234-10-5819,234-10-5819-67,4G,Smartphone
260326023410+0200,206,5,20605,206-05-7603,206-05-7603-11,3G,Tablet
260317225943-0500,310,260,310260,310-260-7122,310-260-7122-63,4G,Smartphone
260311161434+0000,234,33,23433,234-33-9682,234-33-9682-35,3G,Tablet
260319032337-0500,310,410,310410,310-410-5914,310-410-5914-69,3G,IoT Device
260225201322-0800,310,120,310120,310-120-1858,310-120-1858-32,3G,Smartphone
260311181227+0000,234,10,23410,234-10-4099,234-10-4099-82,4G,Smartphone
260312014358+0100,206,10,20610,206-10-4219,206-10-4219-11,4G,Smartphone
260326015337+0100,240,5,24005,240-05-7917,240-05-7917-42,5G,IoT Device
260226181910-0500,310,260,310260,310-260-8578,310-260-8578-73,4G,IoT Device
260309055533+0100,240,7,24007,240-07-3739,240-07-3739-21,3G,Smartphone
260325064929+0200,240,7,24007,240-07-1794,240-07-1794-39,4G,Tablet
260319073102+0100,206,5,20605,206-05-1734,206-05-1734-85,4G,Smartphone
260226043043-0600,310,410,310410,310-410-6458,310-410-6458-79,4G,Tablet
260311051418+0100,206,20,20620,206-20-2800,206-20-2800-52,4G,Smartphone
260304084130+0000,234,33,23433,234-33-6300,234-33-6300-51,3G,Tablet
260302055846+0200,240,7,24007,240-07-1794,240-07-1794-54,5G,Smartphone
260321165333-0600,310,410,310410,310-410-4835,310-410-4835-79,4G,IoT Device
260322032449+0100,234,20,23420,234-20-9425,234-20-9425-54,3G,Tablet
260228121010+0100,206,10,20610,206-10-1148,206-10-1148-46,4G,Smartphone
260226232358+0100,234,20,23420,234-20-7543,234-20-7543-88,5G,IoT Device
260321101519+0200,206,5,20605,206-05-3120,206-05-3120-44,5G,Smartphone
260306192433+0100,206,1,20601,206-01-5046,206-01-5046-39,3G,IoT Device
260306173017+0100,240,8,24008,240-08-1770,240-08-1770-33,4G,Smartphone
260320001215-0600,310,410,310410,310-410-8586,310-410-8586-60,5G,IoT Device
260226232848+0200,206,20,20620,206-20-2736,206-20-2736-27,5G,Smartphone
260302025724-0800,310,260,310260,310-260-3346,310-260-3346-51,5G,IoT Device
260310054746-0700,310,480,310480,310-480-8921,310-480-8921-10,3G,IoT Device
260301015914+0200,240,8,24008,240-08-9928,240-08-9928-82,5G,Smartphone
260320095235+0200,240,5,24005,240-05-3671,240-05-3671-29,5G,Tablet
260227120449+0200,206,1,20601,206-01-2129,206-01-2129-50,4G,Smartphone
260318064850-0500,310,480,310480,310-480-6035,310-480-6035-95,3G,Smartphone
260309133825+0100,234,20,23420,234-20-3498,234-20-3498-23,3G,IoT Device
260317202729+0100,234,38,23438,234-38-8405,234-38-8405-83,5G,IoT Device
260312183458+0100,234,20,23420,234-20-9184,234-20-9184-23,4G,IoT Device
260315093251+0200,206,20,20620,206-20-7876,206-20-7876-71,4G,Tablet
260318142036-0500,310,410,310410,310-410-7913,310-410-7913-84,3G,Smartphone
260315213217+0100,234,20,23420,234-20-8691,234-20-8691-98,4G,IoT Device
260309152909-0600,310,120,310120,310-120-9185,310-120-9185-13,4G,IoT Device
260228143357-0800,310,410,310410,310-410-9942,310-410-9942-97,3G,Smartphone
260315153500-0500,310,260,310260,310-260-5260,310-260-5260-99,4G,Smartphone
260311001144-0500,310,120,310120,310-120-4183,310-120-4183-27,5G,Smartphone
260305085914+0200,240,4,24004,240-04-1542,240-04-1542-21,5G,Smartphone
260317152008+0000,234,15,23415,234-15-3970,234-15-3970-43,4G,Tablet
260312001015+0100,206,1,20601,206-01-8907,206-01-8907-31,4G,Smartphone
260226165136-0500,310,260,310260,310-260-8058,310-260-8058-56,4G,Smartphone
260310025525-0800,310,260,310260,310-260-9151,310-260-9151-16,3G,IoT Device
260226090855+0100,206,1,20601,206-01-8893,206-01-8893-39,3G,Smartphone
260301194511-0800,310,120,310120,310-120-8577,310-120-8577-77,5G,Smartphone
260227045844+0100,234,10,23410,234-10-1152,234-10-1152-77,4G,Smartphone
260314204232+0200,240,16,24016,240-16-9796,240-16-9796-38,4G,Smartphone
260319115145-0500,310,410,310410,310-410-5557,310-410-5557-53,3G,IoT Device
260320104920+0200,240,8,24008,240-08-4155,240-08-4155-53,5G,Smartphone
260304044107+0200,206,20,20620,206-20-8895,206-20-8895-30,5G,Smartphone
260308082036+0100,234,38,23438,234-38-5364,234-38-5364-49,3G,Smartphone
260314151336+0100,234,38,23438,234-38-6594,234-38-6594-67,5G,Smartphone
260301101904+0200,206,1,20601,206-01-4859,206-01-4859-25,5G,Smartphone
260302100950+0100,240,1,24001,240-01-6284,240-01-6284-19,3G,Smartphone
260318161353+0100,234,33,23433,234-33-3549,234-33-3549-88,3G,Tablet
260303033307+0100,240,8,24008,240-08-3198,240-08-3198-16,5G,Tablet
260305115942-0600,310,260,310260,310-260-3496,310-260-3496-97,4G,IoT Device
260310200813+0200,240,16,24016,240-16-6491,240-16-6491-65,3G,Smartphone
260303161517+0200,240,16,24016,240-16-3703,240-16-3703-85,5G,Smartphone
260320182602-0600,310,260,310260,310-260-1646,310-260-1646-99,4G,Smartphone
260314101227+0200,206,1,20601,206-01-5733,206-01-5733-40,5G,Smartphone
260227161318+0100,240,16,24016,240-16-4310,240-16-4310-83,4G,Smartphone
260322224436+0100,240,24,24024,240-24-6937,240-24-6937-56,4G,Smartphone
260322043532-0500,310,480,310480,310-480-6889,310-480-6889-34,5G,Tablet
260319040032+0100,240,2,24002,240-02-3548,240-02-3548-97,3G,Smartphone
260310023709+0200,240,8,24008,240-08-1532,240-08-1532-86,5G,Smartphone
260324115149+0200,206,5,20605,206-05-7021,206-05-7021-76,3G,Tablet
260326114134+0100,234,20,23420,234-20-1808,234-20-1808-54,3G,Tablet
260319020347-0700,310,410,310410,310-410-7628,310-410-7628-44,3G,Smartphone
260313002204+0100,240,4,24004,240-04-5108,240-04-5108-32,3G,Tablet
260310154305+0100,206,10,20610,206-10-1900,206-10-1900-94,5G,Smartphone
260317210207+0000,234,33,23433,234-33-8628,234-33-8628-40,5G,Smartphone
260301013046+0100,234,20,23420,234-20-2986,234-20-2986-41,3G,Smartphone
260225132547+0000,234,15,23415,234-15-6286,234-15-6286-43,4G,IoT Device
260318042022+0100,234,20,23420,234-20-3006,234-20-3006-66,4G,Smartphone
260326085859+0100,240,24,24024,240-24-2524,240-24-2524-48,5G,IoT Device
260323072300+0100,206,20,20620,206-20-7518,206-20-7518-98,3G,Tablet
260315211550+0100,234,30,23430,234-30-1804,234-30-1804-96,4G,IoT Device
260322212608+0000,234,10,23410,234-10-9900,234-10-9900-80,4G,Smartphone
260313001322+0200,206,5,20605,206-05-7268,206-05-7268-85,5G,Smartphone
260318003335-0500,310,410,310410,310-410-1042,310-410-1042-83,4G,IoT Device
260320170554+0200,240,24,24024,240-24-4504,240-24-4504-12,4G,Smartphone
260319034228+0200,240,5,24005,240-05-8405,240-05-8405-98,5G,Tablet
260323171815+0100,240,5,24005,240-05-3337,240-05-3337-22,3G,Smartphone
260311010051+0100,206,10,20610,206-10-6032,206-10-6032-54,3G,IoT Device
260302080910+0000,234,20,23420,234-20-7677,234-20-7677-45,5G,Smartphone
260313214222+0200,240,16,24016,240-16-3926,240-16-3926-22,3G,IoT Device
260326122741+0100,234,33,23433,234-33-7399,234-33-7399-46,3G,Tablet
260316131604+0200,240,24,24024,240-24-4276,240-24-4276-46,5G,Tablet
260319161442+0200,206,20,20620,206-20-1929,206-20-1929-63,5G,Smartphone
260307155445+0100,240,4,24004,240-04-1731,240-04-1731-59,4G,Smartphone
