<<<<<<< HEAD
MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type
240016178842749,467053039554,673371236663867,115.60.254.52,240,1,24001,75033733,90214626,76141284,240-01-67**,240-01-67**-**,3G
240015207702822,467054299459,559277976064443,176.74.218.159,240,1,24001,71722834,20373261,19016656,240-01-92**,240-01-92**-**,3G
240010498450040,467061387127,738049532253571,206.84.30.233,240,1,24001,86331331,94420056,44266084,240-01-87**,240-01-87**-**,5G
240010861914420,467014951777,777475837592352,23.253.55.84,240,1,24001,49535774,59714808,84343019,240-01-81**,240-01-81**-**,5G
240016546310636,467031782593,634644777962170,59.198.103.171,240,1,24001,31233732,88976556,23958028,240-01-73**,240-01-73**-**,5G
240018900140189,467062285677,572577678096422,149.206.119.161,240,1,24001,60465457,99761190,74253265,240-01-15**,240-01-15**-**,4G
240019152891855,467059227872,266458619521580,145.150.68.84,240,1,24001,43144843,76109482,24480736,240-01-57**,240-01-57**-**,3G
240019815789986,467020162948,991859595686052,77.238.194.61,240,1,24001,42304241,97120963,95412802,240-01-21**,240-01-21**-**,4G
240016603190248,467065818469,793850250973687,210.7.184.222,240,1,24001,58669999,31622183,66479170,240-01-91**,240-01-91**-**,4G
240011635765967,467096871778,954269464753863,42.220.12.26,240,1,24001,27285583,36364375,63576630,240-01-31**,240-01-31**-**,4G
240013027154907,467076331857,755226286075608,113.229.32.45,240,1,24001,55206391,52802727,21012267,240-01-23**,240-01-23**-**,3G
240015828974835,467089027665,425296274918287,155.212.85.206,240,1,24001,76592918,84822797,10024404,240-01-52**,240-01-52**-**,4G
240019280007380,467054422895,500465480908804,207.49.255.220,240,1,24001,86735863,44064948,78135089,240-01-87**,240-01-87**-**,5G
240010400486061,467037193917,581053782719967,3.179.22.40,240,1,24001,72649036,73280933,12665667,240-01-42**,240-01-42**-**,5G
240017943655784,467013631417,888001895796703,212.42.247.225,240,1,24001,65561874,18881892,35642142,240-01-25**,240-01-25**-**,4G
240014489096362,467049391312,403238546536187,185.141.9.56,240,1,24001,38105307,51885922,34602745,240-01-92**,240-01-92**-**,5G
240019237226106,467065309665,434802570715146,103.143.85.84,240,1,24001,44213196,64657851,75045673,240-01-51**,240-01-51**-**,4G
240019933063818,467016563024,385620660157676,68.86.48.41,240,1,24001,68157383,60022622,78071612,240-01-31**,240-01-31**-**,5G
240011381345802,467088980397,282023253818853,146.172.161.137,240,1,24001,36004111,83353310,61134190,240-01-73**,240-01-73**-**,3G
240018979625084,467028102372,881237863688983,3.141.222.109,240,1,24001,71984923,35015212,81918067,240-01-99**,240-01-99**-**,5G
240011865542210,467098992737,658866083181216,71.25.16.126,240,1,24001,11549806,57683766,89418653,240-01-83**,240-01-83**-**,5G
240012924292406,467010128201,803108557626391,15.216.55.112,240,1,24001,75347796,83314364,99302544,240-01-48**,240-01-48**-**,4G
240010475712102,467019583929,773764207779372,186.176.31.178,240,1,24001,12136332,88038105,89337578,240-01-30**,240-01-30**-**,4G
240016426197817,467033971814,525745294937951,196.108.235.42,240,1,24001,77420313,41838415,57001335,240-01-33**,240-01-33**-**,4G
240016663758899,467067853498,363344056822491,124.226.85.247,240,1,24001,13740059,17542433,35012502,240-01-58**,240-01-58**-**,4G
240012158751307,467034175114,322101659238272,142.175.195.203,240,1,24001,40749745,51275926,65133992,240-01-61**,240-01-61**-**,5G
240019708238228,467076426943,727306924153812,78.33.41.116,240,1,24001,16674430,50566035,10096040,240-01-75**,240-01-75**-**,5G
240015606344362,467094451568,535958416900091,118.230.203.194,240,1,24001,60937422,14239685,32856031,240-01-18**,240-01-18**-**,4G
240015739298194,467085188494,600380865006330,196.41.228.151,240,1,24001,10230071,15834452,31945445,240-01-77**,240-01-77**-**,5G
240015214854707,467031775661,652263305565113,202.90.147.111,240,1,24001,20354039,58063983,54516667,240-01-98**,240-01-98**-**,5G
240014790251730,467002875391,655127287937909,131.86.151.15,240,1,24001,32063413,27514836,91777034,240-01-28**,240-01-28**-**,4G
240011408492495,467086967566,192207215581498,84.135.90.192,240,1,24001,62985356,40350191,53402210,240-01-32**,240-01-32**-**,4G
240015903777661,467019145758,372178975484543,67.28.164.124,240,1,24001,52469344,90815595,35140555,240-01-56**,240-01-56**-**,5G
240014626004412,467013949046,183325066378396,33.58.116.147,240,1,24001,79486109,68149138,32356080,240-01-34**,240-01-34**-**,5G
240015589212790,467062835387,663389339004214,79.221.113.56,240,1,24001,24435304,14367008,17395900,240-01-61**,240-01-61**-**,5G
240011331129116,467007807777,745182417571098,222.156.18.254,240,1,24001,34456872,64137980,15453521,240-01-60**,240-01-60**-**,4G
240013772445685,467013000225,770362968069894,199.223.59.131,240,1,24001,79223204,96696100,72520509,240-01-96**,240-01-96**-**,5G
240018051671771,467018056212,911937900287871,209.99.164.21,240,1,24001,12573160,58970125,41320340,240-01-63**,240-01-63**-**,4G
240019071376203,467075335377,740637007057090,22.123.97.86,240,1,24001,41762667,72693636,45957075,240-01-92**,240-01-92**-**,5G
240019524438795,467017299514,730358149958235,3.147.23.15,240,1,24001,56448175,77938093,35360458,240-01-70**,240-01-70**-**,4G
240018588831240,467012604320,129397226726277,13.1.118.97,240,1,24001,51372314,65466371,95845913,240-01-64**,240-01-64**-**,3G
240018124257063,467037485348,862006963655344,181.175.78.35,240,1,24001,84502671,74570872,24896070,240-01-59**,240-01-59**-**,5G
240015025910265,467050925662,343613514572698,124.235.245.49,240,1,24001,37814555,24072059,92776358,240-01-86**,240-01-86**-**,5G
240016535704122,467067978900,512062645021007,136.242.209.25,240,1,24001,53213883,28314697,32691405,240-01-50**,240-01-50**-**,4G
240019499003119,467049955466,567858852143912,170.2.173.185,240,1,24001,54406031,53216457,34898412,240-01-19**,240-01-19**-**,3G
240012724114890,467008429274,260199136275908,59.250.94.150,240,1,24001,60749693,14962142,82525728,240-01-95**,240-01-95**-**,5G
240013496262684,467060177157,836248919036166,83.14.138.130,240,1,24001,85664968,95784595,44273236,240-01-16**,240-01-16**-**,3G
240016799163153,467019548973,330526088601835,53.154.161.1,240,1,24001,84092447,80198032,41593039,240-01-73**,240-01-73**-**,4G
240018544343652,467082336518,212993929297844,148.142.35.141,240,1,24001,44473407,14355224,67342865,240-01-88**,240-01-88**-**,4G
240018136247457,467001762769,402546197765219,218.42.194.178,240,1,24001,11574938,87998063,65445678,240-01-79**,240-01-79**-**,4G
240012025178736,467023998504,867182843440271,39.143.149.108,240,1,24001,74053815,52576096,54935716,240-01-62**,240-01-62**-**,4G
240016549053105,467070798819,296618744534945,153.90.95.81,240,1,24001,89237007,32882721,75893450,240-01-48**,240-01-48**-**,3G
240015556688436,467048274837,404102984210896,142.23.251.77,240,1,24001,68562429,48519514,87406471,240-01-38**,240-01-38**-**,4G
240016627621936,467036998712,628308150830933,76.9.82.109,240,1,24001,17631498,20928736,37431647,240-01-49**,240-01-49**-**,4G
240015180052510,467043722383,926275583186802,188.88.201.248,240,1,24001,46825872,75070775,17142699,240-01-57**,240-01-57**-**,4G
240010317508292,467037249883,198025192196572,21.8.237.168,240,1,24001,16588048,68562478,18358028,240-01-16**,240-01-16**-**,3G
240017981832302,467062313323,768271773188896,217.29.245.87,240,1,24001,80938114,75272033,23832634,240-01-44**,240-01-44**-**,5G
240011354075570,467062563935,982024969125835,37.40.111.96,240,1,24001,67746372,91945010,26420825,240-01-34**,240-01-34**-**,3G
240015717402597,467012255067,332407058384053,174.234.245.107,240,1,24001,62379205,34210437,30671722,240-01-91**,240-01-91**-**,4G
240014964309692,467030201499,944351894119363,196.152.131.252,240,1,24001,61220902,92866796,35420139,240-01-14**,240-01-14**-**,4G
240017170503780,467071161300,739224490677908,54.48.89.92,240,1,24001,39575339,75574394,56940487,240-01-71**,240-01-71**-**,5G
240013661902535,467010343788,517377336367329,187.1.245.128,240,1,24001,79996643,42740038,54163204,240-01-13**,240-01-13**-**,5G
240010096456049,467026100712,867041360967051,64.24.9.223,240,1,24001,15558013,57380597,70630139,240-01-18**,240-01-18**-**,5G
240017240166211,467061225938,668690886443228,182.49.186.87,240,1,24001,65833823,26734849,22991679,240-01-71**,240-01-71**-**,3G
240019492181373,467079729072,317411564416277,171.166.203.172,240,1,24001,67205553,98405622,44494269,240-01-34**,240-01-34**-**,4G
240012872515320,467004729664,795398873530897,25.34.182.233,240,1,24001,12196070,78979232,32454096,240-01-95**,240-01-95**-**,5G
240016442833073,467077618166,898379508735774,80.185.5.197,240,1,24001,75175301,44720841,72142078,240-01-98**,240-01-98**-**,4G
240014367579528,467026941055,328879277364371,23.102.208.21,240,1,24001,36323823,25503295,90322253,240-01-14**,240-01-14**-**,4G
240010267699307,467061518561,910278104772246,201.235.222.228,240,1,24001,31790142,65315470,40331863,240-01-59**,240-01-59**-**,5G
240014148028153,467080488789,418892462477738,148.223.183.188,240,1,24001,83802549,79518064,48908754,240-01-96**,240-01-96**-**,4G
240013796532858,467024835043,512675385407874,94.209.100.95,240,1,24001,47104242,17117511,76282588,240-01-37**,240-01-37**-**,5G
240010029622680,467058697104,167859711195801,67.103.55.21,240,1,24001,93239781,63463657,93068373,240-01-10**,240-01-10**-**,5G
240011873770324,467072633989,597261649050576,45.26.50.39,240,1,24001,10457436,59828756,60751304,240-01-51**,240-01-51**-**,3G
240013683266844,467088455942,940795339002959,205.119.166.4,240,1,24001,62153487,36290530,99945685,240-01-40**,240-01-40**-**,5G
240019172205783,467063923383,977965743665757,183.149.142.14,240,1,24001,45174569,90841109,17826712,240-01-14**,240-01-14**-**,5G
240014513781593,467045923166,489547545451553,76.73.195.99,240,1,24001,16027411,91682676,98836487,240-01-78**,240-01-78**-**,3G
240015399101712,467064539749,122065122581096,115.190.147.28,240,1,24001,42456328,20849038,65721442,240-01-99**,240-01-99**-**,5G
240011167166076,467016220176,550171391537083,184.19.90.215,240,1,24001,50346855,30168857,35009916,240-01-86**,240-01-86**-**,3G
240013082506544,467042120800,394997486191930,95.94.50.160,240,1,24001,50248350,38347756,16014240,240-01-11**,240-01-11**-**,3G
240019254676881,467095346064,578447663217798,143.168.105.4,240,1,24001,23768806,85527621,76079575,240-01-22**,240-01-22**-**,3G
240017832975209,467084119621,998731624153859,123.30.252.176,240,1,24001,16589860,56032126,66709304,240-01-11**,240-01-11**-**,4G
240016596792500,467078200860,845240408991805,78.50.161.211,240,1,24001,54964209,38408074,23559004,240-01-90**,240-01-90**-**,5G
240013493704335,467027732598,929228475024340,46.217.250.136,240,1,24001,86854129,89515952,80634139,240-01-76**,240-01-76**-**,5G
240018912106388,467035627959,688109795830247,113.48.118.247,240,1,24001,80764579,95187570,78694564,240-01-74**,240-01-74**-**,5G
240017452659909,467051619349,767884397866802,215.18.24.0,240,1,24001,91987163,66341547,12016780,240-01-16**,240-01-16**-**,5G
240017219669441,467050968451,292571982832209,116.16.112.7,240,1,24001,69077044,95214148,69162786,240-01-40**,240-01-40**-**,3G
240016835801997,467015077985,148826295155862,156.237.124.236,240,1,24001,51690114,97713341,55682725,240-01-52**,240-01-52**-**,5G
240014863978329,467039702962,766575994865202,74.18.120.220,240,1,24001,52221297,74718073,74137746,240-01-38**,240-01-38**-**,3G
240012937978222,467056023861,859143430350252,67.191.116.6,240,1,24001,89927498,82795285,43760684,240-01-31**,240-01-31**-**,5G
240016666372522,467089941000,951774268061030,3.192.85.157,240,1,24001,64582338,70191412,34969094,240-01-84**,240-01-84**-**,3G
240010285726148,467005966634,591910155251385,6.34.183.248,240,1,24001,54698073,23585311,14429913,240-01-14**,240-01-14**-**,5G
240019311097236,467036404178,437798572390652,178.47.21.219,240,1,24001,40188912,45779193,72788988,240-01-77**,240-01-77**-**,3G
240019961950179,467075373651,416393560526296,141.25.93.42,240,1,24001,31737238,73528329,31032454,240-01-57**,240-01-57**-**,5G
240017732335934,467014433935,627076439980135,172.56.253.76,240,1,24001,70576815,34915961,38746415,240-01-81**,240-01-81**-**,5G
240015095231923,467028495331,396806333581953,21.19.100.201,240,1,24001,67110646,99094285,11469914,240-01-64**,240-01-64**-**,3G
240017366504244,467091137508,258624525542190,47.242.200.192,240,1,24001,56400351,61401260,33859949,240-01-44**,240-01-44**-**,5G
240019188784236,467026098772,644076838837449,108.207.162.182,240,1,24001,97675770,36430849,11228639,240-01-84**,240-01-84**-**,3G
240011150369831,467085866974,725694776292229,144.4.28.219,240,1,24001,53215449,21652477,58085497,240-01-63**,240-01-63**-**,5G
240010018402722,467023557504,731264382635867,168.13.60.184,240,1,24001,55820917,78042180,79025880,240-01-90**,240-01-90**-**,4G
240016948875005,467093403559,965153440145007,14.186.224.132,240,1,24001,93341394,12789035,58472227,240-01-54**,240-01-54**-**,3G
240017790925442,467022369527,206232874993184,146.143.22.240,240,1,24001,75802472,78063161,34306933,240-01-52**,240-01-52**-**,5G
240017487666103,467078546728,610513184977031,57.14.219.175,240,1,24001,85275464,67703530,30116361,240-01-61**,240-01-61**-**,5G
240014515485399,467099517739,912434352192882,24.254.174.244,240,1,24001,36428458,94120110,62949035,240-01-61**,240-01-61**-**,3G
240019173975873,467067538148,121629314141550,74.151.88.123,240,1,24001,96061622,70038777,59061328,240-01-91**,240-01-91**-**,5G
240017471610588,467079462878,187504154300650,185.161.113.171,240,1,24001,14145764,71718672,47319843,240-01-54**,240-01-54**-**,3G
240019690685033,467047066822,970491074500694,24.5.122.50,240,1,24001,93819927,18975301,59638292,240-01-11**,240-01-11**-**,4G
240016235577753,467066330564,915977098270965,99.79.168.84,240,1,24001,66309227,59991970,35228757,240-01-23**,240-01-23**-**,5G
240016416930723,467077331979,601235441891275,124.241.118.167,240,1,24001,13462479,70283659,33570766,240-01-90**,240-01-90**-**,3G
240014538958712,467030456172,947188457119416,17.7.15.42,240,1,24001,54577520,44293861,59235935,240-01-64**,240-01-64**-**,5G
240016022175126,467060405467,776077204399341,14.0.234.142,240,1,24001,47654539,10703183,14767325,240-01-44**,240-01-44**-**,4G
240010513725003,467066541939,552537742234532,128.131.140.219,240,1,24001,46515463,32417709,61539487,240-01-77**,240-01-77**-**,4G
240010818987072,467036147815,887784503056337,130.48.239.196,240,1,24001,36813454,84114144,75923950,240-01-15**,240-01-15**-**,4G
240016365982900,467097461037,966943138532773,80.122.3.0,240,1,24001,28650298,92237637,68174242,240-01-74**,240-01-74**-**,3G
240011466833063,467082982152,438898674473210,173.232.135.152,240,1,24001,51008674,90246831,95445612,240-01-94**,240-01-94**-**,3G
240010091008215,467092244051,733447131335612,44.130.186.103,240,1,24001,17446632,92258095,63416167,240-01-23**,240-01-23**-**,3G
240013287505090,467022057312,484164256535080,159.38.233.142,240,1,24001,49288818,96776936,74341185,240-01-68**,240-01-68**-**,4G
240012545252293,467023960001,748765361953157,48.55.88.85,240,1,24001,80210612,97468759,14089127,240-01-94**,240-01-94**-**,4G
240018982574187,467010693361,984276055855537,27.221.31.243,240,1,24001,76198235,11970803,41976688,240-01-87**,240-01-87**-**,4G
240014522038709,467033978953,467706311551488,206.214.228.150,240,1,24001,22168577,83402393,28954245,240-01-88**,240-01-88**-**,5G
240015323868284,467071796576,724273754188949,101.233.120.137,240,1,24001,50775187,85209365,24771576,240-01-92**,240-01-92**-**,3G
240012924189919,467032512741,531260698151090,61.252.94.239,240,1,24001,50861121,72050387,38905707,240-01-43**,240-01-43**-**,3G
240014907600052,467025062290,595767073926271,191.63.208.119,240,1,24001,57768534,69791776,64743114,240-01-79**,240-01-79**-**,3G
240019627321947,467026008929,808212964773869,15.144.109.185,240,1,24001,95514009,95350008,30227300,240-01-64**,240-01-64**-**,3G
240012582710747,467082804340,848608513267153,167.215.178.11,240,1,24001,42768599,55011008,56244318,240-01-95**,240-01-95**-**,4G
240018320939519,467012600866,221552994557744,47.158.206.17,240,1,24001,75207139,49243494,59600715,240-01-60**,240-01-60**-**,3G
240011771522921,467012863930,232067670491491,132.105.53.59,240,1,24001,87678043,83698542,74198956,240-01-49**,240-01-49**-**,5G
240017757985778,467069268230,596185376079911,172.211.148.57,240,1,24001,35433051,99589940,74389459,240-01-59**,240-01-59**-**,3G
240013394882232,467004424232,184937104091029,159.4.2.237,240,1,24001,84019712,90610138,38452513,240-01-97**,240-01-97**-**,5G
240012946832237,467050141492,127285210036614,58.149.146.140,240,1,24001,92266351,54864432,94756265,240-01-46**,240-01-46**-**,4G
240016888695326,467084578518,750402696580178,197.70.251.213,240,1,24001,69469634,16670666,87493312,240-01-51**,240-01-51**-**,5G
240011379487364,467060482548,297557373039513,71.93.23.216,240,1,24001,65417858,67367306,34664280,240-01-34**,240-01-34**-**,3G
240014086137992,467036493020,911470627565426,76.76.212.66,240,1,24001,19240286,37726154,85356571,240-01-38**,240-01-38**-**,4G
240012415474946,467078052742,631727060181021,182.177.188.147,240,1,24001,89735904,44926256,90117304,240-01-36**,240-01-36**-**,3G
240018287880638,467046659095,982969059402013,132.128.77.101,240,1,24001,77443001,82184374,12246733,240-01-95**,240-01-95**-**,3G
240017592254537,467011220388,870736759282521,43.51.155.75,240,1,24001,51614718,21628806,31952006,240-01-13**,240-01-13**-**,4G
240015041100035,467032811700,672465242603226,201.217.183.41,240,1,24001,49102478,90381704,89353069,240-01-42**,240-01-42**-**,4G
240016656485549,467075642981,174396903764726,67.75.130.52,240,1,24001,18558840,76935900,37893407,240-01-77**,240-01-77**-**,3G
240018219969914,467091721137,232767464655030,206.195.104.160,240,1,24001,61033361,70183416,39725455,240-01-40**,240-01-40**-**,3G
240010221746213,467041568439,834930003939071,12.5.146.45,240,1,24001,58105097,64441106,88037967,240-01-29**,240-01-29**-**,4G
240011268827662,467024389448,437343137387361,132.79.224.140,240,1,24001,28353860,22756129,56267416,240-01-47**,240-01-47**-**,4G
240010370765674,467072341084,294389751263910,188.114.246.147,240,1,24001,91243317,99947161,14721184,240-01-27**,240-01-27**-**,3G
240018953744279,467076521816,727702230642546,68.14.241.242,240,1,24001,26248569,33816749,32311301,240-01-99**,240-01-99**-**,5G
240013280660873,467015344916,221205571502646,75.39.99.255,240,1,24001,29750311,76294638,56683679,240-01-35**,240-01-35**-**,3G
240019100288476,467013546212,191710792163611,70.104.56.28,240,1,24001,77883246,16281992,58576024,240-01-88**,240-01-88**-**,4G
240019751808748,467024295138,738709560486858,161.118.39.80,240,1,24001,52918302,34718753,19410581,240-01-26**,240-01-26**-**,4G
240017613422571,467093747147,463505138847548,75.30.121.143,240,1,24001,35870147,57820544,30508429,240-01-87**,240-01-87**-**,5G
240016133431110,467010647059,478831048425869,56.31.28.113,240,1,24001,56568003,16567884,73840109,240-01-29**,240-01-29**-**,3G
240014491454425,467018109488,556512027695304,152.82.168.53,240,1,24001,73879495,24755967,37136303,240-01-67**,240-01-67**-**,3G
240019298614001,467059800293,713275791986915,73.66.12.128,240,1,24001,54258411,54812730,15845474,240-01-94**,240-01-94**-**,4G
240019934176066,467063518914,947751750437203,124.219.89.227,240,1,24001,14214224,84144360,82373044,240-01-40**,240-01-40**-**,5G
240013841572288,467042762848,237895191210540,7.234.7.57,240,1,24001,35364984,32576955,18634090,240-01-13**,240-01-13**-**,5G
240018412374592,467028407486,848779062001934,145.246.182.35,240,1,24001,91689917,81709744,99731202,240-01-15**,240-01-15**-**,3G
240013090181163,467028795779,984003999466515,89.164.76.229,240,1,24001,22014197,43475244,78857495,240-01-27**,240-01-27**-**,3G
240017985264863,467058189709,423151297552707,35.181.135.73,240,1,24001,59316701,21837130,51282826,240-01-72**,240-01-72**-**,4G
240011620725316,467062326988,684890528082903,27.48.47.48,240,1,24001,15645574,78729410,66631772,240-01-84**,240-01-84**-**,4G
240019610667233,467019411628,356566828689813,79.249.106.34,240,1,24001,30445291,59140939,84391452,240-01-47**,240-01-47**-**,4G
240016453327898,467004881412,487265161641753,114.240.199.146,240,1,24001,43023698,77859283,23793906,240-01-93**,240-01-93**-**,5G
240013193975071,467020507674,294965851917214,214.167.227.158,240,1,24001,62367005,54844409,44674995,240-01-80**,240-01-80**-**,3G
240018953460415,467064507377,916342594445298,2.11.2.242,240,1,24001,20093840,54181486,85518628,240-01-87**,240-01-87**-**,4G
240012066733570,467046537600,606723985529125,60.35.244.185,240,1,24001,30498995,33510198,84427449,240-01-34**,240-01-34**-**,3G
240013528666532,467042280455,378120596982793,20.12.103.78,240,1,24001,83040114,60866742,58688869,240-01-56**,240-01-56**-**,3G
240010728230828,467051164281,463228795031189,161.214.38.23,240,1,24001,46868814,18888340,86366455,240-01-82**,240-01-82**-**,4G
240015890611581,467092280602,512367190561423,180.216.93.24,240,1,24001,83964114,30423536,41658215,240-01-45**,240-01-45**-**,5G
240015935271279,467065594799,505893432748692,190.187.114.76,240,1,24001,32948426,39017085,49915765,240-01-99**,240-01-99**-**,3G
240018291128293,467040275648,140816396840942,60.188.58.191,240,1,24001,51580202,33905374,89497943,240-01-48**,240-01-48**-**,3G
240011816450834,467095455243,569335717840461,88.153.122.226,240,1,24001,49097524,99919247,63157366,240-01-35**,240-01-35**-**,4G
240011088928110,467008076200,511414211698857,71.155.248.112,240,1,24001,46357813,15815281,93728199,240-01-30**,240-01-30**-**,3G
240015917556817,467020103578,549082306082241,167.139.142.189,240,1,24001,42475952,29070431,72314414,240-01-62**,240-01-62**-**,4G
240010865966031,467011884008,312445715570350,49.119.57.36,240,1,24001,36008733,74960814,30332159,240-01-38**,240-01-38**-**,5G
240016183620404,467040197912,326475187223132,168.232.166.96,240,1,24001,21235071,80789530,21635308,240-01-40**,240-01-40**-**,3G
240016408820883,467067232947,250749412468442,144.55.226.21,240,1,24001,94797385,67130717,96982262,240-01-68**,240-01-68**-**,3G
240016015396567,467056017394,723707565326329,133.47.1.230,240,1,24001,99614795,16901562,58235393,240-01-50**,240-01-50**-**,3G
240016571209548,467009341268,636572251525979,42.144.31.156,240,1,24001,83783735,48604859,41281298,240-01-97**,240-01-97**-**,5G
240011872207093,467081859826,163984662770246,156.163.87.120,240,1,24001,38474668,43152610,20129883,240-01-36**,240-01-36**-**,5G
240010795463016,467013001738,205809005265158,12.138.168.9,240,1,24001,87286378,64707637,61754799,240-01-21**,240-01-21**-**,4G
240019378249580,467007793266,787529654145998,200.246.204.0,240,1,24001,74533998,83374409,14864702,240-01-95**,240-01-95**-**,5G
240012223239895,467001340264,872802499047439,124.131.147.148,240,1,24001,35762615,51561904,58696667,240-01-80**,240-01-80**-**,4G
240013426263392,467043435212,716016135651993,67.153.216.86,240,1,24001,41267157,53930780,49967392,240-01-92**,240-01-92**-**,3G
240017892306884,467011126511,185586616423774,120.246.3.55,240,1,24001,54188668,94555308,24693299,240-01-79**,240-01-79**-**,4G
240019569816262,467013068362,579543097579063,145.232.181.76,240,1,24001,28273342,68648247,83167602,240-01-29**,240-01-29**-**,4G
240013335389308,467013057133,705252028853085,46.244.193.2,240,1,24001,25786088,40377727,22973721,240-01-80**,240-01-80**-**,5G
240011581937115,467008424309,364001550961256,39.226.63.97,240,1,24001,22625575,36575770,72229626,240-01-28**,240-01-28**-**,5G
240012588152637,467038332086,223719176332808,42.17.109.179,240,1,24001,77460353,17770412,18308871,240-01-60**,240-01-60**-**,4G
240016669478657,467043438078,999361115724746,209.158.150.190,240,1,24001,67684305,68602468,14134159,240-01-84**,240-01-84**-**,3G
240012105375477,467009037350,461543431292732,40.144.186.250,240,1,24001,54218860,80449640,38912503,240-01-66**,240-01-66**-**,4G
240016577818646,467062354032,285637675948994,35.112.194.133,240,1,24001,39752689,47369945,77199860,240-01-26**,240-01-26**-**,3G
240015281492779,467022127242,229889939076071,17.206.254.50,240,1,24001,91562645,78954275,98364672,240-01-36**,240-01-36**-**,5G
240013727811705,467058579028,615384118429511,170.226.192.137,240,1,24001,14927758,10926631,24616523,240-01-27**,240-01-27**-**,5G
240018937258536,467080974492,934153485514669,26.55.70.1,240,1,24001,96728159,12491076,33795095,240-01-81**,240-01-81**-**,3G
240011896141519,467091390942,166538007354188,69.88.179.211,240,1,24001,69059158,90406059,43796833,240-01-78**,240-01-78**-**,3G
240017735990800,467014791345,619820697809798,81.32.215.171,240,1,24001,25951873,14495617,30565723,240-01-81**,240-01-81**-**,4G
240016049220517,467050222762,345276858327062,21.185.53.190,240,1,24001,88732733,15922662,27160453,240-01-92**,240-01-92**-**,3G
240018342523880,467023130255,703000786285380,12.106.190.10,240,1,24001,33129250,53937045,75429374,240-01-74**,240-01-74**-**,3G
240011354954248,467017546904,123033221441366,126.8.195.143,240,1,24001,78346042,20433318,70515258,240-01-66**,240-01-66**-**,4G
240010475785968,467093059487,738775565817457,189.178.186.172,240,1,24001,56575074,96014437,16263191,240-01-97**,240-01-97**-**,4G
240015397691473,467038127508,422130123578916,55.50.11.192,240,1,24001,11482497,83362833,28278346,240-01-64**,240-01-64**-**,4G
240017510840162,467011885387,516420676265902,165.20.87.136,240,1,24001,78921416,10992008,45192742,240-01-60**,240-01-60**-**,4G
240018206249447,467023408694,481749353677098,180.191.246.226,240,1,24001,21918448,68434004,67453370,240-01-85**,240-01-85**-**,5G
240013749631322,467039045704,585852417642349,97.11.52.112,240,1,24001,71536596,96011828,86908933,240-01-50**,240-01-50**-**,4G
240015826758996,467086410102,863199813877023,146.159.125.66,240,1,24001,79175278,80584989,97582409,240-01-44**,240-01-44**-**,3G
240017634105165,467014957229,829585467255582,116.43.222.113,240,1,24001,30507836,27314233,14357660,240-01-44**,240-01-44**-**,4G
240016043355300,467096865975,884523037256197,187.209.220.117,240,1,24001,28137927,69296444,53814660,240-01-76**,240-01-76**-**,3G
240010712322581,467096957241,422273049365894,20.205.255.151,240,1,24001,47703719,80844092,27585190,240-01-31**,240-01-31**-**,3G
240017336796699,467037928124,644791660178522,202.66.48.39,240,1,24001,87642206,94065417,63082604,240-01-28**,240-01-28**-**,4G
240012687818486,467077157158,918157681057906,20.122.108.19,240,1,24001,31966867,86363498,90501593,240-01-36**,240-01-36**-**,4G
240011233199537,467005279675,500617188752760,166.104.84.101,240,1,24001,71625228,30751114,46226462,240-01-65**,240-01-65**-**,3G
240019515863464,467042439337,797014172072551,215.227.250.137,240,1,24001,17246650,68627766,84685969,240-01-90**,240-01-90**-**,3G
240013221513342,467030198778,608012473016833,89.58.74.52,240,1,24001,34471788,42516817,71368113,240-01-59**,240-01-59**-**,4G
240017489977834,467092405946,503125891782759,98.172.132.46,240,1,24001,31177285,92075459,58651698,240-01-98**,240-01-98**-**,3G
240013189005524,467029876982,760970809713923,84.191.189.187,240,1,24001,63214853,24155542,89372908,240-01-42**,240-01-42**-**,5G
240014166313683,467038241627,181203101223876,73.14.20.130,240,1,24001,66586216,44677825,49270467,240-01-79**,240-01-79**-**,3G
240014631524659,467063913022,110929684529106,190.141.122.19,240,1,24001,17717798,61131034,47425422,240-01-56**,240-01-56**-**,5G
240019134195077,467070357525,416434044462817,120.106.135.239,240,1,24001,45178960,65039112,74436594,240-01-41**,240-01-41**-**,5G
240011214163756,467099351472,240775773971491,118.251.58.32,240,1,24001,14646322,44700564,45471555,240-01-19**,240-01-19**-**,4G
240015936104369,467077994757,402911861254883,173.144.23.194,240,1,24001,62348894,62239914,93388712,240-01-47**,240-01-47**-**,4G
240017796235976,467018513163,675875319904175,167.97.28.138,240,1,24001,51757762,65132528,28982783,240-01-56**,240-01-56**-**,3G
240016557403081,467028223553,322122254885238,195.218.238.251,240,1,24001,30914266,13339440,26180608,240-01-15**,240-01-15**-**,4G
240017743481566,467041786865,800986304661656,159.226.4.117,240,1,24001,29424803,46161073,75647764,240-01-99**,240-01-99**-**,3G
240013300769775,467074671253,269780124030372,27.86.233.40,240,1,24001,48780084,82388249,62410308,240-01-47**,240-01-47**-**,4G
240015768757634,467075584805,512928453197603,179.74.174.44,240,1,24001,77468397,42955696,73175218,240-01-20**,240-01-20**-**,4G
240018065557872,467062311061,139007039196467,122.43.26.193,240,1,24001,95250126,44140983,14797546,240-01-42**,240-01-42**-**,5G
