MCC,MNC,PLMN,LAI,RAI,Network_Type
240,3,24003,240-03-7039,240-03-7039,5G
240,91,24091,240-91-3572,240-91-3572,4G
240,76,24076,240-76-2807,240-76-2807,3G
240,22,24022,240-22-4773,240-22-4773,4G
240,20,24020,240-20-7194,240-20-7194,5G
240,19,24019,240-19-5518,240-19-5518,4G
240,1,24001,240-01-3966,240-01-3966,4G
240,66,24066,240-66-9720,240-66-9720,5G
240,57,24057,240-57-5893,240-57-5893,4G
240,94,24094,240-94-6238,240-94-6238,4G
240,62,24062,240-62-3980,240-62-3980,4G
240,76,24076,240-76-7864,240-76-7864,5G
240,20,24020,240-20-6925,240-20-6925,4G
240,44,24044,240-44-4716,240-44-4716,4G
240,85,24085,240-85-4929,240-85-4929,4G
240,20,24020,240-20-8603,240-20-8603,5G
240,12,24012,240-12-2325,240-12-2325,3G
240,57,24057,240-57-2879,240-57-2879,3G
240,47,24047,240-47-5213,240-47-5213,4G
240,85,24085,240-85-8666,240-85-8666,5G
240,34,24034,240-34-4498,240-34-4498,4G
240,42,24042,240-42-7190,240-42-7190,5G
240,39,24039,240-39-9571,240-39-9571,5G
240,71,24071,240-71-1314,240-71-1314,3G
240,59,24059,240-59-3020,240-59-3020,3G
240,69,24069,240-69-6866,240-69-6866,4G
240,62,24062,240-62-9929,240-62-9929,5G
240,16,24016,240-16-3150,240-16-3150,3G
240,29,24029,240-29-3055,240-29-3055,3G
240,69,24069,240-69-1841,240-69-1841,3G
240,16,24016,240-16-6433,240-16-6433,4G
240,66,24066,240-66-3157,240-66-3157,3G
240,10,24010,240-10-3414,240-10-3414,3G
240,31,24031,240-31-4262,240-31-4262,4G
240,45,24045,240-45-9076,240-45-9076,5G
240,19,24019,240-19-7624,240-19-7624,5G
240,14,24014,240-14-2577,240-14-2577,3G
240,13,24013,240-13-5222,240-13-5222,4G
240,71,24071,240-71-4501,240-71-4501,4G
240,64,24064,240-64-4096,240-64-4096,4G
240,48,24048,240-48-8649,240-48-8649,5G
240,37,24037,240-37-7791,240-37-7791,5G
240,30,24030,240-30-7389,240-30-7389,5G
240,46,24046,240-46-1134,240-46-1134,3G
240,48,24048,240-48-8130,240-48-8130,5G
240,46,24046,240-46-4556,240-46-4556,4G
240,59,24059,240-59-5833,240-59-5833,4G
240,85,24085,240-85-3217,240-85-3217,3G
240,20,24020,240-20-8954,240-20-8954,5G
240,28,24028,240-28-6802,240-28-6802,4G
240,9,24009,240-09-5623,240-09-5623,4G
240,20,24020,240-20-2131,240-20-2131,3G
240,92,24092,240-92-7623,240-92-7623,5G
240,31,24031,240-31-6078,240-31-6078,4G
240,86,24086,240-86-6815,240-86-6815,4G
240,34,24034,240-34-3456,240-34-3456,3G
240,70,24070,240-70-1977,240-70-1977,3G
240,61,24061,240-61-1454,240-61-1454,3G
240,68,24068,240-68-2918,240-68-2918,3G
240,32,24032,240-32-3126,240-32-3126,3G
240,49,24049,240-49-8583,240-49-8583,5G
240,89,24089,240-89-2736,240-89-2736,3G
240,21,24021,240-21-7511,240-21-7511,5G
240,55,24055,240-55-1246,240-55-1246,3G
240,99,24099,240-99-7059,240-99-7059,5G
240,86,24086,240-86-2757,240-86-2757,3G
240,27,24027,240-27-9174,240-27-9174,5G
240,51,24051,240-51-2897,240-51-2897,3G
240,61,24061,240-61-2506,240-61-2506,3G
240,80,24080,240-80-4355,240-80-4355,4G
240,75,24075,240-75-8502,240-75-8502,5G
240,6,24006,240-06-5761,240-06-5761,4G
240,8,24008,240-08-2509,240-08-2509,3G
240,13,24013,240-13-4277,240-13-4277,4G
240,69,24069,240-69-9637,240-69-9637,5G
240,59,24059,240-59-3179,240-59-3179,3G
240,90,24090,240-90-8865,240-90-8865,5G
240,69,24069,240-69-5622,240-69-5622,4G
240,64,24064,240-64-3605,240-64-3605,4G
240,41,24041,240-41-9505,240-41-9505,5G
240,72,24072,240-72-9056,240-72-9056,5G
240,30,24030,240-30-5194,240-30-5194,4G
240,57,24057,240-57-4308,240-57-4308,4G
240,31,24031,240-31-4037,240-31-4037,4G
240,25,24025,240-25-1538,240-25-1538,3G
240,2,24002,240-02-5380,240-02-5380,4G
240,19,24019,240-19-4368,240-19-4368,4G
240,92,24092,240-92-5113,240-92-5113,4G
240,72,24072,240-72-1511,240-72-1511,3G
240,36,24036,240-36-1944,240-36-1944,3G
240,47,24047,240-47-9378,240-47-9378,5G
240,1,24001,240-01-7737,240-01-7737,5G
240,96,24096,240-96-6413,240-96-6413,4G
240,90,24090,240-90-1866,240-90-1866,3G
240,45,24045,240-45-7497,240-45-7497,5G
240,10,24010,240-10-7100,240-10-7100,5G
240,51,24051,240-51-4845,240-51-4845,4G
240,34,24034,240-34-3091,240-34-3091,3G
240,54,24054,240-54-9557,240-54-9557,5G
240,3,24003,240-03-2198,240-03-2198,3G
240,27,24027,240-27-5523,240-27-5523,4G
240,63,24063,240-63-4527,240-63-4527,4G
240,78,24078,240-78-1624,240-78-1624,3G
240,46,24046,240-46-6670,240-46-6670,4G
240,83,24083,240-83-1090,240-83-1090,3G
240,73,24073,240-73-3104,240-73-3104,3G
240,79,24079,240-79-7668,240-79-7668,5G
240,65,24065,240-65-2291,240-65-2291,3G
240,86,24086,240-86-7753,240-86-7753,5G
240,73,24073,240-73-3402,240-73-3402,3G
240,43,24043,240-43-6240,240-43-6240,4G
240,68,24068,240-68-4161,240-68-4161,4G
240,51,24051,240-51-1837,240-51-1837,3G
240,11,24011,240-11-2199,240-11-2199,3G
240,87,24087,240-87-9361,240-87-9361,5G
240,88,24088,240-88-4272,240-88-4272,4G
240,94,24094,240-94-3463,240-94-3463,3G
240,8,24008,240-08-4861,240-08-4861,4G
240,29,24029,240-29-3068,240-29-3068,3G
240,93,24093,240-93-3136,240-93-3136,3G
240,48,24048,240-48-3178,240-48-3178,3G
240,52,24052,240-52-6767,240-52-6767,4G
240,3,24003,240-03-1621,240-03-1621,3G
240,14,24014,240-14-7011,240-14-7011,5G
240,31,24031,240-31-1064,240-31-1064,3G
240,71,24071,240-71-3240,240-71-3240,3G
240,4,24004,240-04-3898,240-04-3898,4G
240,69,24069,240-69-6207,240-69-6207,4G
240,56,24056,240-56-9459,240-56-9459,5G
240,5,24005,240-05-8302,240-05-8302,5G
240,28,24028,240-28-3941,240-28-3941,4G
240,34,24034,240-34-9798,240-34-9798,5G
240,48,24048,240-48-9030,240-48-9030,5G
240,74,24074,240-74-5040,240-74-5040,4G
240,93,24093,240-93-2316,240-93-2316,3G
240,17,24017,240-17-2044,240-17-2044,3G
240,33,24033,240-33-5558,240-33-5558,4G
240,68,24068,240-68-8047,240-68-8047,5G
240,28,24028,240-28-6878,240-28-6878,4G
240,66,24066,240-66-6185,240-66-6185,4G
240,9,24009,240-09-6096,240-09-6096,4G
240,23,24023,240-23-8377,240-23-8377,5G
240,33,24033,240-33-7797,240-33-7797,5G
240,69,24069,240-69-3351,240-69-3351,3G
240,95,24095,240-95-4256,240-95-4256,4G
240,64,24064,240-64-9543,240-64-9543,5G
240,25,24025,240-25-1945,240-25-1945,3G
240,27,24027,240-27-1225,240-27-1225,3G
240,22,24022,240-22-9606,240-22-9606,5G
240,64,24064,240-64-2864,240-64-2864,3G
240,69,24069,240-69-8325,240-69-8325,5G
240,65,24065,240-65-6736,240-65-6736,4G
240,93,24093,240-93-8985,240-93-8985,5G
240,8,24008,240-08-3687,240-08-3687,4G
240,46,24046,240-46-8959,240-46-8959,5G
240,64,24064,240-64-4097,240-64-4097,4G
240,15,24015,240-15-4492,240-15-4492,4G
240,93,24093,240-93-5420,240-93-5420,4G
240,66,24066,240-66-4692,240-66-4692,4G
240,68,24068,240-68-4579,240-68-4579,4G
240,9,24009,240-09-7258,240-09-7258,5G
240,14,24014,240-14-2268,240-14-2268,3G
240,63,24063,240-63-7495,240-63-7495,5G
240,15,24015,240-15-6742,240-15-6742,4G
240,37,24037,240-37-4563,240-37-4563,4G
240,24,24024,240-24-7416,240-24-7416,5G
240,13,24013,240-13-6515,240-13-6515,4G
240,16,24016,240-16-6257,240-16-6257,4G
240,16,24016,240-16-4203,240-16-4203,4G
240,52,24052,240-52-8773,240-52-8773,5G
240,19,24019,240-19-6631,240-19-6631,4G
240,6,24006,240-06-6697,240-06-6697,4G
240,95,24095,240-95-7324,240-95-7324,5G
240,23,24023,240-23-9536,240-23-9536,5G
240,5,24005,240-05-9701,240-05-9701,5G
240,42,24042,240-42-5630,240-42-5630,4G
240,78,24078,240-78-8127,240-78-8127,5G
240,13,24013,240-13-6049,240-13-6049,4G
240,25,24025,240-25-3070,240-25-3070,3G
240,70,24070,240-70-7572,240-70-7572,5G
240,50,24050,240-50-8307,240-50-8307,5G
240,34,24034,240-34-4817,240-34-4817,4G
240,88,24088,240-88-9966,240-88-9966,5G
240,5,24005,240-05-7336,240-05-7336,5G
240,10,24010,240-10-6228,240-10-6228,4G
240,62,24062,240-62-8899,240-62-8899,5G
240,81,24081,240-81-5419,240-81-5419,4G
240,28,24028,240-28-2878,240-28-2878,3G
240,33,24033,240-33-5124,240-33-5124,4G
240,24,24024,240-24-2678,240-24-2678,3G
240,38,24038,240-38-1782,240-38-1782,3G
240,48,24048,240-48-7220,240-48-7220,5G
240,96,24096,240-96-9615,240-96-9615,5G
240,84,24084,240-84-1862,240-84-1862,3G
240,65,24065,240-65-4834,240-65-4834,4G
240,15,24015,240-15-1027,240-15-1027,3G
240,34,24034,240-34-3069,240-34-3069,3G
240,73,24073,240-73-7300,240-73-7300,5G
240,16,24016,240-16-5828,240-16-5828,4G
240,97,24097,240-97-7150,240-97-7150,5G
240,73,24073,240-73-2958,240-73-2958,3G
240,58,24058,240-58-9150,240-58-9150,5G
240,6,24006,240-06-5659,240-06-5659,4G
240,43,24043,240-43-1048,240-43-1048,3G
240,42,24042,240-42-4763,240-42-4763,4G
240,12,24012,240-12-4297,240-12-4297,4G
240,24,24024,240-24-7580,240-24-7580,5G
240,14,24014,240-14-5760,240-14-5760,4G
240,56,24056,240-56-2577,240-56-2577,3G
240,58,24058,240-58-2089,240-58-2089,3G
240,98,24098,240-98-3908,240-98-3908,4G
240,87,24087,240-87-3884,240-87-3884,4G
240,65,24065,240-65-8852,240-65-8852,5G
240,2,24002,240-02-8773,240-02-8773,5G
240,80,24080,240-80-4385,240-80-4385,4G
240,44,24044,240-44-3332,240-44-3332,3G
240,52,24052,240-52-7860,240-52-7860,5G
240,62,24062,240-62-1580,240-62-1580,3G
240,83,24083,240-83-2748,240-83-2748,3G
240,31,24031,240-31-2425,240-31-2425,3G
240,73,24073,240-73-4276,240-73-4276,4G
240,59,24059,240-59-4240,240-59-4240,4G
240,96,24096,240-96-6599,240-96-6599,4G
240,88,24088,240-88-7116,240-88-7116,5G
240,64,24064,240-64-4299,240-64-4299,4G
240,53,24053,240-53-5300,240-53-5300,4G
240,65,24065,240-65-9706,240-65-9706,5G
240,83,24083,240-83-2322,240-83-2322,3G
240,89,24089,240-89-6952,240-89-6952,4G
240,39,24039,240-39-7001,240-39-7001,5G
240,16,24016,240-16-7871,240-16-7871,5G
240,72,24072,240-72-8725,240-72-8725,5G
240,26,24026,240-26-7954,240-26-7954,5G
240,78,24078,240-78-2807,240-78-2807,3G
240,51,24051,240-51-9523,240-51-9523,5G
240,61,24061,240-61-4792,240-61-4792,4G
240,46,24046,240-46-7867,240-46-7867,5G
240,78,24078,240-78-8160,240-78-8160,5G
240,76,24076,240-76-4858,240-76-4858,4G
240,99,24099,240-99-6666,240-99-6666,4G
240,10,24010,240-10-3534,240-10-3534,4G
240,13,24013,240-13-7465,240-13-7465,5G
240,55,24055,240-55-9091,240-55-9091,5G
240,2,24002,240-02-3710,240-02-3710,4G
240,28,24028,240-28-8705,240-28-8705,5G
240,49,24049,240-49-5505,240-49-5505,4G
240,46,24046,240-46-6351,240-46-6351,4G
240,96,24096,240-96-9735,240-96-9735,5G
240,62,24062,240-62-1297,240-62-1297,3G
240,89,24089,240-89-7639,240-89-7639,5G
240,38,24038,240-38-7989,240-38-7989,5G
240,27,24027,240-27-8325,240-27-8325,5G
240,16,24016,240-16-2055,240-16-2055,3G
240,74,24074,240-74-4704,240-74-4704,4G
240,13,24013,240-13-6907,240-13-6907,4G
240,70,24070,240-70-4884,240-70-4884,4G
240,70,24070,240-70-2248,240-70-2248,3G
240,88,24088,240-88-1440,240-88-1440,3G
240,98,24098,240-98-3913,240-98-3913,4G
240,94,24094,240-94-3426,240-94-3426,3G
240,65,24065,240-65-4761,240-65-4761,4G
240,8,24008,240-08-1300,240-08-1300,3G
240,73,24073,240-73-3194,240-73-3194,3G
240,48,24048,240-48-5715,240-48-5715,4G
240,33,24033,240-33-9914,240-33-9914,5G
240,19,24019,240-19-9201,240-19-9201,5G
240,77,24077,240-77-3636,240-77-3636,4G
240,56,24056,240-56-2056,240-56-2056,3G
240,48,24048,240-48-9296,240-48-9296,5G
240,55,24055,240-55-1933,240-55-1933,3G
240,35,24035,240-35-7613,240-35-7613,5G
240,66,24066,240-66-4062,240-66-4062,4G
240,6,24006,240-06-9653,240-06-9653,5G
240,4,24004,240-04-4716,240-04-4716,4G
240,93,24093,240-93-6371,240-93-6371,4G
240,64,24064,240-64-5209,240-64-5209,4G
240,69,24069,240-69-4090,240-69-4090,4G
240,86,24086,240-86-3718,240-86-3718,4G
240,44,24044,240-44-8825,240-44-8825,5G
240,94,24094,240-94-8970,240-94-8970,5G
240,14,24014,240-14-1529,240-14-1529,3G
240,2,24002,240-02-3522,240-02-3522,4G
240,22,24022,240-22-9601,240-22-9601,5G
240,80,24080,240-80-7557,240-80-7557,5G
240,58,24058,240-58-5928,240-58-5928,4G
240,41,24041,240-41-1961,240-41-1961,3G
240,4,24004,240-04-1334,240-04-1334,3G
240,94,24094,240-94-3577,240-94-3577,4G
240,19,24019,240-19-5371,240-19-5371,4G
240,18,24018,240-18-6078,240-18-6078,4G
240,20,24020,240-20-2649,240-20-2649,3G
240,7,24007,240-07-4150,240-07-4150,4G
240,84,24084,240-84-8531,240-84-8531,5G
240,32,24032,240-32-9949,240-32-9949,5G
240,2,24002,240-02-3985,240-02-3985,4G
240,19,24019,240-19-6509,240-19-6509,4G
240,97,24097,240-97-6666,240-97-6666,4G
240,54,24054,240-54-3932,240-54-3932,4G
240,77,24077,240-77-9470,240-77-9470,5G
240,85,24085,240-85-4747,240-85-4747,4G
240,30,24030,240-30-6780,240-30-6780,4G
240,23,24023,240-23-1919,240-23-1919,3G
240,98,24098,240-98-2419,240-98-2419,3G
240,12,24012,240-12-3224,240-12-3224,3G
240,18,24018,240-18-7627,240-18-7627,5G
240,33,24033,240-33-8158,240-33-8158,5G
240,53,24053,240-53-5779,240-53-5779,4G
240,11,24011,240-11-4916,240-11-4916,4G
240,8,24008,240-08-3635,240-08-3635,4G
240,82,24082,240-82-7207,240-82-7207,5G
240,75,24075,240-75-5124,240-75-5124,4G
240,17,24017,240-17-1104,240-17-1104,3G
240,64,24064,240-64-6447,240-64-6447,4G
240,92,24092,240-92-5252,240-92-5252,4G
240,48,24048,240-48-1662,240-48-1662,3G
240,32,24032,240-32-5760,240-32-5760,4G
240,63,24063,240-63-9099,240-63-9099,5G
240,45,24045,240-45-4132,240-45-4132,4G
240,9,24009,240-09-1921,240-09-1921,3G
240,72,24072,240-72-9140,240-72-9140,5G
240,13,24013,240-13-7795,240-13-7795,5G
240,7,24007,240-07-3411,240-07-3411,3G
240,69,24069,240-69-7907,240-69-7907,5G
240,29,24029,240-29-1668,240-29-1668,3G
240,70,24070,240-70-5951,240-70-5951,4G
240,63,24063,240-63-1367,240-63-1367,3G
240,86,24086,240-86-9713,240-86-9713,5G
240,37,24037,240-37-7340,240-37-7340,5G
240,38,24038,240-38-9604,240-38-9604,5G
240,72,24072,240-72-4764,240-72-4764,4G
240,93,24093,240-93-3990,240-93-3990,4G
240,81,24081,240-81-8457,240-81-8457,5G
240,74,24074,240-74-1351,240-74-1351,3G
240,30,24030,240-30-2495,240-30-2495,3G
240,1,24001,240-01-2114,240-01-2114,3G
240,68,24068,240-68-7241,240-68-7241,5G
240,63,24063,240-63-6316,240-63-6316,4G
240,15,24015,240-15-9724,240-15-9724,5G
240,26,24026,240-26-2430,240-26-2430,3G
240,21,24021,240-21-5241,240-21-5241,4G
240,91,24091,240-91-4455,240-91-4455,4G
240,28,24028,240-28-6946,240-28-6946,4G
240,47,24047,240-47-8496,240-47-8496,5G
240,74,24074,240-74-8224,240-74-8224,5G
240,4,24004,240-04-3576,240-04-3576,4G
240,2,24002,240-02-6405,240-02-6405,4G
240,52,24052,240-52-9203,240-52-9203,5G
240,25,24025,240-25-1293,240-25-1293,3G
240,23,24023,240-23-1494,240-23-1494,3G
240,95,24095,240-95-5939,240-95-5939,4G
240,17,24017,240-17-4666,240-17-4666,4G
240,2,24002,240-02-5055,240-02-5055,4G
240,70,24070,240-70-4494,240-70-4494,4G
240,63,24063,240-63-7753,240-63-7753,5G
240,16,24016,240-16-5580,240-16-5580,4G
240,86,24086,240-86-5266,240-86-5266,4G
240,18,24018,240-18-3229,240-18-3229,3G
240,47,24047,240-47-7359,240-47-7359,5G
240,17,24017,240-17-2180,240-17-2180,3G
240,53,24053,240-53-6777,240-53-6777,4G
240,59,24059,240-59-8635,240-59-8635,5G
240,60,24060,240-60-8843,240-60-8843,5G
240,53,24053,240-53-1813,240-53-1813,3G
240,90,24090,240-90-9250,240-90-9250,5G
240,34,24034,240-34-1511,240-34-1511,3G
240,28,24028,240-28-6029,240-28-6029,4G
240,75,24075,240-75-5633,240-75-5633,4G
240,97,24097,240-97-2833,240-97-2833,3G
240,13,24013,240-13-1675,240-13-1675,3G
240,46,24046,240-46-3275,240-46-3275,3G
240,24,24024,240-24-4123,240-24-4123,4G
240,33,24033,240-33-6096,240-33-6096,4G
240,52,24052,240-52-7825,240-52-7825,5G
240,7,24007,240-07-8260,240-07-8260,5G
240,73,24073,240-73-7589,240-73-7589,5G
240,53,24053,240-53-2290,240-53-2290,3G
240,1,24001,240-01-8537,240-01-8537,5G
240,88,24088,240-88-2138,240-88-2138,3G
240,9,24009,240-09-2446,240-09-2446,3G
240,2,24002,240-02-3222,240-02-3222,3G
240,27,24027,240-27-3899,240-27-3899,4G
240,72,24072,240-72-9120,240-72-9120,5G
240,91,24091,240-91-3136,240-91-3136,3G
240,71,24071,240-71-1311,240-71-1311,3G
240,40,24040,240-40-1973,240-40-1973,3G
240,79,24079,240-79-6717,240-79-6717,4G
240,31,24031,240-31-6427,240-31-6427,4G
240,80,24080,240-80-8420,240-80-8420,5G
240,29,24029,240-29-7707,240-29-7707,5G
240,81,24081,240-81-4085,240-81-4085,4G
240,80,24080,240-80-3299,240-80-3299,3G
240,3,24003,240-03-8645,240-03-8645,5G
240,71,24071,240-71-7209,240-71-7209,5G
240,2,24002,240-02-7444,240-02-7444,5G
240,20,24020,240-20-5266,240-20-5266,4G
240,66,24066,240-66-2689,240-66-2689,3G
240,75,24075,240-75-5387,240-75-5387,4G
240,87,24087,240-87-8236,240-87-8236,5G
240,59,24059,240-59-1123,240-59-1123,3G
240,85,24085,240-85-9369,240-85-9369,5G
240,73,24073,240-73-9627,240-73-9627,5G
240,63,24063,240-63-8564,240-63-8564,5G
240,39,24039,240-39-3346,240-39-3346,3G
240,59,24059,240-59-4567,240-59-4567,4G
240,94,24094,240-94-1848,240-94-1848,3G
240,78,24078,240-78-9511,240-78-9511,5G
240,56,24056,240-56-4596,240-56-4596,4G
240,35,24035,240-35-5621,240-35-5621,4G
240,78,24078,240-78-6391,240-78-6391,4G
240,1,24001,240-01-7292,240-01-7292,5G
240,8,24008,240-08-6263,240-08-6263,4G
240,85,24085,240-85-9866,240-85-9866,5G
240,73,24073,240-73-9164,240-73-9164,5G
240,9,24009,240-09-6198,240-09-6198,4G
240,95,24095,240-95-9366,240-95-9366,5G
240,25,24025,240-25-1512,240-25-1512,3G
240,87,24087,240-87-4455,240-87-4455,4G
240,3,24003,240-03-2451,240-03-2451,3G
240,66,24066,240-66-6983,240-66-6983,4G
240,72,24072,240-72-7652,240-72-7652,5G
240,27,24027,240-27-4803,240-27-4803,4G
240,37,24037,240-37-3183,240-37-3183,3G
240,95,24095,240-95-8444,240-95-8444,5G
240,31,24031,240-31-6648,240-31-6648,4G
240,6,24006,240-06-3863,240-06-3863,4G
240,37,24037,240-37-8547,240-37-8547,5G
240,59,24059,240-59-3641,240-59-3641,4G
240,59,24059,240-59-8451,240-59-8451,5G
240,94,24094,240-94-8693,240-94-8693,5G
240,82,24082,240-82-1828,240-82-1828,3G
240,96,24096,240-96-6006,240-96-6006,4G
240,64,24064,240-64-6056,240-64-6056,4G
240,15,24015,240-15-3333,240-15-3333,3G
240,36,24036,240-36-8481,240-36-8481,5G
240,98,24098,240-98-8015,240-98-8015,5G
240,47,24047,240-47-8630,240-47-8630,5G
240,51,24051,240-51-3039,240-51-3039,3G
240,97,24097,240-97-7517,240-97-7517,5G
240,14,24014,240-14-6419,240-14-6419,4G
240,75,24075,240-75-2394,240-75-2394,3G
240,89,24089,240-89-1805,240-89-1805,3G
240,72,24072,240-72-3875,240-72-3875,4G
240,93,24093,240-93-8351,240-93-8351,5G
240,69,24069,240-69-2915,240-69-2915,3G
240,97,24097,240-97-7066,240-97-7066,5G
240,7,24007,240-07-5427,240-07-5427,4G
240,39,24039,240-39-6657,240-39-6657,4G
240,2,24002,240-02-1022,240-02-1022,3G
240,63,24063,240-63-2894,240-63-2894,3G
240,99,24099,240-99-6828,240-99-6828,4G
240,83,24083,240-83-6658,240-83-6658,4G
240,22,24022,240-22-9727,240-22-9727,5G
240,77,24077,240-77-6668,240-77-6668,4G
240,42,24042,240-42-1653,240-42-1653,3G
240,25,24025,240-25-1274,240-25-1274,3G
240,5,24005,240-05-6130,240-05-6130,4G
240,49,24049,240-49-5094,240-49-5094,4G
240,5,24005,240-05-3492,240-05-3492,3G
240,95,24095,240-95-8587,240-95-8587,5G
240,22,24022,240-22-3726,240-22-3726,4G
240,21,24021,240-21-5418,240-21-5418,4G
240,39,24039,240-39-3562,240-39-3562,4G
240,74,24074,240-74-5699,240-74-5699,4G
240,17,24017,240-17-2718,240-17-2718,3G
240,24,24024,240-24-2609,240-24-2609,3G
240,55,24055,240-55-4852,240-55-4852,4G
240,36,24036,240-36-6342,240-36-6342,4G
240,72,24072,240-72-9698,240-72-9698,5G
240,64,24064,240-64-8531,240-64-8531,5G
240,92,24092,240-92-1151,240-92-1151,3G
240,96,24096,240-96-4316,240-96-4316,4G
240,76,24076,240-76-2770,240-76-2770,3G
240,59,24059,240-59-2795,240-59-2795,3G
240,71,24071,240-71-5816,240-71-5816,4G
240,13,24013,240-13-7333,240-13-7333,5G
240,59,24059,240-59-9013,240-59-9013,5G
240,37,24037,240-37-5915,240-37-5915,4G
240,39,24039,240-39-9084,240-39-9084,5G
240,70,24070,240-70-3765,240-70-3765,4G
240,12,24012,240-12-9310,240-12-9310,5G
240,64,24064,240-64-1409,240-64-1409,3G
240,21,24021,240-21-8960,240-21-8960,5G
240,63,24063,240-63-6601,240-63-6601,4G
240,83,24083,240-83-1837,240-83-1837,3G
240,45,24045,240-45-4692,240-45-4692,4G
240,89,24089,240-89-7226,240-89-7226,5G
240,48,24048,240-48-1870,240-48-1870,3G
240,86,24086,240-86-4621,240-86-4621,4G
240,56,24056,240-56-4127,240-56-4127,4G
240,29,24029,240-29-2321,240-29-2321,3G
240,40,24040,240-40-9023,240-40-9023,5G
240,8,24008,240-08-2239,240-08-2239,3G
240,10,24010,240-10-5514,240-10-5514,4G
240,12,24012,240-12-2906,240-12-2906,3G
240,75,24075,240-75-9827,240-75-9827,5G
240,23,24023,240-23-9437,240-23-9437,5G
240,86,24086,240-86-2776,240-86-2776,3G
240,30,24030,240-30-9589,240-30-9589,5G
240,71,24071,240-71-7559,240-71-7559,5G
240,81,24081,240-81-7611,240-81-7611,5G
240,63,24063,240-63-5073,240-63-5073,4G
240,28,24028,240-28-4099,240-28-4099,4G
240,68,24068,240-68-6173,240-68-6173,4G
240,15,24015,240-15-4699,240-15-4699,4G
240,14,24014,240-14-7039,240-14-7039,5G
240,51,24051,240-51-4589,240-51-4589,4G
240,81,24081,240-81-6514,240-81-6514,4G
240,94,24094,240-94-6305,240-94-6305,4G
240,47,24047,240-47-7996,240-47-7996,5G
240,49,24049,240-49-2736,240-49-2736,3G
240,48,24048,240-48-7340,240-48-7340,5G
240,80,24080,240-80-7788,240-80-7788,5G
240,5,24005,240-05-2273,240-05-2273,3G
240,23,24023,240-23-9472,240-23-9472,5G
240,18,24018,240-18-5139,240-18-5139,4G
240,64,24064,240-64-5911,240-64-5911,4G
240,52,24052,240-52-9628,240-52-9628,5G
240,78,24078,240-78-4714,240-78-4714,4G
240,37,24037,240-37-2219,240-37-2219,3G
240,54,24054,240-54-2217,240-54-2217,3G
240,48,24048,240-48-6580,240-48-6580,4G
240,5,24005,240-05-6510,240-05-6510,4G
240,60,24060,240-60-8216,240-60-8216,5G
240,15,24015,240-15-1269,240-15-1269,3G
240,17,24017,240-17-5680,240-17-5680,4G
240,20,24020,240-20-3473,240-20-3473,3G
240,29,24029,240-29-2294,240-29-2294,3G
240,30,24030,240-30-9239,240-30-9239,5G
240,87,24087,240-87-9773,240-87-9773,5G
240,22,24022,240-22-9055,240-22-9055,5G
240,94,24094,240-94-1221,240-94-1221,3G
240,98,24098,240-98-4092,240-98-4092,4G
240,19,24019,240-19-5868,240-19-5868,4G
240,14,24014,240-14-7585,240-14-7585,5G
240,97,24097,240-97-2555,240-97-2555,3G
240,16,24016,240-16-5419,240-16-5419,4G
240,26,24026,240-26-6815,240-26-6815,4G
240,12,24012,240-12-7938,240-12-7938,5G
240,67,24067,240-67-8906,240-67-8906,5G
240,50,24050,240-50-1141,240-50-1141,3G
240,98,24098,240-98-5593,240-98-5593,4G
240,25,24025,240-25-7293,240-25-7293,5G
240,58,24058,240-58-7216,240-58-7216,5G
240,1,24001,240-01-6722,240-01-6722,4G
240,79,24079,240-79-5580,240-79-5580,4G
240,89,24089,240-89-4351,240-89-4351,4G
240,59,24059,240-59-6864,240-59-6864,4G
240,76,24076,240-76-1137,240-76-1137,3G
240,29,24029,240-29-6160,240-29-6160,4G
240,92,24092,240-92-8726,240-92-8726,5G
240,97,24097,240-97-7120,240-97-7120,5G
240,37,24037,240-37-8017,240-37-8017,5G
240,5,24005,240-05-4661,240-05-4661,4G
240,67,24067,240-67-5334,240-67-5334,4G
240,81,24081,240-81-2264,240-81-2264,3G
240,1,24001,240-01-7375,240-01-7375,5G
240,78,24078,240-78-1968,240-78-1968,3G
240,59,24059,240-59-4606,240-59-4606,4G
240,57,24057,240-57-3587,240-57-3587,4G
240,50,24050,240-50-8659,240-50-8659,5G
240,87,24087,240-87-1577,240-87-1577,3G
240,19,24019,240-19-4492,240-19-4492,4G
240,80,24080,240-80-9292,240-80-9292,5G
240,80,24080,240-80-6575,240-80-6575,4G
240,74,24074,240-74-1062,240-74-1062,3G
240,48,24048,240-48-7353,240-48-7353,5G
240,15,24015,240-15-4494,240-15-4494,4G
240,43,24043,240-43-9600,240-43-9600,5G
240,41,24041,240-41-4755,240-41-4755,4G
240,72,24072,240-72-8918,240-72-8918,5G
240,8,24008,240-08-5628,240-08-5628,4G
240,60,24060,240-60-5839,240-60-5839,4G
240,10,24010,240-10-4983,240-10-4983,4G
240,4,24004,240-04-2782,240-04-2782,3G
240,1,24001,240-01-6179,240-01-6179,4G
240,25,24025,240-25-1308,240-25-1308,3G
240,87,24087,240-87-1809,240-87-1809,3G
240,99,24099,240-99-2750,240-99-2750,3G
240,90,24090,240-90-7809,240-90-7809,5G
240,97,24097,240-97-7806,240-97-7806,5G
240,98,24098,240-98-3261,240-98-3261,3G
240,6,24006,240-06-7160,240-06-7160,5G
