Device_ID,Device_Type,LAI,RAI,Network_Type
D1972,Smartphone,240-88-6948,240-88-6948-98,4G
D1973,Smartphone,240-81-9636,240-81-9636-77,5G
D1974,Tablet,240-48-4758,240-48-4758-58,4G
D1975,Smartphone,240-63-3566,240-63-3566-38,4G
D1976,IoT Device,240-81-2425,240-81-2425-43,3G
D1977,Tablet,240-18-7001,240-18-7001-74,5G
D1978,Smartphone,240-18-4940,240-18-4940-66,4G
D1979,Tablet,240-67-7830,240-67-7830-22,5G
D1980,Smartphone,240-70-2178,240-70-2178-55,3G
D1981,IoT Device,240-25-3987,240-25-3987-49,4G
D1982,IoT Device,240-47-9666,240-47-9666-86,5G
D1983,Tablet,240-35-4076,240-35-4076-97,4G
D1984,Smartphone,240-56-6618,240-56-6618-22,4G
D1985,IoT Device,240-29-7134,240-29-7134-35,5G
D1986,Smartphone,240-46-7507,240-46-7507-12,5G
D1987,Tablet,240-16-6835,240-16-6835-74,4G
D1988,Tablet,240-81-9690,240-81-9690-44,5G
D1989,IoT Device,240-31-5473,240-31-5473-88,4G
D1990,Smartphone,240-21-9934,240-21-9934-82,5G
D1991,Tablet,240-43-2015,240-43-2015-35,3G
D1992,Tablet,240-80-8150,240-80-8150-74,5G
D1993,IoT Device,240-14-9069,240-14-9069-39,5G
D1994,IoT Device,240-79-9228,240-79-9228-31,5G
D1995,IoT Device,240-97-7913,240-97-7913-60,5G
D1996,Tablet,240-66-7292,240-66-7292-65,5G
D1997,Tablet,240-06-5870,240-06-5870-92,4G
D1998,Smartphone,240-62-8657,240-62-8657-31,5G
D1999,Smartphone,240-88-8928,240-88-8928-36,5G
D2000,Smartphone,240-54-7726,240-54-7726-26,5G
D2001,IoT Device,240-40-9696,240-40-9696-53,5G
D2002,Tablet,240-69-5923,240-69-5923-77,4G
D2003,IoT Device,240-46-3998,240-46-3998-96,4G
D2004,Tablet,240-27-9658,240-27-9658-39,5G
D2005,Tablet,240-59-6902,240-59-6902-59,4G
D2006,Tablet,240-08-3827,240-08-3827-65,4G
D2007,Tablet,240-65-2156,240-65-2156-97,3G
D2008,Smartphone,240-50-9342,240-50-9342-49,5G
D2009,Tablet,240-56-1343,240-56-1343-71,3G
D2010,Smartphone,240-90-7402,240-90-7402-61,5G
D2011,Smartphone,240-27-9847,240-27-9847-70,5G
D2012,Tablet,240-82-5659,240-82-5659-21,4G
D2013,IoT Device,240-71-7895,240-71-7895-50,5G
D2014,Smartphone,240-19-1788,240-19-1788-23,3G
D2015,IoT Device,240-23-8550,240-23-8550-30,5G
D2016,Smartphone,240-29-3473,240-29-3473-42,3G
D2017,IoT Device,240-97-9483,240-97-9483-28,5G
D2018,Tablet,240-99-9172,240-99-9172-34,5G
D2019,Tablet,240-50-1549,240-50-1549-85,3G
D2020,Tablet,240-68-7949,240-68-7949-79,5G
D2021,Tablet,240-64-7244,240-64-7244-67,5G
D2022,IoT Device,240-12-3338,240-12-3338-23,3G
D2023,Smartphone,240-77-3613,240-77-3613-87,4G
D2024,Tablet,240-97-4349,240-97-4349-99,4G
D2025,IoT Device,240-02-6313,240-02-6313-34,4G
D2026,Tablet,240-68-8974,240-68-8974-49,5G
D2027,IoT Device,240-85-7712,240-85-7712-35,5G
D2028,IoT Device,240-01-3990,240-01-3990-13,4G
D2029,Smartphone,240-53-8506,240-53-8506-83,5G
D2030,Smartphone,240-71-4115,240-71-4115-10,4G
D2031,IoT Device,240-76-8776,240-76-8776-36,5G
D2032,IoT Device,240-07-1273,240-07-1273-66,3G
D2033,Tablet,240-10-4617,240-10-4617-89,4G
D2034,IoT Device,240-84-4431,240-84-4431-96,4G
D2035,Smartphone,240-51-4820,240-51-4820-58,4G
D2036,Smartphone,240-23-2688,240-23-2688-49,3G
D2037,IoT Device,240-07-7702,240-07-7702-17,5G
D2038,Smartphone,240-07-7152,240-07-7152-93,5G
D2039,IoT Device,240-98-5216,240-98-5216-72,4G
D2040,IoT Device,240-51-8400,240-51-8400-94,5G
D2041,IoT Device,240-20-1751,240-20-1751-43,3G
D2042,Tablet,240-19-8416,240-19-8416-79,5G
D2043,Smartphone,240-31-4378,240-31-4378-70,4G
D2044,Tablet,240-98-5445,240-98-5445-57,4G
D2045,IoT Device,240-79-4334,240-79-4334-27,4G
D2046,Tablet,240-22-7798,240-22-7798-10,5G
D2047,Tablet,240-13-9525,240-13-9525-73,5G
D2048,IoT Device,240-32-3339,240-32-3339-70,3G
D2049,Tablet,240-48-9290,240-48-9290-16,5G
D2050,IoT Device,240-98-2990,240-98-2990-98,3G
D2051,Smartphone,240-33-3428,240-33-3428-53,3G
D2052,Smartphone,240-43-1363,240-43-1363-71,3G
D2053,IoT Device,240-10-2184,240-10-2184-22,3G
D2054,IoT Device,240-91-3506,240-91-3506-87,4G
D2055,IoT Device,240-93-1005,240-93-1005-29,3G
D2056,IoT Device,240-24-8853,240-24-8853-40,5G
D2057,Tablet,240-75-8915,240-75-8915-81,5G
D2058,Smartphone,240-70-1499,240-70-1499-29,3G
D2059,Smartphone,240-73-7389,240-73-7389-61,5G
D2060,IoT Device,240-15-9341,240-15-9341-28,5G
D2061,Smartphone,240-40-2771,240-40-2771-85,3G
D2062,Smartphone,240-45-7557,240-45-7557-87,5G
D2063,Smartphone,240-39-7532,240-39-7532-63,5G
D2064,Smartphone,240-89-4432,240-89-4432-42,4G
D2065,Tablet,240-19-4471,240-19-4471-70,4G
D2066,IoT Device,240-87-1720,240-87-1720-26,3G
D2067,IoT Device,240-37-7909,240-37-7909-17,5G
D2068,Smartphone,240-01-1273,240-01-1273-31,3G
D2069,Smartphone,240-71-8778,240-71-8778-62,5G
D2070,Tablet,240-75-5406,240-75-5406-77,4G
D2071,IoT Device,240-14-5514,240-14-5514-35,4G
D2072,Tablet,240-29-8979,240-29-8979-93,5G
D2073,Tablet,240-71-3389,240-71-3389-50,3G
D2074,IoT Device,240-33-9857,240-33-9857-21,5G
D2075,Smartphone,240-91-6072,240-91-6072-88,4G
D2076,Tablet,240-30-9837,240-30-9837-70,5G
D2077,Smartphone,240-47-4385,240-47-4385-31,4G
D2078,IoT Device,240-45-7199,240-45-7199-10,5G
D2079,IoT Device,240-51-5688,240-51-5688-36,4G
D2080,IoT Device,240-91-4184,240-91-4184-80,4G
D2081,Tablet,240-35-5746,240-35-5746-14,4G
D2082,Smartphone,240-62-5178,240-62-5178-35,4G
D2083,IoT Device,240-74-4918,240-74-4918-24,4G
D2084,Smartphone,240-33-5233,240-33-5233-27,4G
D2085,Smartphone,240-05-4277,240-05-4277-62,4G
D2086,Smartphone,240-12-3695,240-12-3695-31,4G
D2087,Tablet,240-52-4544,240-52-4544-76,4G
D2088,IoT Device,240-53-8051,240-53-8051-61,5G
D2089,Tablet,240-71-2122,240-71-2122-31,3G
D2090,IoT Device,240-99-3135,240-99-3135-29,3G
D2091,Smartphone,240-65-4933,240-65-4933-19,4G
D2092,Smartphone,240-97-9455,240-97-9455-68,5G
D2093,IoT Device,240-29-8818,240-29-8818-27,5G
D2094,Smartphone,240-78-1328,240-78-1328-20,3G
D2095,IoT Device,240-84-3715,240-84-3715-49,4G
D2096,Smartphone,240-38-9765,240-38-9765-28,5G
D2097,Smartphone,240-67-6558,240-67-6558-27,4G
D2098,Smartphone,240-39-5661,240-39-5661-63,4G
D2099,Tablet,240-40-7744,240-40-7744-35,5G
D2100,Tablet,240-63-7046,240-63-7046-96,5G
D2101,Smartphone,240-71-5775,240-71-5775-89,4G
D2102,Tablet,240-39-5081,240-39-5081-49,4G
D2103,Smartphone,240-70-5529,240-70-5529-63,4G
D2104,Tablet,240-75-9931,240-75-9931-44,5G
D2105,Tablet,240-10-2041,240-10-2041-55,3G
D2106,Smartphone,240-27-5814,240-27-5814-98,4G
D2107,Smartphone,240-91-6308,240-91-6308-78,4G
D2108,Tablet,240-83-3115,240-83-3115-55,3G
D2109,Tablet,240-53-7506,240-53-7506-79,5G
D2110,Smartphone,240-81-1546,240-81-1546-75,3G
D2111,Tablet,240-49-7392,240-49-7392-60,5G
D2112,Smartphone,240-18-4528,240-18-4528-26,4G
D2113,IoT Device,240-74-5001,240-74-5001-18,4G
D2114,Smartphone,240-63-7563,240-63-7563-81,5G
D2115,Smartphone,240-98-9146,240-98-9146-94,5G
D2116,Smartphone,240-16-6371,240-16-6371-43,4G
D2117,Tablet,240-88-9390,240-88-9390-51,5G
D2118,Tablet,240-11-5505,240-11-5505-54,4G
D2119,Tablet,240-98-9876,240-98-9876-40,5G
D2120,IoT Device,240-26-7789,240-26-7789-62,5G
D2121,IoT Device,240-87-1774,240-87-1774-49,3G
D2122,Smartphone,240-61-3707,240-61-3707-26,4G
D2123,IoT Device,240-23-6865,240-23-6865-44,4G
D2124,IoT Device,240-08-8170,240-08-8170-71,5G
D2125,IoT Device,240-82-6321,240-82-6321-85,4G
D2126,Tablet,240-65-2927,240-65-2927-12,3G
D2127,Tablet,240-34-7869,240-34-7869-52,5G
D2128,IoT Device,240-07-8169,240-07-8169-32,5G
D2129,IoT Device,240-89-4858,240-89-4858-76,4G
D2130,Tablet,240-18-2309,240-18-2309-60,3G
D2131,Tablet,240-87-5012,240-87-5012-65,4G
D2132,IoT Device,240-89-9505,240-89-9505-55,5G
D2133,Smartphone,240-10-2789,240-10-2789-83,3G
D2134,Tablet,240-57-4029,240-57-4029-80,4G
D2135,Tablet,240-80-8228,240-80-8228-51,5G
D2136,IoT Device,240-07-1676,240-07-1676-60,3G
D2137,IoT Device,240-65-9328,240-65-9328-46,5G
D2138,IoT Device,240-61-4555,240-61-4555-36,4G
D2139,IoT Device,240-19-2547,240-19-2547-52,3G
D2140,Smartphone,240-90-1313,240-90-1313-57,3G
D2141,IoT Device,240-49-4230,240-49-4230-45,4G
D2142,Smartphone,240-85-3017,240-85-3017-96,3G
D2143,Smartphone,240-96-1194,240-96-1194-94,3G
D2144,Smartphone,240-66-3731,240-66-3731-13,4G
D2145,IoT Device,240-01-4554,240-01-4554-23,4G
D2146,IoT Device,240-91-4334,240-91-4334-61,4G
D2147,IoT Device,240-10-4442,240-10-4442-18,4G
D2148,Tablet,240-71-4119,240-71-4119-80,4G
D2149,Smartphone,240-69-3151,240-69-3151-31,3G
D2150,IoT Device,240-54-8020,240-54-8020-83,5G
D2151,Smartphone,240-90-9623,240-90-9623-19,5G
D2152,Smartphone,240-11-9706,240-11-9706-58,5G
D2153,Tablet,240-13-7087,240-13-7087-61,5G
D2154,Tablet,240-40-7814,240-40-7814-76,5G
D2155,IoT Device,240-40-1094,240-40-1094-32,3G
D2156,IoT Device,240-74-6114,240-74-6114-99,4G
D2157,Smartphone,240-98-6740,240-98-6740-21,4G
D2158,IoT Device,240-12-5406,240-12-5406-20,4G
D2159,Smartphone,240-86-6135,240-86-6135-55,4G
D2160,Tablet,240-31-3660,240-31-3660-48,4G
D2161,Smartphone,240-52-6133,240-52-6133-82,4G
D2162,Tablet,240-84-2335,240-84-2335-41,3G
D2163,IoT Device,240-83-7275,240-83-7275-45,5G
D2164,Tablet,240-43-5368,240-43-5368-14,4G
D2165,Smartphone,240-51-1106,240-51-1106-70,3G
D2166,Smartphone,240-48-3703,240-48-3703-40,4G
D2167,IoT Device,240-39-4274,240-39-4274-87,4G
D2168,Tablet,240-22-4539,240-22-4539-87,4G
D2169,Tablet,240-84-1810,240-84-1810-85,3G
D2170,Tablet,240-48-6202,240-48-6202-16,4G
D2171,Smartphone,240-01-3291,240-01-3291-95,3G
D2172,Tablet,240-05-4998,240-05-4998-84,4G
D2173,Smartphone,240-10-7520,240-10-7520-94,5G
D2174,Tablet,240-19-8328,240-19-8328-89,5G
D2175,Tablet,240-74-2956,240-74-2956-27,3G
D2176,IoT Device,240-67-9798,240-67-9798-63,5G
D2177,Smartphone,240-82-6639,240-82-6639-96,4G
D2178,IoT Device,240-02-9180,240-02-9180-60,5G
D2179,IoT Device,240-61-9095,240-61-9095-12,5G
D2180,IoT Device,240-74-3351,240-74-3351-56,3G
D2181,Tablet,240-49-1347,240-49-1347-31,3G
D2182,Tablet,240-16-9478,240-16-9478-18,5G
D2183,IoT Device,240-24-8520,240-24-8520-49,5G
D2184,Tablet,240-74-4532,240-74-4532-16,4G
D2185,Smartphone,240-41-4735,240-41-4735-12,4G
D2186,IoT Device,240-21-8630,240-21-8630-63,5G
D2187,IoT Device,240-81-1179,240-81-1179-21,3G
D2188,Smartphone,240-57-5914,240-57-5914-40,4G
D2189,Smartphone,240-45-7475,240-45-7475-56,5G
D2190,IoT Device,240-47-2457,240-47-2457-72,3G
D2191,IoT Device,240-74-5696,240-74-5696-32,4G
D2192,Tablet,240-19-1668,240-19-1668-70,3G
D2193,Smartphone,240-09-2026,240-09-2026-98,3G
D2194,Tablet,240-92-4158,240-92-4158-37,4G
D2195,Smartphone,240-16-2981,240-16-2981-53,3G
D2196,Smartphone,240-57-1945,240-57-1945-77,3G
D2197,IoT Device,240-14-3102,240-14-3102-42,3G
D2198,IoT Device,240-98-9509,240-98-9509-74,5G
D2199,Tablet,240-39-5403,240-39-5403-93,4G
D2200,Tablet,240-31-7385,240-31-7385-78,5G
D2201,Smartphone,240-19-3625,240-19-3625-96,4G
D2202,Tablet,240-42-1624,240-42-1624-78,3G
D2203,IoT Device,240-15-8860,240-15-8860-12,5G
D2204,Tablet,240-74-3159,240-74-3159-15,3G
D2205,Tablet,240-98-2757,240-98-2757-47,3G
D2206,IoT Device,240-36-2167,240-36-2167-30,3G
D2207,Tablet,240-48-6019,240-48-6019-57,4G
D2208,IoT Device,240-82-6248,240-82-6248-97,4G
D2209,IoT Device,240-13-7819,240-13-7819-93,5G
D2210,Tablet,240-09-2399,240-09-2399-94,3G
D2211,Tablet,240-76-5016,240-76-5016-65,4G
D2212,IoT Device,240-52-2836,240-52-2836-79,3G
D2213,Tablet,240-50-8618,240-50-8618-42,5G
D2214,Tablet,240-52-3033,240-52-3033-64,3G
D2215,Tablet,240-62-2541,240-62-2541-34,3G
D2216,Smartphone,240-12-9514,240-12-9514-80,5G
D2217,IoT Device,240-42-8291,240-42-8291-85,5G
D2218,Tablet,240-26-4407,240-26-4407-11,4G
D2219,Smartphone,240-94-5369,240-94-5369-99,4G
D2220,IoT Device,240-06-7569,240-06-7569-17,5G
D2221,IoT Device,240-58-2628,240-58-2628-39,3G
D2222,Smartphone,240-11-7102,240-11-7102-23,5G
D2223,IoT Device,240-94-5721,240-94-5721-13,4G
D2224,Tablet,240-26-9862,240-26-9862-59,5G
D2225,Smartphone,240-16-4707,240-16-4707-20,4G
D2226,IoT Device,240-14-5411,240-14-5411-30,4G
D2227,Smartphone,240-59-9779,240-59-9779-58,5G
D2228,Tablet,240-13-5315,240-13-5315-72,4G
D2229,Tablet,240-96-2038,240-96-2038-21,3G
D2230,IoT Device,240-45-4361,240-45-4361-45,4G
D2231,Smartphone,240-91-4467,240-91-4467-63,4G
D2232,Tablet,240-70-4073,240-70-4073-55,4G
D2233,IoT Device,240-08-2125,240-08-2125-47,3G
D2234,IoT Device,240-74-5938,240-74-5938-61,4G
D2235,Smartphone,240-88-2687,240-88-2687-14,3G
D2236,Smartphone,240-52-2736,240-52-2736-64,3G
D2237,Tablet,240-98-9608,240-98-9608-49,5G
D2238,Smartphone,240-05-2393,240-05-2393-53,3G
D2239,IoT Device,240-17-8112,240-17-8112-46,5G
D2240,IoT Device,240-32-2559,240-32-2559-19,3G
D2241,Smartphone,240-12-6497,240-12-6497-20,4G
D2242,IoT Device,240-59-4380,240-59-4380-67,4G
D2243,Smartphone,240-60-6905,240-60-6905-55,4G
D2244,IoT Device,240-54-1189,240-54-1189-13,3G
D2245,Smartphone,240-78-2718,240-78-2718-67,3G
D2246,IoT Device,240-70-8211,240-70-8211-15,5G
D2247,IoT Device,240-54-2482,240-54-2482-61,3G
D2248,IoT Device,240-78-7133,240-78-7133-74,5G
D2249,Tablet,240-79-5012,240-79-5012-78,4G
D2250,Smartphone,240-62-7098,240-62-7098-50,5G
D2251,Tablet,240-29-2226,240-29-2226-12,3G
D2252,Tablet,240-29-2793,240-29-2793-65,3G
D2253,Smartphone,240-84-5719,240-84-5719-72,4G
D2254,Smartphone,240-88-1704,240-88-1704-51,3G
D2255,Smartphone,240-23-3857,240-23-3857-49,4G
D2256,Smartphone,240-33-2305,240-33-2305-71,3G
D2257,IoT Device,240-21-2107,240-21-2107-47,3G
D2258,IoT Device,240-56-1406,240-56-1406-89,3G
D2259,Tablet,240-07-1420,240-07-1420-44,3G
D2260,Smartphone,240-43-4957,240-43-4957-36,4G
D2261,Tablet,240-38-7649,240-38-7649-63,5G
D2262,Smartphone,240-78-8100,240-78-8100-62,5G
D2263,Smartphone,240-45-9619,240-45-9619-54,5G
D2264,IoT Device,240-11-6839,240-11-6839-59,4G
D2265,Smartphone,240-45-9485,240-45-9485-65,5G
D2266,Tablet,240-43-9162,240-43-9162-77,5G
D2267,IoT Device,240-72-1952,240-72-1952-82,3G
D2268,Smartphone,240-65-5168,240-65-5168-81,4G
D2269,Tablet,240-80-3973,240-80-3973-62,4G
D2270,Tablet,240-81-4429,240-81-4429-26,4G
D2271,IoT Device,240-03-2557,240-03-2557-69,3G
D2272,IoT Device,240-67-3951,240-67-3951-31,4G
D2273,IoT Device,240-54-5158,240-54-5158-13,4G
D2274,IoT Device,240-12-7662,240-12-7662-25,5G
D2275,Smartphone,240-97-1334,240-97-1334-26,3G
D2276,IoT Device,240-06-4570,240-06-4570-56,4G
D2277,Tablet,240-72-9221,240-72-9221-39,5G
D2278,IoT Device,240-57-6941,240-57-6941-48,4G
D2279,Smartphone,240-16-9569,240-16-9569-84,5G
D2280,Tablet,240-94-1754,240-94-1754-62,3G
D2281,Tablet,240-18-2667,240-18-2667-80,3G
D2282,IoT Device,240-52-5029,240-52-5029-49,4G
D2283,Smartphone,240-86-6908,240-86-6908-23,4G
D2284,IoT Device,240-50-5460,240-50-5460-82,4G
D2285,IoT Device,240-96-1097,240-96-1097-44,3G
D2286,Smartphone,240-44-2413,240-44-2413-74,3G
D2287,Tablet,240-60-8705,240-60-8705-38,5G
D2288,Tablet,240-03-2200,240-03-2200-30,3G
D2289,Smartphone,240-47-6901,240-47-6901-94,4G
D2290,IoT Device,240-77-1316,240-77-1316-74,3G
D2291,Tablet,240-87-2013,240-87-2013-98,3G
D2292,IoT Device,240-35-1857,240-35-1857-19,3G
D2293,Smartphone,240-37-9834,240-37-9834-40,5G
D2294,Tablet,240-46-3061,240-46-3061-95,3G
D2295,Tablet,240-67-1678,240-67-1678-58,3G
D2296,Smartphone,240-94-2762,240-94-2762-84,3G
D2297,Tablet,240-55-8494,240-55-8494-69,5G
D2298,IoT Device,240-17-2351,240-17-2351-32,3G
D2299,Smartphone,240-68-7362,240-68-7362-21,5G
D2300,Tablet,240-94-2941,240-94-2941-53,3G
D2301,IoT Device,240-57-8444,240-57-8444-67,5G
D2302,Tablet,240-19-7437,240-19-7437-40,5G
D2303,Smartphone,240-54-6774,240-54-6774-77,4G
D2304,Smartphone,240-74-3620,240-74-3620-60,4G
D2305,Tablet,240-57-9912,240-57-9912-92,5G
D2306,Smartphone,240-03-3314,240-03-3314-68,3G
D2307,Smartphone,240-74-4160,240-74-4160-90,4G
D2308,IoT Device,240-25-2859,240-25-2859-89,3G
D2309,IoT Device,240-14-4025,240-14-4025-40,4G
D2310,Tablet,240-06-1711,240-06-1711-63,3G
D2311,IoT Device,240-53-1765,240-53-1765-15,3G
D2312,Tablet,240-82-4274,240-82-4274-34,4G
D2313,Tablet,240-84-3735,240-84-3735-27,4G
D2314,Smartphone,240-53-5683,240-53-5683-19,4G
D2315,IoT Device,240-25-8559,240-25-8559-62,5G
D2316,Smartphone,240-54-3319,240-54-3319-26,3G
D2317,Smartphone,240-32-3926,240-32-3926-42,4G
D2318,Smartphone,240-90-8860,240-90-8860-24,5G
D2319,Smartphone,240-03-3488,240-03-3488-26,3G
D2320,Tablet,240-15-7035,240-15-7035-33,5G
D2321,Smartphone,240-32-2049,240-32-2049-92,3G
D2322,IoT Device,240-20-5872,240-20-5872-75,4G
D2323,IoT Device,240-17-4680,240-17-4680-44,4G
D2324,Smartphone,240-08-6382,240-08-6382-52,4G
D2325,Smartphone,240-44-7922,240-44-7922-80,5G
D2326,IoT Device,240-53-9076,240-53-9076-91,5G
D2327,Tablet,240-79-1608,240-79-1608-32,3G
D2328,Smartphone,240-24-2758,240-24-2758-49,3G
D2329,Tablet,240-04-9506,240-04-9506-15,5G
D2330,Tablet,240-70-6505,240-70-6505-11,4G
D2331,Smartphone,240-09-7059,240-09-7059-36,5G
D2332,IoT Device,240-92-8998,240-92-8998-20,5G
D2333,Smartphone,240-63-5125,240-63-5125-85,4G
D2334,Tablet,240-64-8902,240-64-8902-12,5G
D2335,Tablet,240-23-3537,240-23-3537-84,4G
D2336,Smartphone,240-46-1197,240-46-1197-36,3G
D2337,IoT Device,240-16-8498,240-16-8498-35,5G
D2338,Smartphone,240-97-4694,240-97-4694-53,4G
D2339,Smartphone,240-33-1581,240-33-1581-68,3G
D2340,Tablet,240-23-6321,240-23-6321-94,4G
D2341,Tablet,240-31-6222,240-31-6222-30,4G
D2342,Tablet,240-43-8418,240-43-8418-89,5G
D2343,Smartphone,240-27-1652,240-27-1652-87,3G
D2344,IoT Device,240-35-4273,240-35-4273-38,4G
D2345,Tablet,240-71-7937,240-71-7937-45,5G
D2346,IoT Device,240-03-1144,240-03-1144-76,3G
D2347,Smartphone,240-03-1562,240-03-1562-27,3G
D2348,IoT Device,240-93-5951,240-93-5951-88,4G
D2349,IoT Device,240-23-2388,240-23-2388-90,3G
D2350,Smartphone,240-42-2570,240-42-2570-10,3G
D2351,Tablet,240-97-7318,240-97-7318-27,5G
D2352,IoT Device,240-17-6663,240-17-6663-21,4G
D2353,IoT Device,240-26-9077,240-26-9077-54,5G
D2354,Tablet,240-03-1236,240-03-1236-97,3G
D2355,Tablet,240-56-2330,240-56-2330-10,3G
D2356,Smartphone,240-43-8227,240-43-8227-48,5G
D2357,Tablet,240-36-5875,240-36-5875-53,4G
D2358,Smartphone,240-77-1147,240-77-1147-19,3G
D2359,Smartphone,240-82-2010,240-82-2010-36,3G
D2360,Smartphone,240-12-1759,240-12-1759-87,3G
D2361,Tablet,240-55-6324,240-55-6324-44,4G
D2362,IoT Device,240-01-1189,240-01-1189-37,3G
D2363,Smartphone,240-90-6869,240-90-6869-15,4G
D2364,Smartphone,240-70-3249,240-70-3249-51,3G
D2365,Smartphone,240-83-7009,240-83-7009-85,5G
D2366,Tablet,240-62-9129,240-62-9129-15,5G
D2367,Tablet,240-52-1809,240-52-1809-69,3G
D2368,IoT Device,240-49-8162,240-49-8162-24,5G
D2369,IoT Device,240-94-2918,240-94-2918-60,3G
D2370,Tablet,240-66-1973,240-66-1973-81,3G
D2371,IoT Device,240-12-9224,240-12-9224-99,5G
D2372,IoT Device,240-34-8487,240-34-8487-11,5G
D2373,Smartphone,240-98-3481,240-98-3481-41,3G
D2374,Smartphone,240-76-4762,240-76-4762-69,4G
D2375,IoT Device,240-89-9272,240-89-9272-76,5G
D2376,IoT Device,240-28-2022,240-28-2022-59,3G
D2377,Smartphone,240-04-4582,240-04-4582-58,4G
D2378,IoT Device,240-03-3599,240-03-3599-12,4G
D2379,Smartphone,240-16-9782,240-16-9782-47,5G
D2380,Smartphone,240-58-9870,240-58-9870-80,5G
D2381,IoT Device,240-43-4652,240-43-4652-36,4G
D2382,Smartphone,240-98-6322,240-98-6322-72,4G
D2383,Tablet,240-64-5128,240-64-5128-60,4G
D2384,Smartphone,240-94-6315,240-94-6315-64,4G
D2385,Smartphone,240-69-8001,240-69-8001-42,5G
D2386,Tablet,240-85-1923,240-85-1923-13,3G
D2387,Smartphone,240-25-2350,240-25-2350-65,3G
D2388,Smartphone,240-11-1594,240-11-1594-77,3G
D2389,Smartphone,240-73-9817,240-73-9817-79,5G
D2390,Smartphone,240-23-4311,240-23-4311-95,4G
D2391,Smartphone,240-79-2112,240-79-2112-60,3G
D2392,IoT Device,240-23-6845,240-23-6845-78,4G
D2393,Tablet,240-04-5988,240-04-5988-56,4G
D2394,IoT Device,240-92-4101,240-92-4101-94,4G
D2395,IoT Device,240-70-7595,240-70-7595-19,5G
D2396,IoT Device,240-78-3793,240-78-3793-37,4G
D2397,Tablet,240-98-3360,240-98-3360-60,3G
D2398,IoT Device,240-53-2060,240-53-2060-75,3G
D2399,Smartphone,240-53-1374,240-53-1374-22,3G
D2400,Smartphone,240-53-6508,240-53-6508-22,4G
D2401,Smartphone,240-22-4836,240-22-4836-37,4G
D2402,Smartphone,240-35-7971,240-35-7971-68,5G
D2403,IoT Device,240-56-4955,240-56-4955-76,4G
D2404,Smartphone,240-06-6657,240-06-6657-77,4G
D2405,Tablet,240-74-8643,240-74-8643-33,5G
D2406,IoT Device,240-84-6588,240-84-6588-83,4G
D2407,Smartphone,240-14-3294,240-14-3294-20,3G
D2408,Tablet,240-32-2285,240-32-2285-42,3G
D2409,Smartphone,240-25-6817,240-25-6817-94,4G
D2410,Tablet,240-60-8142,240-60-8142-88,5G
D2411,Smartphone,240-60-3805,240-60-3805-73,4G
D2412,IoT Device,240-47-2560,240-47-2560-51,3G
D2413,Smartphone,240-68-8428,240-68-8428-49,5G
D2414,Smartphone,240-43-4785,240-43-4785-47,4G
D2415,IoT Device,240-29-3530,240-29-3530-90,4G
D2416,IoT Device,240-42-4737,240-42-4737-41,4G
D2417,IoT Device,240-60-8590,240-60-8590-83,5G
D2418,Smartphone,240-59-7470,240-59-7470-27,5G
D2419,Tablet,240-84-2952,240-84-2952-56,3G
D2420,IoT Device,240-08-4052,240-08-4052-42,4G
D2421,Smartphone,240-34-6866,240-34-6866-29,4G
D2422,IoT Device,240-63-8345,240-63-8345-68,5G
D2423,Tablet,240-94-4980,240-94-4980-18,4G
D2424,IoT Device,240-41-8466,240-41-8466-81,5G
D2425,Tablet,240-96-2164,240-96-2164-69,3G
D2426,Smartphone,240-96-4133,240-96-4133-83,4G
D2427,Smartphone,240-34-8346,240-34-8346-52,5G
D2428,Tablet,240-92-8306,240-92-8306-60,5G
D2429,IoT Device,240-22-2587,240-22-2587-52,3G
D2430,Tablet,240-71-4567,240-71-4567-46,4G
D2431,Tablet,240-24-4185,240-24-4185-45,4G
D2432,IoT Device,240-18-2634,240-18-2634-47,3G
D2433,IoT Device,240-22-7162,240-22-7162-60,5G
D2434,Tablet,240-92-2827,240-92-2827-28,3G
D2435,Smartphone,240-92-6867,240-92-6867-35,4G
D2436,IoT Device,240-01-8489,240-01-8489-46,5G
D2437,Tablet,240-55-8153,240-55-8153-40,5G
D2438,Tablet,240-40-9744,240-40-9744-29,5G
D2439,Smartphone,240-54-6528,240-54-6528-90,4G
D2440,IoT Device,240-39-8588,240-39-8588-36,5G
D2441,IoT Device,240-14-6496,240-14-6496-48,4G
D2442,IoT Device,240-24-4626,240-24-4626-66,4G
D2443,IoT Device,240-82-8980,240-82-8980-57,5G
D2444,Smartphone,240-83-4097,240-83-4097-63,4G
D2445,Tablet,240-06-2183,240-06-2183-78,3G
D2446,IoT Device,240-88-6233,240-88-6233-99,4G
D2447,Tablet,240-20-2717,240-20-2717-13,3G
D2448,IoT Device,240-02-7981,240-02-7981-98,5G
D2449,Tablet,240-57-3674,240-57-3674-31,4G
D2450,Smartphone,240-16-7508,240-16-7508-59,5G
D2451,IoT Device,240-91-7583,240-91-7583-63,5G
D2452,Smartphone,240-67-7565,240-67-7565-43,5G
D2453,Smartphone,240-08-6637,240-08-6637-58,4G
D2454,Tablet,240-93-2668,240-93-2668-64,3G
D2455,Smartphone,240-17-6753,240-17-6753-94,4G
D2456,Smartphone,240-32-9376,240-32-9376-83,5G
D2457,Tablet,240-35-8611,240-35-8611-15,5G
D2458,IoT Device,240-64-8924,240-64-8924-84,5G
